"","BrownBear1_S","BrownBear1_W","BrownBear2_S","BrownBear2_W","BrownBear3_S","BrownBear3_W","BrownBear4_S","BrownBear4_W","BrownBear5_S","BrownBear5_W"
"LIMD1",659.585043118041,806.249540537837,665.804141554912,585.769922797078,731.728386553093,1038.87509517121,724.177547522606,683.305769086711,706.215597180299,1030.18090673644
"LIMD2",182.324320861898,241.380230541389,197.196768040149,216.347079499966,186.500342996627,213.775741605627,138.270163606651,189.338498430063,175.21839324897,162.123793775968
"LIME1",124.409536588118,156.303591907949,292.614559027318,155.116773981108,215.046313863458,331.91496722979,226.802858290047,61.8630737444759,288.46930595867,179.725805671645
"LIMK1",389.316049840405,174.110330226576,414.537291955367,192.875462384404,353.9700387487,292.535225355069,291.461567890279,325.249796808078,273.511638242294,366.862984773048
"LIMK2",5071.83360797596,9133.86749421577,3834.73500000656,6944.53715093051,3449.30481307537,4616.80592836012,4196.84762774433,8201.54386763885,4327.03958938004,4172.60324095407
"LIMS1",700.339891310701,1039.71566515984,717.753827759038,1158.2732793984,701.279350961807,1398.91844945437,804.75224717828,1195.08210642738,925.238588741511,1248.81642291432
"LIMS2",810.806979832909,899.240285090667,677.4663160089,837.834680516378,746.952904348736,862.603869636741,722.188048765675,1460.3434680893,632.495663435305,1233.9936760548
"LIN37",296.008897399316,569.815626196067,434.681047830436,703.128008374889,334.939391504147,768.842579458835,382.97851070907,292.443621337523,458.34567502322,766.150728301291
"LIN52",364.648641723795,389.769716529948,358.346815040701,479.637393231057,373.952218355482,513.811870174928,363.083523139768,397.4233828433,450.866841165032,535.471730300055
"LIN54",362.503649713655,324.478342694982,274.59119850752,436.776179367856,313.05414717291,524.125612094498,328.267294893489,382.42627405676,354.710405845475,467.842947753509
"LIN7A",53.6248002534993,44.5168457965677,47.7088954935845,41.8407087712198,67.5587977181659,77.8218708476625,47.7479701663256,54.3645193512061,64.1042902130377,88.0100594783828
"LIN7B",308.878849460156,266.111811539482,295.795152060224,243.900716983452,282.605111581624,292.535225355069,310.361806081117,195.899733524174,306.632188185697,231.605419679955
"LIN7C",2060.26482573944,1777.70604214294,1284.95958529388,1826.70411464594,1435.86233460158,1881.78909387059,1553.79852916251,2627.30599554191,1622.90694722674,2001.99724771353
"LIN9",169.454368801058,153.335802188178,179.173407520351,152.055258705165,170.324292838756,133.141032052627,239.734600210093,172.466751045206,294.879734979973,151.93315531005
"LINGO1",64.3497603041991,27.6993707178643,74.2138374344647,24.4921222075433,98.9593656716797,50.6310966960696,113.401429145023,22.4956631798094,130.345390099843,35.2040237913531
"LINGO4",13.9424480659098,25.7208442380169,7.42138374344647,22.4511120235814,0,47.8182579907324,14.9212406769768,21.5583438806507,19.2312870639113,32.4247587551937
"LINS1",141.569472669238,141.464643309093,154.788860934741,113.276065209888,148.43904850752,128.452967543732,118.375176037349,128.412743984745,123.93496107854,113.023444803818
"LIPA",465.463266200374,229.509071662305,412.416896600097,236.757181339585,431.044160089143,349.729612363592,376.015265059814,249.326933576221,348.299976824171,447.461670821673
"LIPE",586.655314773282,469.90003896377,245.965861211369,185.731926740537,534.761187571961,229.715160935871,421.77373646921,618.630737444759,542.749657137053,412.25764703032
"LIPG",387.171057830265,373.941504691169,494.052117778008,111.235055025926,408.207383395679,243.779354462557,620.723612162233,236.204463387999,572.664992569803,322.394744194497
"LIPH",235.949121115397,78.1517959539744,194.016175007244,45.9227291391437,168.421228114301,30.9412257587092,135.285915471256,114.352954497365,71.5831240712254,68.5552042252666
"LIPI",3.21748801520996,4.94631619961863,3.18059303290563,14.2870712877336,0,11.2513548213488,0,1.87463859831745,0,17.6020118956766
"LIPK",119.047056562768,72.216216514432,125.103325960955,45.9227291391437,95.1532362227689,38.4421289729417,81.5694490341396,125.600786087269,89.7460062982528,37.9832888275126
"LIPM",336.763745591975,162.239171347491,291.554361349683,104.091519382059,198.870263705587,196.898709373604,308.372307324186,285.882386243411,145.303057816219,161.197372097249
"LIPN",3357.98499187413,1132.70640971267,2936.74756704953,991.930949405504,2043.89151406508,562.56774106744,2433.15697972568,1658.11784021179,2089.79986094503,749.475138084334
"LIPT1",202.701744958227,137.507590349398,213.099733204677,208.183038764118,220.755508036824,180.021677141581,224.813359533117,187.463859831745,167.739559390782,139.889673486693
"LIPT2",39.6823521875895,49.4631619961863,30.7457326514211,27.5536374834862,27.594438504603,37.5045160711627,28.8477319754884,36.5554526671903,39.5309789647066,36.1304454700729
"LITAF",699.267395305631,813.174383217303,776.064700028974,1008.2590308772,769.789681042201,890.732256690113,775.904515202792,912.01167808144,895.32325330876,717.05037932914
"LITAFD",421.490929992504,420.436876967584,434.681047830436,326.561629433911,467.202389853795,300.97374147108,381.983761330605,364.617207372744,378.215312256922,349.260972877372
"LIX1",165.164384780778,434.286562326516,108.140163118791,376.566378940978,85.637912600492,225.964709328755,125.338421686605,403.047298638252,82.267172440065,310.351262371139
"LIX1L",270.268993277636,276.993707178643,270.350407796979,313.295063238158,289.265838117218,465.055999282417,298.424813539535,350.557417885364,464.756104044523,499.341284829983
"LLGL1",928.781540390608,1144.57756859175,1008.24799143109,1183.78590669793,949.629297503234,1116.69696601887,986.791383437396,1220.38972750466,908.144111351367,1069.09061724267
"LLGL2",1159.36818148065,1698.56498294904,1252.09345728718,2119.58907604448,1010.52736868581,1991.48980337874,965.901646489629,1110.72336950309,809.850866358043,1520.25797477922
"LLPH",344.271217627465,408.565718088499,373.189582527594,406.161026608427,411.061980482362,406.923999372115,360.099275004372,369.303803868538,366.462859051199,320.541900837057
"LMAN1",999.566276725227,844.830806894863,1053.8364915694,857.224277264016,826.881622775862,744.464644012579,1007.68112038516,897.014569294901,1149.60360448714,842.117305956316
"LMAN1L",60.0597762839192,5.93557943954236,79.5148258226408,6.12303055188583,77.0741213404428,9.37612901779066,74.6062033848838,9.37319299158726,26.710120922099,4.6321083935991
"LMAN2",2817.44700531885,3492.09923693076,2982.33606718785,3704.43348389093,2668.09674368644,3548.86483323377,2805.19324727163,2926.31085197354,2824.86238872119,3540.78365606715
"LMAN2L",258.471537221867,807.238803777761,367.888594139418,919.475087874855,239.786155281378,762.279289146381,392.926004493721,585.824561974204,440.182792796192,735.578812903536
"LMBR1",375.373601774495,538.159202518507,342.443849876173,471.473352495209,274.041320321574,675.081289280928,328.267294893489,568.952814589347,322.658260738956,641.083801674115
"LMBR1L",631.700146986222,630.160683831414,465.426780481857,819.46558886072,327.327132606325,912.297353431032,330.256793650419,384.300912655078,407.062242852789,685.552042252666
"LMBRD1",1164.730661506,709.301743025312,793.027862871137,723.538110214509,711.746206946312,623.512579683079,816.689239719861,778.912337600901,831.218963095722,609.585464597641
"LMBRD2",786.139571716299,685.559425267143,446.343222284424,587.81093298104,421.528836466866,717.273869860986,434.705478389256,690.804323479981,440.182792796192,888.438389892307
"LMCD1",541.610482560343,715.237322464854,429.38005944226,728.640635674414,517.633605051863,667.580386066695,539.154163128094,1107.91141160561,585.485850612411,638.304536637955
"LMF1",878.374228152318,1563.03591907949,1072.92004976683,1390.94844037006,1076.18310167952,1160.76477240248,952.969904569582,1209.14189591476,1036.35269177744,1253.44853130792
"LMLN",204.846736968367,350.199186932999,284.132977606236,359.217792377302,239.786155281378,323.476451113778,256.645339644,379.614316159284,384.625741278226,363.157298058169
"LMNA",9758.6411501318,8007.09666394264,11043.0190102484,9805.01292375317,8833.07491855964,11292.6097890271,8871.17495715192,9231.65777741429,14014.2662454069,9942.3574560211
"LMNB1",1210.84798972401,264.133285059635,1209.68555018178,432.694158999932,1323.58151585872,403.173547764999,1326.99567087247,251.201572174539,1183.79255926743,463.21083935991
"LMNB2",1230.15291781527,1221.7401013058,1859.58672657216,1677.71037121672,1685.16381350524,2170.57386761854,1903.95031038223,761.103270916886,1984.02778209352,2103.90363237271
"LMNTD1",18.2324320861898,55.3987414357287,12.7223721316225,64.2918207948012,17.1275825200984,50.6310966960696,16.910739433907,84.3587369242854,20.2996919007953,68.5552042252666
"LMNTD2",37.5373601774495,78.1517959539744,98.5983840200746,105.11202447404,87.5409773249474,73.1338063387672,32.8267294893489,47.803284257095,59.8306708655019,75.9665776550252
"LMO1",76.147216359969,22.7530545182457,62.5516629804774,73.47636662263,49.4796828358398,19.6898709373604,22.8792357046977,10.310512290746,34.1889547802868,27.7926503615946
"LMO2",326.038785541276,261.165495339864,431.500454797531,569.441841325382,407.255851033451,840.101159994044,459.574212850884,763.915228814362,384.625741278226,675.361403786748
"LMO3",199.484256943017,43.527582556644,134.645105059672,62.2508106108393,99.9108980339074,53.4439354014068,111.411930388093,29.9942175730792,134.619009447379,37.9832888275126
"LMO4",1424.27469473294,2781.80823066552,984.923642523111,1839.97068084169,1233.18594144709,1947.42199699512,1660.23671265828,2153.02243016759,1716.92657287253,1459.11414398372
"LMO7",808.661987822769,4916.63830242092,732.596595245931,4645.33917869738,702.230883324035,5229.06715322185,1066.37133371461,4479.44893067955,960.495948358681,6062.5034655425
"LMOD1",265.979009257356,211.702333343678,245.965861211369,258.187788271186,477.6692458383,317.850773703104,199.944625071489,321.500519611443,236.117468951356,330.732539302975
"LMOD3",0,4.94631619961863,0,22.4511120235814,0,39.3797418747208,0.994749378465117,4.68659649579363,0,25.9398070041549
"LMTK2",1589.43907951372,1448.28138324834,1470.49417888004,1179.70388633,1311.21159514976,1230.14812713414,1550.81428102712,1776.22007190579,1476.53548457363,1624.94362447456
"LMTK3",45.0448322129394,86.0659018733642,60.431267625207,63.2713157028202,70.413394804849,59.0696128120812,75.6009527633489,94.6692492150313,52.3518370073141,79.6722643699045
"LMX1A",21.4499201013997,8.90336915931354,39.2273140725028,16.3280814716955,30.4490355912861,20.6274838391395,38.7952257601396,20.621024581492,72.6515289081094,46.321083935991
"LMX1B",82.5821923903889,89.0336915931354,131.464512026766,103.071014290078,99.9108980339074,116.263999820604,150.207156148233,105.917080804936,176.286798085854,83.3779510847837
"LNP1",15.0149440709798,21.763791278322,16.9631628421634,19.3895967476385,10.4668559845046,31.8788386604883,4.97374689232559,6.56123509411108,7.47883385818773,26.8662286828748
"LNPEP",274.558977297916,217.63791278322,258.688233342991,257.167283179205,234.076961108012,243.779354462557,298.424813539535,297.130217833316,292.742925306205,327.026852588096
"LNPK",610.250226884822,490.674567002168,468.607373514763,491.883454334828,402.498189222313,705.084902137858,469.521706635535,532.397361922156,493.60303464039,667.95003035699
"LNX1",167.309376790918,147.400222748635,75.2740351121,114.296570301869,93.2501714983135,77.8218708476625,107.432932874233,146.221810668761,100.430054667092,90.7893245145423
"LNX2",553.407938616113,437.254352046287,411.356698922462,595.974973716887,439.607951349192,554.129224951428,610.776118377582,503.340463648236,480.782176597783,601.247669489163
"LOC113240700",328.183777551416,377.898557650864,163.270442355822,303.090012318349,193.161069532221,348.791999461813,199.944625071489,260.574765166126,663.47940370494,385.391418347445
"LOC113240726",17.1599360811198,55.3987414357287,30.7457326514211,44.9022240471627,16.1760501578707,20.6274838391395,20.8897369477675,33.7434947697141,23.5049064114472,27.7926503615946
"LOC113240740",341.053729612255,435.27582556644,244.905663533734,438.817189551818,300.68422646395,564.442966870998,286.487820997954,328.999074004713,344.026357476636,513.23761001078
"LOC113240750",1774.98088839083,1072.36135207732,1518.20307437362,1102.14549933945,1593.81670673138,1148.57580467936,1694.0581915261,1191.33282923074,1512.86124902769,1136.71939978922
"LOC113240754",8.57996804055989,11.8711588790847,6.36118606581126,6.12303055188583,8.5637912600492,4.68806450889533,9.94749378465117,5.62391579495236,10.6840483688396,5.55853007231892
"LOC113240757",9.65246404562987,5.93557943954236,6.36118606581126,7.1435356438668,4.75766181113845,5.6256774106744,13.9264912985116,6.56123509411108,10.6840483688396,14.8227468595171
"LOC113240758",43.9723362078694,134.539800629627,46.6486978159493,115.31707539385,54.2373446469783,144.392386873976,47.7479701663256,81.5467790268092,50.2150273335462,111.170601446378
"LOC113240763",64.3497603041991,11.8711588790847,63.6118606581126,6.12303055188583,23.7883090556922,15.9394193302441,55.7059651940466,18.7463859831745,21.3680967376792,7.41137342975855
"LOC113240765",39.6823521875895,51.4416884760338,32.8661280066915,43.8817189551818,24.7398414179199,33.7540644640464,57.6954639509768,89.9826527192377,23.5049064114472,18.5284335743964
"LOC113240768",367.866129739005,96.9477975125252,592.650501798083,28.5741425754672,569.967884974386,81.5723224547788,1137.99328896409,189.338498430063,197.654894823533,4.6321083935991
"LOC113240773",929.854036395678,764.700484461041,776.064700028974,859.265287447978,591.853129305623,868.229547047416,926.111671351024,956.065685141901,803.440437336739,1013.50531651948
"LOC113240777",3426.6247361986,2952.95077117232,4347.870675982,2383.89989486755,2899.31910770777,1714.89399735391,5046.36359695354,3005.98299240203,4751.19630962298,1265.49201313127
"LOC113240778",454.738306149674,9.89263239923727,191.895779651973,5.10252545990486,157.002839767569,7.50090321423253,312.351304838047,9.37319299158726,197.654894823533,18.5284335743964
"LOC113240779",255.254049206657,589.600890994541,272.470803152249,465.350321943323,258.816802525931,390.046967140092,341.199036813535,588.63651987168,267.10120922099,418.742598781358
"LOC113240781",520.160562458943,400.651612169109,392.273140725028,284.720920662691,558.549496627654,484.745870219777,632.660604703815,428.354919715538,540.612847463285,365.010141415609
"LOC113240782",6159.34455711693,7755.82380100202,3499.71253387383,3999.35945547343,4056.38246017664,4453.66128345057,4669.35358251526,6551.8619011195,4875.13127070152,5597.43978282515
"LOC113240783",893.389172223298,1196.01925706779,791.967665193502,1782.82239569076,787.868795924527,1513.30722347141,986.791383437396,1431.28656981537,992.5480934652,1473.93689084323
"LOC113240784",110.467088522209,136.518327109474,135.705302737307,214.306069316004,123.6992070896,224.089483525197,93.506441575721,130.287382583063,112.182507872816,188.990022458843
"LOC113240790",83.6546883954589,43.527582556644,93.2973956318985,27.5536374834862,91.3471067738582,12.1889677231279,101.464436603442,39.3674105646665,47.0098128228943,18.5284335743964
"LOC113240791",7460.28221126682,4481.36247685448,5955.13035527698,5215.80152511475,7120.3166665498,3742.01309100025,7365.12439815573,4448.51739380731,7504.47557427295,3145.20159925379
"LOC113240793",4.28998402027994,10.881895639161,14.8427674868929,8.16404073584777,8.5637912600492,3.75045160711627,9.94749378465117,5.62391579495236,12.8208580426075,3.70568671487928
"LOC113240795",141.569472669238,168.174750787034,256.567837987721,308.192537778253,205.530990241181,152.830902989988,150.207156148233,200.586330019967,154.918701348174,159.344528739809
"LOC113240797",352.851185668025,203.788227424288,434.681047830436,207.162533672137,467.202389853795,243.779354462557,474.495453527861,173.404070344364,461.550889533871,230.678998001235
"LOC113240798",270.268993277636,139.486116829245,149.487872546565,118.378590669793,165.566631027618,132.203419150848,206.907870720744,160.281600156142,139.961033631799,142.668938522852
"LOC113240804",37.5373601774495,49.4631619961863,26.5049419408803,40.8202036792389,26.6429061423753,30.9412257587092,54.7112158155815,88.1080141209203,23.5049064114472,12.9699035020775
"LOC113240808",2176.094394287,3319.96743318403,1525.62445811707,2906.39850196181,2021.05473737161,2739.70489899843,1840.28635016047,3024.72937838521,2059.88452551228,2820.02759002313
"LOC113240811",210.209216993717,227.530545182457,201.43755875069,288.802941030615,223.610105123507,371.29470910451,153.191404283628,161.218919455301,164.53434488013,311.277684049859
"LOC113240828",161.946896765568,168.174750787034,145.247081836024,134.706672141488,227.416234572418,80.6347095529997,100.469687224977,285.882386243411,64.1042902130377,100.97996298046
"LOC113240839",139.424480659098,428.350982886974,220.521116948124,509.232040898505,222.658572761279,394.735031648987,201.934123828419,417.107088125633,205.133728681721,344.628864483773
"LOC113240846",64.3497603041991,165.206961067262,27.5651396185155,155.116773981108,50.4312151980675,209.087677096732,22.8792357046977,33.7434947697141,27.778525758983,131.551878378214
"LOC113240853",34.3198721622395,29.6778971977118,51.9496862041253,47.9637393231057,44.7220210247014,49.6934837942905,26.8582332185582,52.4898807528887,24.5733112483311,38.9097105062324
"LOC113240870",12.8699520608398,2.96778971977118,4.24079071054084,10.2050509198097,12.36992070896,11.2513548213488,17.9054888123721,17.8090666840158,4.27361934753585,13.8963251807973
"LOC113240871",68.6397443244791,45.5061090364914,71.0332444015591,26.5331323915053,62.8011359070275,42.192580580058,51.7269676801861,61.8630737444759,45.9414079860103,40.762553863672
"LOC113240882",28.9573921368896,13.8496853589322,33.9263256843267,14.2870712877336,11.4183883467323,5.6256774106744,15.9159900554419,22.4956631798094,16.0260725532594,8.33779510847837
"LOC113240916",3.21748801520996,18.7960015585508,6.36118606581126,8.16404073584777,1.90306472445538,4.68806450889533,1.98949875693023,16.8717473848571,2.13680967376792,7.41137342975855
"LOC113240971",27.8848961318196,136.518327109474,23.3243489079746,75.5173768065919,12.36992070896,23.4403225444767,61.6744614648373,47.803284257095,13.8892628794915,5.55853007231892
"LOC113240972",362.503649713655,2660.1288521549,282.012582250966,1434.83015932525,492.893763633943,686.332644102277,1635.36797819665,1867.14004392418,181.628822270273,278.852925294666
"LOC113240981",1820.02572060377,543.105518718126,1524.56426043943,636.795177396126,1508.17879413089,589.758515219033,1545.84053413479,694.553600676616,1542.77658446044,566.970067376529
"LOC113241002",8.57996804055989,13.8496853589322,3.18059303290563,11.2255560117907,5.70919417336613,7.50090321423253,4.97374689232559,10.310512290746,4.27361934753585,6.48495175103873
"LOC113241042",9.65246404562987,15.8282118387796,27.5651396185155,14.2870712877336,17.1275825200984,20.6274838391395,18.9002381908372,14.9971087865396,13.8892628794915,7.41137342975855
"LOC113241043",10.7249600506999,23.7423177581694,19.0835581974338,16.3280814716955,19.0306472445538,20.6274838391395,15.9159900554419,14.0597894873809,19.2312870639113,12.0434818233577
"LOC113241045",8.57996804055989,7.91410591938981,18.0233605197986,12.2460611037717,13.3214530711876,20.6274838391395,18.9002381908372,3.7492771966349,17.0944773901434,6.48495175103873
"LOC113241062",54.6972962585693,77.1625327140507,85.8760118884521,45.9227291391437,69.4618624426213,44.0678063836161,89.5274440618606,70.2989474369045,47.0098128228943,38.9097105062324
"LOC113241073",64.3497603041991,110.797482871457,74.2138374344647,75.5173768065919,79.9287184271259,61.8824515174184,98.4801884680466,154.65768436119,69.4463143974575,55.5853007231892
"LOC113241084",102.959616486719,95.9585342726015,115.561546862238,67.3533360707441,85.637912600492,51.5687095978487,91.5169428187908,122.788828189793,72.6515289081094,43.5418188998315
"LOC113241090",1580.85911147316,957.606816246167,472.848164225304,209.203543856099,681.297171355026,916.985417939927,1124.06679766558,2089.2847178248,270.306423731642,444.682405785513
"LOC113241091",9.65246404562987,29.6778971977118,19.0835581974338,15.3075763797146,21.8852443312369,16.8770322320232,6.96324564925582,15.9344280856983,16.0260725532594,23.1605419679955
"LOC113241109",11.7974560557698,9.89263239923727,15.9029651645282,10.2050509198097,14.2729854334153,5.6256774106744,23.8739850831628,15.9344280856983,9.61564353195566,3.70568671487928
"LOC113241121",662.802531133251,429.340246126897,498.292908488549,466.370827035304,565.210223163247,445.366128345057,413.815741441489,348.682779287046,444.456412143728,295.528515511622
"LOC113241124",232.731633100187,689.516478226837,201.43755875069,798.03498192912,126.553804176283,435.989999327266,312.351304838047,1288.81403634325,256.417160852151,570.675754091409
"LOC113241128",12255.4118499347,11021.3817559902,8670.29660770075,11275.5607612978,9104.26164179453,8181.61018092413,8020.66423856424,11246.8942706056,10143.4355213763,7977.41707545636
"LOC113241171",42.8998402027994,184.002962625813,63.6118606581126,180.629401280632,47.5766181113845,168.770322320232,43.7689726524652,252.138891473697,51.2834321704302,184.357914065244
"LOC113241255",8.57996804055989,12.8604221190084,6.36118606581126,22.4511120235814,10.4668559845046,15.0018064284651,9.94749378465117,5.62391579495236,5.34202418441981,17.6020118956766
"LOC113241272",6.43497603041991,16.8174750787034,4.24079071054084,14.2870712877336,9.51532362227689,16.8770322320232,5.9684962707907,25.3076210772856,6.41042902130377,20.381276931836
"LOC113241280",54.6972962585693,47.4846355163389,55.1302792370309,6.12303055188583,45.6735533869291,31.8788386604883,40.7847245170698,44.0540070604601,41.6677886384745,15.7491685382369
"LOC113241283",45.0448322129394,20.7745280383983,58.3108722699366,4.08202036792389,33.3036326779691,3.75045160711627,50.732218301721,40.3047298638252,24.5733112483311,15.7491685382369
"LOC113241297",7.5074720354899,8.90336915931354,14.8427674868929,7.1435356438668,3.80612944891076,12.1889677231279,46.7532207878605,29.0568982739205,10.6840483688396,10.190638465918
"LOC113241317",17.1599360811198,26.7101074779406,44.5283024606788,37.7586884032959,22.8367766934645,20.6274838391395,17.9054888123721,14.9971087865396,24.5733112483311,7.41137342975855
"LOC113241333",16.0874400760498,8.90336915931354,1.06019767763521,1.02050509198097,0.951532362227689,2.8128387053372,0.994749378465117,4.68659649579363,12.8208580426075,11.1170601446378
"LOC113241341",9.65246404562987,16.8174750787034,6.36118606581126,4.08202036792389,15.224517795643,17.8146451338023,15.9159900554419,32.8061754705554,8.54723869507169,35.2040237913531
"LOC113241420",61.1322722889892,223.573492222762,116.621744539873,329.623144709854,102.76549512059,174.395999730906,113.401429145023,223.081993199777,120.729746567888,188.063600780123
"LOC113241423",51.4798082433593,11.8711588790847,108.140163118791,7.1435356438668,133.214530711876,15.9394193302441,88.5326946833954,14.9971087865396,77.9935530925292,12.0434818233577
"LOC113241453",503.000626377823,465.942986004075,467.547175837128,395.955975688617,451.977872058152,432.23954772015,391.931255115256,707.676070864838,414.541076710977,367.789406451768
"LOC113241485",1.07249600506999,15.8282118387796,6.36118606581126,10.2050509198097,3.80612944891076,32.8164515622673,9.94749378465117,4.68659649579363,12.8208580426075,26.8662286828748
"LOC113241508",60.0597762839192,87.0551651132879,50.8894885264901,67.3533360707441,42.818956300246,63.7576773209765,57.6954639509768,85.2960562234441,44.8730031491264,67.6287825465468
"LOC113241549",13.9424480659098,2.96778971977118,11.6621744539873,1.02050509198097,5.70919417336613,1.87522580355813,12.9317419200465,4.68659649579363,9.61564353195566,2.77926503615946
"LOC113241572",4.28998402027994,36.6027398771779,16.9631628421634,10.2050509198097,6.66072653559382,54.3815483031859,12.9317419200465,10.310512290746,17.0944773901434,75.0401559763054
"LOC113241577",81.5096963853189,173.121066986652,115.561546862238,154.096268889127,98.9593656716797,143.454773972197,117.380426658884,177.153347540999,141.029438468683,129.699035020775
"LOC113241589",17.1599360811198,21.763791278322,18.0233605197986,15.3075763797146,9.51532362227689,50.6310966960696,9.94749378465117,30.931536872238,7.47883385818773,37.0568671487928
"LOC113241692",4145.19705959549,6509.35211869812,3841.09618607237,6532.2530937702,4003.09664789189,6792.06786048756,4022.76648651293,6288.47517805589,5039.66561558165,6630.39995459775
"LOC113241694",1.07249600506999,16.8174750787034,3.18059303290563,4.08202036792389,1.90306472445538,9.37612901779066,0.994749378465117,6.56123509411108,0,9.26421678719819
"LOC113241697",10.7249600506999,13.8496853589322,25.4447442632451,2.04101018396194,9.51532362227689,8.4385161160116,10.9422431631163,4.68659649579363,3.20521451065188,10.190638465918
"LOC113241699",47.1898242230794,6.92484267946609,30.7457326514211,12.2460611037717,52.3342799225229,22.5027096426976,29.8424813539535,22.4956631798094,5.34202418441981,14.8227468595171
"LOC113241702",10.7249600506999,40.5597928368728,31.8059303290563,46.9432342311247,30.4490355912861,35.6292902676045,17.9054888123721,42.1793684621427,22.4365015745632,22.2341202892757
"LOC113241703",42.8998402027994,79.1410591938981,64.6720583357478,47.9637393231057,36.1582297646522,28.128387053372,48.7427195447908,81.5467790268092,23.5049064114472,31.4983370764739
"LOC113241731",4.28998402027994,7.91410591938981,13.7825698092577,13.2665661957526,1.90306472445538,11.2513548213488,8.95274440618606,2.81195789747618,5.34202418441981,9.26421678719819
"LOC113241738",4.28998402027994,18.7960015585508,4.24079071054084,13.2665661957526,2.85459708668307,3.75045160711627,2.98424813539535,9.37319299158726,2.13680967376792,3.70568671487928
"LOC113241778",3.21748801520996,8.90336915931354,1.06019767763521,12.2460611037717,4.75766181113845,12.1889677231279,5.9684962707907,22.4956631798094,3.20521451065188,11.1170601446378
"LOC113241795",38.6098561825195,79.1410591938981,50.8894885264901,68.3738411627251,55.188877009206,96.5741288832438,34.8162282462791,69.3616281377457,51.2834321704302,72.2608909401459
"LOC113241797",4315.72392440162,2589.89116212032,2630.35043821296,3065.59729631084,2997.32694101722,3127.87664033497,1965.62477184707,2078.97420553405,1650.68547298572,2334.58263037394
"LOC113241817",8.57996804055989,6.92484267946609,12.7223721316225,17.3485865636765,9.51532362227689,15.0018064284651,6.96324564925582,4.68659649579363,6.41042902130377,13.8963251807973
"LOC113241818",20.3774240963297,23.7423177581694,53.0098838817605,70.414851346687,38.0612944891076,50.6310966960696,17.9054888123721,31.8688561713967,29.9153354327509,31.4983370764739
"LOC113241819",10.7249600506999,8.90336915931354,33.9263256843267,16.3280814716955,29.4975032290584,12.1889677231279,9.94749378465117,14.9971087865396,21.3680967376792,14.8227468595171
"LOC113241820",77.219712365039,89.0336915931354,97.5381863424394,82.6609124504587,89.4440420494028,110.63832240993,65.6534589786978,99.355845710825,59.8306708655019,62.9966741529477
"LOC113241827",2027.01744958227,1230.64347046512,1632.70442355822,1188.88843215783,1756.52874067231,1217.95915941101,1533.90354159321,996.370415005726,1680.60080841847,972.74276265581
"LOC113241874",7.5074720354899,11.8711588790847,9.5417790987169,3.06151527594291,18.0791148823261,3.75045160711627,17.9054888123721,4.68659649579363,21.3680967376792,2.77926503615946
"LOC113241987",293.863905389176,335.360238334143,252.32704727718,315.33607342212,279.750514494941,232.527999641208,239.734600210093,278.383831850142,242.527897972659,201.959925960921
"LOC113241995",7.5074720354899,4.94631619961863,9.5417790987169,1.02050509198097,12.36992070896,2.8128387053372,8.95274440618606,4.68659649579363,4.27361934753585,14.8227468595171
"LOC113242030",10.7249600506999,2.96778971977118,10.6019767763521,12.2460611037717,13.3214530711876,13.1265806249069,9.94749378465117,7.49855439326981,5.34202418441981,14.8227468595171
"LOC113242036",187.686800887248,273.036654218949,169.631628421634,120.419600853755,165.566631027618,189.397806159371,187.012883151442,256.825487969491,153.85029651129,176.020118956766
"LOC113242051",7.5074720354899,4.94631619961863,11.6621744539873,4.08202036792389,6.66072653559382,1.87522580355813,4.97374689232559,8.43587369242853,10.6840483688396,4.6321083935991
"LOC113242122",254.181553201587,457.039616844762,214.159930882313,224.511120235814,279.750514494941,284.096709239057,220.834362019256,413.357810928998,205.133728681721,302.939888941381
"LOC113242144",1681.67373594974,964.531658925633,1525.62445811707,1137.86317755878,1398.7525724747,973.242192046671,1214.58899110591,718.923902454743,1484.01431843182,896.776185000785
"LOC113242152",17.1599360811198,0,14.8427674868929,2.04101018396194,0.951532362227689,0,12.9317419200465,0,22.4365015745632,0.926421678719819
"LOC113242252",113.684576537418,60.3450576353473,108.140163118791,109.194044841964,121.796142365144,167.832709418453,154.186153662093,134.036659779698,193.381275475997,212.150564426839
"LOC113242255",4.28998402027994,7.91410591938981,8.48158142108169,14.2870712877336,6.66072653559382,33.7540644640464,7.95799502772094,9.37319299158726,12.8208580426075,24.0869636467153
"LOC113242263",51.4798082433593,50.4524252361101,62.5516629804774,31.6356578514101,49.4796828358398,42.192580580058,55.7059651940466,70.2989474369045,57.6938611917339,35.2040237913531
"LOC113242276",5.36248002534993,5.93557943954236,5.30098838817605,12.2460611037717,2.85459708668307,6.56329031245347,0.994749378465117,14.9971087865396,4.27361934753585,12.9699035020775
"LOC113242298",107.249600506999,158.282118387796,134.645105059672,128.583641589602,139.87525724747,121.889677231279,109.422431631163,124.663466788111,108.977293362164,116.729131518697
"LOC113242346",8.57996804055989,16.8174750787034,3.18059303290563,10.2050509198097,3.80612944891076,4.68806450889533,1.98949875693023,16.8717473848571,4.27361934753585,10.190638465918
"LOC113242353",171.599360811198,118.711588790847,199.31716339542,115.31707539385,178.888084098806,258.781160891022,186.018133772977,127.475424685587,208.338943192373,160.270950418529
