"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"ARK2N",567.059872759918,0.356613335049056,0.15551574889707,2.29310110119513,0.0218421850115227,0.0439332838123506
"ARL1",1803.28680344864,0.389330076249479,0.123168578819747,3.16095289870358,0.00157253925010366,0.00444511815572223
"ARL10",962.91380288424,0.455933889090039,0.112968530853586,4.03593713793585,5.4384777386195e-05,0.000224588516814774
"ARL14EP",603.920367592946,0.651157170067514,0.103165552338849,6.3117693387496,2.75863181073566e-10,3.08163616832179e-09
"ARL9",16.367912099518,1.26111869429961,0.515069249946972,2.44844493129699,0.014347436023009,0.0306465261776727
"ARMC10",593.154614203841,0.475218455601879,0.173300484167166,2.74216461590195,0.00610357446405098,0.0145854439873409
"ARMC12",169.81724137056,1.91304753336612,0.625823641873718,3.05684765701476,0.00223677925765306,0.00606949063404693
"ARMC2",62.6425368302165,0.876503605353277,0.228549131291268,3.83507738752348,0.000125524765687073,0.000473804985965961
"ARMC3",17.0319194345671,2.94602676118375,0.551775284221153,5.33917854864079,9.33686577191867e-08,6.67729663186242e-07
"ARMC9",136.035890374109,0.522925983061887,0.152023884265695,3.43976201889409,0.000582225899906384,0.00185124970876377
"ARMH1",15.8905189801385,1.24855707284819,0.444522896999858,2.8087576169301,0.00497330743639928,0.012218663175452
"ARNT",2558.62616600152,0.981988561168865,0.133246720332868,7.36970154849384,1.71010444437165e-13,3.02135570001598e-12
"ARPC2",6709.33241299804,0.531990233147441,0.164915515356709,3.22583494946947,0.001256057680513,0.00365169132944399
"ARRB1",1480.98306708655,0.361130465224182,0.118312398526022,3.05234675083317,0.00227059639408858,0.00614662980915084
"ARRB2",398.859161090211,0.320930491410773,0.135215124325955,2.37348072569992,0.0176213127131343,0.0365557321799271
"ARRDC2",1249.46977934379,1.08064550818054,0.160707628049431,6.72429505242996,1.76444574684041e-11,2.39189458001023e-10
"ARSK",150.700568845511,1.17029512963195,0.331738383666902,3.52776521274379,0.000419083700132646,0.00138751215669503
"ART5",5.26779807414409,2.66013166569005,0.912957570393687,2.91375169225328,0.00357113831979048,0.00913354460865121
"AS3MT",247.713425875696,0.828190638441373,0.184665398384664,4.48481765228278,7.29763156299104e-06,3.65814249039454e-05
"ASAH1",1582.86636134043,0.76095554208015,0.179743258368235,4.23356930873703,2.30011251144503e-05,0.000102829244749252
"ASAP1",838.970339794259,0.63230320804394,0.145094657684229,4.357866913474,1.31336202541665e-05,6.2280601151542e-05
"ASB1",1623.47497829353,0.309565826539554,0.135047471966491,2.29227413169471,0.0218898295654296,0.0440040423496392
"ASB11",39.7263686788061,4.1364894860986,0.604295986701532,6.84513810637246,7.64021274708328e-12,1.08837574645698e-10
"ASB14",80.5226809635942,0.692713771008457,0.170785805102702,4.05603832585438,4.99120730456506e-05,0.000208065207665502
"ASB18",17.1650227738219,6.91878269043939,1.12420196452436,6.15439476959697,7.53647444987655e-10,7.76072193934195e-09
"ASCL5",21.8975145523375,3.53962129343024,0.576556248925961,6.13924712467176,8.29134962624274e-10,8.4836128059817e-09
