"","BrownBear1_S","BrownBear1_W","BrownBear2_S","BrownBear2_W","BrownBear3_S","BrownBear3_W","BrownBear4_S","BrownBear4_W","BrownBear5_S","BrownBear5_W"
"LOC130541895",5.54721674153042,5.34684986807749,5.38544177740788,5.63620575968887,5.38792905784411,5.59411829204269,5.42851898779398,5.33326195485075,5.87133780605376,6.0918026059747
"LOC130541902",2.16323266898286,2.29414250118341,2.30519019708202,2.12200587132991,2.59258895036064,2.22347530600371,2.46541481698202,2.1201698717122,2.4849865981548,2.15543833116184
"LOC130541907",4.89232430096666,5.18639201999461,4.88681730696387,4.96028157039898,4.85476778602309,5.02893870668443,4.89408273382477,5.26588512824308,5.00137024866376,5.03727983349308
"LOC130541908",3.27966958768071,3.36486842846959,3.21732931156002,3.51215573139912,3.22505742455819,3.55946144624289,3.20511393447662,3.1941184433225,3.30726499197998,3.29776265717521
"LOC130541916",3.45229977377492,3.51497568172115,3.74415343347298,3.38369315761597,3.52955474964304,3.63812923559935,3.51641082040938,3.63802534490558,3.56172899501997,3.65481465133655
"LOC130541918",3.77603309230085,3.89674385972568,3.77280527135266,3.98501504501333,3.74340416764668,4.31908838767696,3.46360755666972,4.59457040486414,3.59627314899268,4.5381846987643
"LOC130541924",5.18456335771647,4.86720545097406,5.11941311860808,4.76355648858842,5.17982738547008,4.61985696496377,5.06815466652656,4.80485176153591,5.0776150290458,4.95308071170175
"LOC130541925",2.7365276793283,2.83350796195727,2.87971577043011,3.19491576461317,2.82682041644205,3.51766708393425,2.80071676720101,2.64856667742254,2.81172294087454,2.91201810993001
"LOC130541926",4.11693693794618,4.59064494735223,4.2355600261597,4.50886294282293,4.22912497740887,4.90390131847564,4.51739982012274,4.50970900316257,4.95775017855328,4.61068862976958
"LOC130541927",1.98998814466341,1.87174526861732,2.36340340548205,1.87233732146336,1.97703904233408,1.94203004453367,2.29492857532571,1.90713859182591,1.95252331569527,2.00619106744001
"LOC130541928",3.47588025403591,3.7520285553578,3.62870677351721,3.56847408120048,3.42219935895567,3.74985131919607,3.37424755324541,3.52028498956098,3.3862265705518,3.68941795066867
"LOC130541934",3.04419779918231,2.96857799159997,3.07210514933789,3.00444527624509,3.26794051641872,3.32461176370144,3.14010960679069,3.01940171241307,3.13127768068197,3.07141749924059
"LOC130541937",7.77908685579055,8.46110951606988,7.62491050409751,8.34721358011199,7.42244467115856,8.45884514119972,7.16469654590254,8.28664939583528,7.17965210034212,8.40467330160369
"LOC130541938",7.18511999379989,7.550182654267,7.34172777942501,7.38619426450001,7.32780959235147,7.51243791385715,7.38544359696234,7.74842385350549,7.34813582987829,7.56818829016365
"LOC130541939",3.37386494452916,3.53362184697406,3.65488315750735,3.56810302508211,3.54849084114192,3.59214142585956,3.39351151560541,3.7981953473436,3.68146087076269,3.73674102217691
"LOC130541940",4.84364134181455,5.68084851584332,4.76903770281571,4.94373369978902,4.87053966909029,4.73966956500985,5.05539146965525,5.67538446715861,4.96718631251102,5.12403355614061
"LOC130541949",6.60874506054006,6.52228323393518,6.9518771758994,6.52665897438149,6.85771410716218,6.88260026531384,6.80819232196434,6.66196206313493,6.85122047656239,6.90246000508082
"LOC130541953",4.37797630559818,4.30238956684234,4.31309157469889,4.46165894919581,4.20576560153996,4.46679032157031,3.953010267749,4.06661284955611,3.80739036786156,4.21553085635654
"LOC130541954",5.01068176483965,5.56439506343072,4.70373271794674,5.41592736097781,4.9670009192828,4.92450414956491,4.98971830316483,5.26539297799048,4.89091785180789,4.97044705357093
"LOC130541958",5.52995552608013,6.32292808190224,5.57355611465547,6.26470381979893,5.65670508230301,6.18415926433629,5.43604953614026,5.84193780382802,5.62591937671464,6.02362647501332
"LOC130541961",4.99504452823385,5.98425868144754,4.82239641581637,5.39830421008812,5.14411706368374,5.47150906312745,4.74480465976915,5.62429100261463,5.07718765894806,5.5749265940729
"LOC130541962",3.15580811949243,3.25330414108028,3.0876947966143,3.49794463428203,3.00593656462468,3.42415723355475,3.07806369529633,3.35919858532105,3.01734094038112,3.5360312373468
"LOC130541963",2.45141337024918,2.34340310384865,2.59473091639042,2.34590993473723,2.51648900157389,2.3063079891791,2.57876043730841,2.33917902346853,2.51214307601501,2.56156848991521
"LOC130541969",4.03512303160763,4.11269314777967,4.25111722243799,4.29847460148738,4.34401983053236,4.58964458684041,4.09056376520593,3.95066459629474,4.31781502049895,4.50515823505434
"LOC130541970",2.95223496620493,3.06635370157707,2.99513512990394,3.83488615972279,3.52355533106854,3.55883579889458,2.98991197418647,3.65445311157877,3.03742548326873,3.27377213723083
"LOC130541972",3.6669071879097,3.73469124674018,3.73595061170934,3.60128219948307,3.87534802376364,3.52878248950925,3.48654357269385,3.67298317260813,3.71499959128287,3.60042525752766
"LOC130541973",4.54602558684416,3.96189669606774,4.66055010125401,4.06287911324058,5.00189171036288,3.94953711625291,4.43279732727313,4.3051252206774,4.33930334090117,4.1154538274484
"LOC130541976",4.84527971981914,5.12319747189231,4.57423814488021,4.58138586780408,4.655593421476,4.35413466464794,4.83992200254135,5.28707391229683,4.50363870367856,4.78622530153546
"LOC130541980",5.27516592564503,5.8290903869142,5.96109715861707,5.58901526373583,5.54711173485472,5.84491114595748,5.54491510367999,5.99471159650648,5.72638432488902,5.8467480253138
"LOC130541981",2.61084033987565,2.79640143103878,2.54007140564276,2.53675724701475,2.5945839081649,2.89604148691932,2.53458379386198,2.87437042286811,2.70511520539251,2.6492234128418
"LOC130541986",3.35332949221468,3.35189382027492,3.21942351340312,3.3143160998686,3.14166720954383,3.19240604942266,3.25760924104903,3.33551489108642,3.10069601650796,3.18986943855241
"LOC130541989",7.65092981956807,7.44280475177298,7.77776093186254,7.14431826064145,7.45986252251262,7.28374766814659,7.38936711214043,7.12032171238238,7.34966826700131,7.09877117019476
"LOC130541991",5.40519977181233,4.39452100189469,5.02632591090129,4.32495757006119,4.88901761215284,4.21123403645872,4.68160847613258,4.57479080227069,4.81097728016609,4.14662655037706
"LOC130541994",3.51180775764638,3.46411719680664,3.5085291364688,3.5704090263112,3.5704544526724,3.39996171981261,3.4907594222982,3.52138976326447,3.40054062750319,3.56193270425701
"LOC130541995",2.19413314966306,2.43749044132991,2.25905083705015,2.31376415258543,2.2743630674938,2.29981410051874,2.18839545075831,2.40110625551458,2.15891157760133,2.24241551573055
"LOC130541997",3.45458723291154,2.9542866902042,3.00183980905698,2.84968505326726,3.07001484886423,2.80333793001603,2.92066841115119,3.03732552544223,3.7079126292132,2.83971803485579
"LOC130541998",8.24692706361653,7.97937395577036,8.13936187372452,7.82090678204675,8.12045537845258,8.3739927555155,8.09262445414207,8.26745082712017,8.07616286276823,8.45056640530482
"LOC130542000",3.74743243549406,4.72820285586287,4.14533099674976,4.67587206082609,4.0813062601803,4.6123120408436,3.85128307354702,4.38226626057001,3.93610540437853,4.6199230835154
"LOC130542006",3.13937643835765,3.28851365646418,3.10826265209836,3.12714166365101,3.18502417584091,2.93705758388213,3.12097463571448,3.13228528720486,3.21846328857958,2.87122255847801
"LOC130542007",5.69988734434136,5.85872132399001,6.22361727062615,5.87849429026161,6.45507260287775,5.86324046471371,6.51114357724328,6.12504795793329,6.5683325376672,6.15430817532701
"LOC130542008",4.97267495628425,5.13409085834899,5.22108403609441,4.92857904243647,5.19037369419577,5.08910749941874,5.21561361938189,5.78787300428086,5.06980276658503,5.38564968891267
"LOC130542012",13.9573553629966,14.7813910555438,14.1337412325103,14.6084848882324,14.0581818735297,14.025134997873,14.1115229764444,14.7281391381495,14.4243897853527,14.3602409571904
"LOC130542015",4.71542427040729,5.35312640915288,5.35114396223518,5.20167301079681,5.11293035463885,5.6659884629058,5.06241025282957,5.42540226941659,5.74822979526551,5.48942966940729
"LOC130542016",3.80258453820888,3.75317590360983,3.72205081414813,3.76241758568464,3.81024490421299,3.73759211901164,3.84722551619175,3.94526943921528,3.82570915880145,3.82288265809992
"LOC130542020",2.81057952349392,3.03672703557328,3.0544436104057,3.11947808195464,2.89236806820772,3.02345705942406,2.8993359588087,3.04773625069804,2.91094697999767,3.04471569397717
"LOC130542026",1.99377023288554,1.95052527208973,2.42882963862506,2.34501028101517,1.98399203113174,1.98284111021143,2.02272310913263,1.91126885214802,2.030618618153,1.98191180178694
"LOC130542029",6.51349273434064,6.50316287671865,6.41485856971579,5.90862767160369,6.44348044713568,6.02588945671655,6.18300557846614,5.84261062967633,6.37716079214351,6.21831843812293
"LOC130542033",3.67299422612159,3.7654898512215,3.72014507498319,3.60487798730245,3.85320747210531,3.38015338810709,3.78933991197108,3.58183981871105,3.97993804165183,3.34590574640035
"LOC130542035",3.50995285404792,3.4620302450501,3.36028744295336,3.49652546441473,3.47819860727928,3.47442577805739,3.63322654437636,3.6945799416261,3.7030714732034,3.49587130985361
"LOC130542037",4.09847590733829,4.08820856511414,3.92509984662506,4.18112470268148,4.00986935316223,4.21625312066284,3.76816406484334,4.12604028362224,3.95368928935017,4.00052675273644
"LOC130542040",6.50808227881981,7.03571335564597,6.61003884865355,7.12464948788787,6.51225384296644,7.45342764318243,6.75828729816828,7.18179886872942,6.46206753830725,7.41242519050996
"LOC130542041",3.77398390009862,4.10732411901002,3.71223536223683,3.98084877886681,3.65920057068807,3.94881905597151,3.88104341780281,4.06544261273302,3.80102171654602,4.13028761819955
"LOC130542045",4.34747895685256,5.8337872691028,4.34299667969214,4.53793848417467,4.4581368495228,4.42746131481319,4.08967241281835,5.21576110213322,4.31548578522988,4.78194524679697
"LOC130542047",4.88779180277673,5.12739990131852,4.96671928094365,5.37210024317887,4.97214605081982,5.30733491461227,5.09802277352998,5.17319942177134,5.34809688596489,5.3603951972362
"LOC130542048",7.60497890113697,7.94558230835254,7.51797684493506,8.12323389772603,7.41248065547822,8.17977631995474,7.43820707606824,7.83574221118841,7.26469977625965,8.00479446302796
"LOC130542049",4.01516498543689,3.6187442987744,3.66699850466209,3.70005877484751,3.55727788602553,3.32836334169451,3.46190210945694,3.77127721213067,3.27601725806049,3.29417234132863
"LOC130542050",4.27860354365936,4.55735267217142,4.46836613279623,4.3616114684137,4.48219889930388,4.69805790955153,4.19940200468914,5.09153648612241,4.16197844354973,4.66078298457604
"LOC130542051",5.14343186835355,4.69313553595776,4.78940687374433,4.70539836588522,5.01464666877168,5.20368295764967,5.1863265839905,4.92507120512049,5.14122437017608,5.33743477574446
"LOC130542053",4.92867624249293,4.99521701170891,4.79621809101014,4.9356378296321,4.851082927593,4.89170624294642,4.76683320358254,4.8436539419125,4.78026533864102,4.80475501370432
"LOC130542054",5.38540977425171,5.37078441894145,5.54073581993316,5.27491276845205,5.63129077776903,5.59927298423783,5.29495506353523,5.47843900660355,5.73068360839614,5.60280788396215
"LOC130542056",2.36347167211716,2.5184336389236,2.39915208581614,2.63517418613148,2.39035541918459,2.63884039193714,2.42704846726509,2.63876071540797,2.46850962064265,2.63579530701118
"LOC130542058",8.47534160889538,8.55557864418129,8.44517076671426,8.55209583115856,8.52726727357553,8.83955785494535,8.58925607547898,8.28022592263743,8.61162054528315,8.76806517776085
"LOC130542059",3.60623513157753,3.58147067955377,3.39874318603562,3.79502319250055,3.84181951509897,3.65762043022083,3.28780155959105,3.79872691378712,3.36661550286609,3.51254025376662
"LOC130542060",4.01855582925721,4.56966514518532,3.73915904099765,4.50622635140952,3.79572475250934,4.44433380062225,3.83884500686402,4.50867630116288,3.95560934997533,4.77094913962696
"LOC130542061",3.31762127408721,3.45050986153999,3.34327831821592,3.3866282576931,3.43825381145668,3.20307597478283,3.30016272880879,3.65177909747957,3.22513539909352,3.31034454013907
"LOC130542064",2.85083478563462,3.07869735233221,2.74560705950608,2.81030655166464,2.83114717869351,3.16901389613664,2.83828934723093,2.85800112967908,2.78235793762126,3.18445714255743
"LOC130542066",2.37550046165402,2.33199537142321,2.22768291822821,2.33538042219591,2.32785748510055,2.64237582991595,2.33259246879152,2.70624834782562,2.37496962598326,2.41478861376276
"LOC130542076",5.17588212280085,5.17924153452517,5.13580208224335,5.46594388806666,5.33686141031952,5.38846371332202,5.05036416674514,4.8507719023615,5.12255699980412,5.24282853535343
"LOC130542077",8.61760183881542,8.64232878571051,8.64125550782888,8.77644872267938,8.57465595334803,8.56803190509775,8.59914985374179,8.32240181302533,8.69789157201031,8.47656167432259
"LOC130542079",3.21185575508398,3.03243986347644,3.13119263813055,3.12123921104233,3.22080000611891,2.87345343775273,3.00473277404357,2.99406482199158,3.15980456968569,2.99201162660701
"LOC130542086",4.58824800624792,4.69481935060954,4.58294949819957,4.60403240630886,4.34489430651992,4.97012594250092,4.40711104509387,4.56480404441858,4.43444438901531,4.52268873036213
"LOC130542094",7.36410766706898,7.79629604454686,7.68537006096103,7.69470204143146,7.34655232285496,7.70407535703037,7.72896595986681,7.752078384645,7.61504741204757,7.52085303176646
"LOC130542095",4.70934015987121,5.32516217724522,4.86893226544517,5.03492549263039,4.51963916199223,5.36249178386803,4.67650385973705,4.97172963771036,4.41972914567227,4.96526019212996
"LOC130542096",2.31694688182071,1.90540150499995,2.26188312241155,1.94383976447096,2.03924403415779,2.00608773965262,2.04489691094108,1.90444571679724,1.98376846937393,2.09476144143364
"LOC130542108",6.88701356879259,6.41176385086913,6.93881920576899,6.30459262383308,6.9001994652313,6.24565385968373,6.83738829387585,6.25580894320693,6.71950245340881,6.13924626093091
"LOC130542109",2.12236859855029,2.21664492191933,2.22557915415222,2.22060749930427,2.29744412706772,2.14835575494485,2.38588647430889,2.41942170973489,2.15842812230813,2.20853834960916
"LOC130542110",6.93594854903948,6.46217947694853,6.69788825401775,6.01480509458119,7.07540787129882,5.86859067841888,7.71081521775327,6.17073348347339,7.42306596897781,5.8772495024838
"LOC130542111",3.89992937947668,3.68336416740864,3.895310236348,3.69237549019232,3.74445927236098,3.50478508359214,4.09155991267699,3.642868250316,3.65058766780096,3.66480390042041
"LOC130542114",2.61052259430469,2.72343115098736,2.60918470799203,2.86390066560744,2.59711233546397,2.68509816265234,2.6654415049848,2.79145796367935,2.57458024039298,3.00678249870273
"LOC130542117",4.94088402050038,5.46398125102374,4.97395707969283,5.17082583491653,4.8055817941469,4.89580223886196,4.96077975528317,5.09331883988463,5.22709353616647,5.26209391001127
"LOC130542120",6.22930556280402,5.79054544877908,6.34229371983329,5.73255721096821,6.28059369747075,5.6112731293588,5.81872530989861,5.50646461372147,5.82825654891413,5.65904794394524
"LOC130542121",2.05810069533829,2.14700322602854,2.02092129631686,2.29280823224459,2.04889293220671,2.27242760786238,2.01778235230668,2.10977866925022,2.05779493135788,2.26961560259314
"LOC130542129",4.68169015452514,4.16341789314892,4.47235322920385,4.14468178661726,4.66526611347639,4.22325601330493,4.76315944453128,4.52817177698857,4.59245209982351,4.17001217298092
"LOC130542131",2.56558751727709,2.71185666666777,2.72564541337137,2.82554550689781,2.5874685900528,2.64570921975637,2.74063075062983,2.89432346486404,2.6001854039311,2.69929562191201
"LOC130542132",3.49328839314369,3.47329486378835,3.56915662112092,3.73369785544984,3.51372632804055,3.48547181156464,3.50057106115382,3.66311733830808,3.34427367658974,3.65902084577405
"LOC130542137",5.18645100423424,4.61262590265869,5.1207961770226,4.64852134121716,5.20697049122521,4.89327383092936,5.36425730546436,4.8931171368563,4.76005059910705,4.9530456035287
"LOC130542139",3.55279821117263,3.94102598521426,3.26238435159208,3.81166483950685,3.63729261911584,3.53857019298114,3.35692093909163,3.75616418152253,3.40301629349646,3.24803347760136
"LOC130542142",3.83783761940279,4.34991071090361,3.92840726575094,4.5985536753122,3.6805288121599,4.2524315688156,4.04263198479639,4.19502436443223,3.9306106835462,4.44490277430074
"LOC130542143",7.77056495338903,8.34840552528278,8.12278938810225,7.86980897726852,7.78105270390364,8.1320193822372,8.30131521608262,8.00966096610542,8.34578199143675,8.18145707891435
"LOC130542148",2.46760225808587,2.73492982893679,2.50376898452999,2.88829041553016,2.52713096533867,2.79373266316012,2.59546547685528,2.61514304789617,2.50444528488222,2.69358013994325
"LOC130542149",3.41869153290761,3.54629231518037,2.95606625625942,3.35460246060618,3.10302922987609,3.00984781749496,2.94969554853962,3.25613612789192,2.99387548562469,3.12534769765159
"LOC130542150",2.00675016690211,2.13438350639756,2.07723483825614,2.19767220194958,2.28818645288022,2.28485989661906,2.0395485637764,2.15633231733915,2.23449302532873,2.0674217946834
"LOC130542151",3.09418103806493,3.29648112808583,3.16040194308457,3.38247517098918,3.26144547698071,3.55115643959448,3.08943051547788,3.68543020425745,3.36893053174873,3.68072298660562
"LOC130542152",1.86552067924854,1.99458838360152,1.82592392682289,2.03024042506531,1.92672050371911,2.17237939231042,1.93124199504053,1.82381685122904,1.82606217761608,2.21535619940291
"LOC130542154",5.4642830228142,5.23533247177696,5.33524459570404,4.97545875505623,5.51408103528263,4.89565847593573,5.42806373296,4.83252971915412,5.61486748578669,4.8276493134673
"LOC130542162",2.88434713176939,3.17692910932875,3.08252705497084,2.84608645180848,3.00476261266536,3.15993661264591,2.9040026574595,3.07338502821858,2.85124382875355,2.89319196924743
"LOC130542164",5.81819103174177,6.5338129004541,5.91005386799746,6.64413730073243,6.08193335724133,6.67483532983951,5.66389841638107,5.91737678563271,5.58168859547656,6.43299674020645
"LOC130542168",4.50069608582415,4.03391497160681,4.29096930872054,4.01744038046982,4.57137659592064,3.91120397445432,4.37616033852389,3.82288512763735,4.33506834794413,3.98804294812516
"LOC130542169",6.25652797288635,7.17096680051158,6.22403475887321,6.56552312176874,6.35814925179075,6.99726058893784,6.75322006102994,7.25343537257097,6.30145763724256,6.46698630998652
"LOC130542170",5.51101515174918,6.94744977295139,5.32217201231106,6.66007995896397,5.33927109138363,6.52966101148482,5.52819885208792,6.96346347243365,5.71506811158619,6.597153587595
"LOC130542172",3.59898362625177,4.15473582653103,3.96332266357758,4.09534633461551,3.98581702023789,4.28688124147693,3.65030131479213,3.82509381877411,3.52562035856136,3.82137715782549
"LOC130542173",2.45465232879091,2.7447437915018,2.37513797873425,2.61518247995701,2.47790725933931,2.94485677741883,2.44794266759428,2.79967427353957,2.37535384306732,2.56710094891893
"LOC130542176",4.7609681167633,5.1147438660026,4.95822994106481,5.10294516540474,4.79313971362141,5.28785601902787,4.92597717020659,4.6836435477439,5.08205621395288,5.24541817661734
"LOC130542179",3.63442480561567,3.8685164349658,3.63141565965216,3.55935222153983,3.85338204613034,3.68207266750218,3.48804965644207,4.30000035001934,3.50034501191698,4.18089020157535
"LOC130542181",3.27074347604937,2.96142163718183,3.22008261284572,3.05459425395373,3.11576736418386,2.95292678630176,3.04891280913258,2.98149527050127,3.03574159469956,2.95106303329244
"LOC130542182",4.32399602561886,3.93510189518322,4.31829403462273,4.10792380673038,4.14006592142248,3.78784838392517,4.07642808554761,3.89391938705307,3.95943187007727,3.91506114335361
"LOC130542184",4.87282839283723,4.32056875563349,4.63281605179507,4.37814379724231,4.760988043756,4.12785172200482,4.25048140225825,4.40615749151303,4.22175324608084,4.54786885868952
"LOC130542185",5.35168845416576,5.93096949100761,5.50987865337744,5.61311044503827,5.25367356934552,5.81707861407799,5.41126761159923,5.66878577157648,5.7669098233179,5.79896012266484
"LOC130542186",8.42120146883098,8.6739239986001,8.06545360492001,8.30050988331698,7.91946606495925,8.09610493402885,7.5825436969691,8.08971637118431,7.4984289004663,7.97657641128411
"LOC130542187",7.57965103352961,7.34321803251033,7.29396605543441,7.05452206323878,7.25724322917811,6.81648478624706,6.64662624248057,7.10936881543366,6.63077933315109,7.14307864967889
"LOC130542188",7.30566192247005,7.55154687004449,7.28552554718079,6.82173957786792,6.94624453442995,6.3345146991348,6.80935662296466,7.23293327811528,6.80236480969859,6.60247636469687
"LOC130542189",4.72225943727359,5.38848840805189,4.91417303501385,5.28810065930648,4.60221093072556,5.14271685005998,4.69154218581842,5.24730885484178,4.69599180176106,5.48894400055871
"LOC130542190",2.92808487292996,2.88638151077074,3.100515275165,3.06467013769924,2.88219830803918,3.22400673695074,3.00484879439934,3.16179046955281,2.95909084703664,3.17956600104844
"LOC130542192",3.81926252479768,4.36127969427439,3.90292363025221,4.19701611464696,3.85205402196443,4.42336682412837,3.83404904039783,4.28757494103002,3.75777458176974,4.65508272450854
"LOC130542198",2.30400386797777,3.0942928543725,2.56672785911603,2.64861078436376,2.33972382399633,2.30007101857763,2.38127269712846,2.72838004956047,2.3880272290893,2.37484411438215
"LOC130542201",3.41462711033435,3.45606615260014,3.52873737100411,3.4344978174728,3.49977018608509,3.87977608985335,3.69985606005296,3.49586779572894,3.50303373014819,3.67379657444682
"LOC130542202",2.47485883426713,2.29700701191555,2.53393118121717,2.49720917804689,2.61575417381216,2.45424683710126,2.6019764333556,2.29582882163999,2.535482430577,2.50789614467952
"LOC130542203",7.37793538093008,8.26671903653069,7.53238587661352,8.27459515993133,7.56365952029629,8.33026891981383,7.59563398708123,7.88311142142458,7.94386718855697,8.41723725582321
"LOC130542206",5.6409538524362,5.80555581994922,5.60598657525065,5.25547444514646,5.85082808824806,5.72603080568478,5.33464106819576,5.84039408113521,5.4750052822387,6.00293587632124
"LOC130542207",4.87875585857514,5.45738836398953,4.89818424044229,5.61964971960903,5.12734312844367,5.91211810417185,4.93812071964307,5.51719681019611,4.85198741111831,5.63572540028543
"LOC130542208",3.07877483403387,3.49117717022689,2.97443030084664,3.28933339896778,2.92701528185169,3.35040282781199,2.89473135844188,3.37108266936121,2.85935766841774,3.25811753379602
"LOC130542213",1.88220652926618,2.14749905862877,1.88163788281341,1.98180093394223,1.90995835880273,1.94066497112871,2.00942188006054,2.20584942787934,1.84362424747867,1.96983186269465
"LOC130542214",1.93755874207022,1.96814735304139,2.00850889750659,1.89813953744502,2.19365363138622,2.08470954877053,2.25431178555737,1.96415092912675,2.10701595525944,1.96330401824063
"LOC130542215",3.64117058158708,3.69828606349859,3.48635294521552,3.39323730818864,3.45998124331752,3.61818986937946,3.4965506325628,3.59677636710744,3.40199406195634,3.5930472848904
"LOC130542216",6.19432998931962,5.8416043301593,6.27383689131959,5.40191376384703,6.48898053087336,5.62286643155157,6.00252927563055,5.85297569820697,6.00997645950742,5.61577671177771
"LOC130542219",3.16346584823082,3.42544203447154,2.98980776257716,3.12294239441701,3.2743609251734,3.46756837889924,3.14895176024284,3.38522765379561,3.13085790606206,3.38132081034155
"LOC130542221",9.51562616967054,10.0317031330594,9.26758105327241,9.54237262701524,9.36059851714892,9.67586472019305,9.49404829145607,10.5842538443369,9.16486416663811,9.77756212879398
"LOC130542223",5.33321883727786,5.64363932014974,5.42386276293574,5.13070993226359,5.35840036589102,4.95009065369971,5.13466228622181,5.6183273584946,5.15409145620686,4.98111330311085
"LOC130542224",3.37424234321785,3.79270262186127,3.33856680907309,3.5626405068842,3.25353535261924,3.7877431721303,3.22377391941169,3.7309102453366,3.19243004351228,3.90146767089311
"LOC130542225",2.2567145151156,2.43284646152153,2.29090558342855,2.25262074404508,2.3695278752168,2.30866976979619,2.21572730236084,2.52130741447124,2.25639481442267,2.60682069392315
"LOC130542227",4.68777669488633,4.22104589235227,4.99640391084953,4.34455041809074,4.98494597455273,4.5457447384737,5.08690800539818,4.3676795928917,4.58197019830609,4.77111304128959
"LOC130542234",3.98058978050017,3.97973140150107,4.02754517200585,4.43329417158663,3.91819714763783,4.31137933785697,4.0520466801072,4.1143644547392,3.92542879757404,3.98196258210351
"LOC130542236",2.73536760733551,2.54104165451205,2.46350157447792,2.32598880426485,2.56006084177393,2.35661057203191,2.69141434620242,2.38795941455644,2.46452251160844,2.52889515369809
"LOC130542238",4.80035453408652,4.74228597196027,5.60886607709934,4.79925920000951,5.09405037793557,4.92868368291227,5.37766937443824,4.74021718698845,5.16203347615457,4.69266486739353
"LOC130542240",7.53791005136612,7.88621003901006,7.54913080838838,7.8222323787434,7.66938118364677,7.53410154673336,7.5650350786435,8.15972114078248,7.61103962827733,7.97039207736257
"LOC130542241",2.58185150547416,2.80684644599267,2.64190522257522,2.71784393122818,2.62325930015944,2.7233380291734,2.50926093385572,2.56450184791641,2.51501170884228,2.69629785746438
"LOC130542242",8.65446598116576,8.73370268372999,8.62907083609028,8.69304794500157,8.88866023371002,8.41228763126591,8.70251724662069,8.60573888298657,8.72658026931215,8.4792548818743
"LOC130542244",5.04744941133344,5.83636361586411,5.15146015476388,5.83924481930229,5.22771684158235,6.00281169036497,5.15949139472404,5.65494683476371,5.11293259376695,5.81743930205879
"LOC130542245",3.84990190435361,3.9594982607863,3.84662021185113,4.13052249796244,3.84415025776387,4.63209923412337,3.98576151651378,3.86622746044668,3.720808797199,4.31910799766608
"LOC130542246",5.04333142612959,4.91669773831987,5.15895202792418,4.57412348691755,4.96296177982206,4.95526786674597,5.18918793100281,4.93919481550917,5.05739716416339,4.77710928566925
"LOC130542247",2.45028388079855,2.50890258641107,2.64155829309039,2.63314024839728,2.56290978944592,2.43912344256198,2.4774088786043,2.84583193395869,2.44995246093225,2.68801538962792
"LOC130542248",3.94617434147257,4.54239139470998,4.02216240985645,5.10835750602249,3.78990327974531,5.62730726142221,3.8426897583484,4.57196735906433,3.71071180715848,5.10761664768728
"LOC130542250",4.19681300190634,5.05755660701976,4.28303434442611,5.04160629754341,4.2472980388526,4.7112537523593,4.23386788051367,4.81707191485131,4.22668073832738,4.75149468738319
"LOC130542251",3.32128694455769,3.2476205926586,3.17761163839049,3.46970777771841,3.23841574483319,3.20909532728262,3.24894589445319,3.18235827558968,3.266428404349,3.30499993711442
"LOC130542255",6.92557703150713,7.09557035106146,6.53326713734977,6.79198396518882,6.65092937418501,6.61711024144123,6.62318720676133,6.70408774083841,6.54823332511366,6.435047677485
"LOC130542256",3.53354088287932,3.44033432362157,3.46219679272119,3.45006866106894,3.25667898116919,3.22675602335563,3.34556034231018,3.30565072773645,3.25068498150013,3.25144863917999
"LOC130542258",2.98908173745964,3.36058641865884,2.8714863105596,3.34966749941903,2.82470841474911,3.66570679373281,2.97711667121677,3.00052391127467,2.91262883991076,3.3356968944597
"LOC130542262",6.2385835070868,6.79481632298033,8.0549023556272,8.55365310795191,6.25892110851118,6.54370568249725,6.38549069621234,6.57946930026499,6.48387922121006,6.63028084682819
"LOC130542263",5.63268167989245,6.19351005941315,5.80801602724537,6.09535343865915,5.6474347266914,5.97802753415295,5.70177889309622,6.20007236198321,5.38611610118335,5.86919691871987
"LOC130542264",3.25680372621636,3.10817180139782,3.15115207446866,2.99839028422585,3.19859251808037,3.04344705097259,3.05383476507314,3.23929281881481,3.06690111545182,3.19131361759702
"LOC130542265",5.71661010513008,6.72102960564732,5.65577639255548,6.68491351044968,5.5737570945809,6.75066342266936,5.46197371532853,6.40960543387565,5.52211135146805,7.28393495391427
"LOC130542266",6.87065224482141,6.76840832828643,7.57688844461653,7.22533159006507,7.28367288154537,7.21691660150974,6.69554968746665,7.02874794452917,7.49503749628388,6.99483957986288
"LOC130542267",3.92933931398149,4.44776193493095,4.18939739554352,4.61160010344868,4.32648255552955,4.72303421859711,4.32085640446356,4.67923448907878,4.52288507229387,4.74426222815079
"LOC130542273",6.77373041709306,6.91136244315037,6.86469453354222,6.24720778840033,6.76480689122915,6.60880910691657,6.67707594934245,6.98674827097129,6.62559252213562,6.78327045379017
"LOC130542274",5.5095200868864,4.84623009114352,5.68044811413078,4.98180842400985,5.52402269047475,5.09045829421214,5.18578434412013,5.04227163818039,4.66066874737153,4.46975938831068
"LOC130542298",3.61801462644874,4.08513521308177,3.53209049257487,3.49269883241143,3.28998428545108,3.49759059427491,3.33067115039384,3.91564963092998,3.26800958225974,3.61750933114786
"LOC130542299",3.4060511298659,3.39013927746285,3.64570289223918,3.74109542229867,3.49071272993275,3.60445921017172,3.60097960182684,3.62609252823288,3.34078653765754,3.62215197709099
"LOC130542302",5.8607795536484,5.94719416097069,5.98207953612489,6.48338609413093,5.93271322058513,6.60676924865945,5.92719377028223,5.7211542146758,5.77197508604639,6.41368015894188
