"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"CSDC2",604.604911786401,-2.20221962085167,0.282018066466454,-7.80878916178804,5.77399950663664e-15,1.28838294933169e-13
"CSK",651.150101486758,-0.373151786264925,0.0877985552877169,-4.25009027816121,2.13684373010285e-05,9.63107554553508e-05
"CSNK1A1",5488.70398728054,-0.349989839386553,0.12439182114083,-2.81360813095832,0.00489889070489823,0.0120610156146539
"CSNK1G2",1727.85794760831,-0.293193193420327,0.112818194585128,-2.59881125113285,0.00935471947533406,0.0211901448144777
"CSNK1G3",481.740566098036,-0.497116861211058,0.167463925297258,-2.96850118811348,0.0029925594531299,0.00783328272247305
"CSNK2B",1641.66514747738,-0.395553961042028,0.153331797646105,-2.57972558278472,0.00988788543173582,0.0222518395856352
"CSRNP1",755.077738499623,-0.991490341537455,0.362666132208612,-2.73389283829551,0.00625904111188272,0.0149105244465825
"CSRP1",6264.16103421152,-0.698210795346724,0.175759553783022,-3.97253395515942,7.11120955077098e-05,0.000284222936075878
"CSRP2",128.343914029211,-2.23651295754863,0.28293274789115,-7.9047511262608,2.68469429691606e-15,6.25955803706321e-14
"CSTB",2030.75293004006,-1.96679909598779,0.325466919579367,-6.04300768425153,1.51267446717826e-09,1.46696177723606e-08
"CSTF2",479.077438678856,-0.454655308249171,0.123797201146621,-3.67258148034135,0.000240112555067481,0.000841872585804734
"CSTF3",698.859885555122,-0.368596391791606,0.117990990356937,-3.12393675717576,0.00178448807410799,0.00497099345138985
"CTBP2",869.109714384639,-0.639715349849465,0.111395914033432,-5.74271826215703,9.31686712649111e-09,7.89830474459981e-08
"CTBS",77.2278049236929,-1.34354964880103,0.244112763175009,-5.50380746719833,3.71675440847021e-08,2.84601801776569e-07
"CTCF",1258.07278040224,-0.321021677718831,0.102653238324724,-3.12724355273956,0.00176453684748543,0.0049239644834969
"CTDNEP1",890.48400778229,-0.618387605461652,0.127436834633274,-4.85250286733182,1.21913020786766e-06,7.12269055573128e-06
"CTF1",49.3116406453399,-1.20511937515858,0.339610178249271,-3.54853727108859,0.000387377171016452,0.0012939453195383
"CTH",102.633507542765,-2.59088574911135,0.741276013209416,-3.4951700890656,0.000473759740382289,0.0015470600217849
"CTHRC1",311.887490813751,-1.38788035111994,0.262820569501551,-5.28071434344774,1.28681184437651e-07,9.00207255380317e-07
"CTIF",406.529335245182,-0.49091277947384,0.193468897080896,-2.53742481029689,0.0111671353640163,0.0246806835931491
"CTNNA1",4855.55429683296,-0.382479772128,0.0996462434362697,-3.83837622913122,0.000123850616269922,0.000468588076562511
"CTNNB1",7964.03126871623,-0.542973219656739,0.0922824129452567,-5.88382122148062,4.0090087893266e-09,3.64361509431588e-08
"CTPS1",953.533555493691,-1.67760083224671,0.19484558777248,-8.60989900477311,7.31249705537604e-18,2.24461866134586e-16
"CTSA",1756.96001782977,-0.580841107655272,0.119179565172566,-4.87366359169245,1.09547472543654e-06,6.45795888575652e-06
"CTSB",6580.90024780618,-0.824709730634905,0.190941858803084,-4.31916676523725,1.56619402649762e-05,7.31111467010923e-05
"CTSC",1574.85223441123,-1.06382843501847,0.152047381571071,-6.99669026869241,2.62079780918862e-12,3.97739306381592e-11
"CTSZ",617.231168615313,-0.66346338882834,0.224164045261748,-2.95972259089827,0.00307916171245213,0.00801817707653883
"CTXN3",6.80950596032746,-6.26636375882627,1.3441898326799,-4.6618145789223,3.13433519885496e-06,1.69229171795014e-05
"CUBN",178.255456796508,-1.76259136035616,0.265280337334706,-6.64425934490682,3.04745577986748e-11,3.98131713654042e-10
"CUEDC2",920.414789487876,-0.670056840224665,0.130767242221959,-5.12404199124532,2.99054335917372e-07,1.97467603028119e-06
"CUNH11orf65",80.1774360834212,-1.07197093328265,0.293131879420043,-3.65695786962348,0.000255226309840115,0.000890441662122558
"CUNH12orf56",14.7664663281768,-4.3856476676634,0.738212795288214,-5.94089901401824,2.83463202787729e-09,2.64575649349732e-08
"CUNH14orf93",399.900842457472,-0.918247825689523,0.267495160182193,-3.4327642603481,0.0005974613306586,0.00189423252849367
"CUNH15orf48",12.6787900647896,-1.84926492159591,0.675699810572984,-2.73681432591754,0.00620372968242435,0.0147867425921391
"CUNH16orf54",17.3130485753325,-1.06782116879417,0.452588777295953,-2.35936289709611,0.0183063439721433,0.0377726176184626
"CUNH17orf75",392.387389779583,-0.481426727591337,0.12349727521107,-3.8982781342222,9.68791059757654e-05,0.000375063878147019
"CUNH17orf80",589.924679819303,-0.722192658905994,0.182717597766367,-3.95250740888917,7.73365338706378e-05,0.000307015254794592
"CUNH18orf32",534.291801655429,-0.275718350243774,0.116097651307867,-2.37488310174876,0.0175545087503204,0.0364257088458917
"CUNH19orf12",141.370094182434,-0.846676655336888,0.229684470538153,-3.68625990844359,0.000227573936763886,0.000803335996776519
"CUNH19orf25",362.178602503321,-0.83389430224312,0.257347193782793,-3.24034736880382,0.00119384166541145,0.00349443344161654
"CUNH19orf33",295.032198451853,-1.11978893382403,0.239853880434437,-4.66862963315749,3.03215429985172e-06,1.64214554748029e-05
"CUNH1orf116",907.742701035553,-1.30353334628897,0.202400204985788,-6.44037562304099,1.19178184508705e-10,1.41649492025498e-09
"CUNH1orf167",123.566682704749,-1.02411149319627,0.30014763811208,-3.41202582714928,0.000644820034703394,0.00202258283499465
"CUNH1orf174",261.739115199981,-0.531297340046041,0.124250556990243,-4.27601576134391,1.90267758823954e-05,8.69703682593225e-05
"CUNH1orf43",1154.81625804242,-0.514702080634521,0.109791948075539,-4.68797657438773,2.75919593065248e-06,1.50773399925747e-05
"CUNH1orf52",347.502226278533,-0.418015253422665,0.181289720283318,-2.30578574874182,0.0211226069281148,0.0427245028972296
"CUNH1orf54",252.273447554618,-0.99669089499643,0.172857691551675,-5.76596208158012,8.11933145580972e-09,6.95661165995348e-08
"CUNH21orf91",733.900220505064,-0.54139892627055,0.135900308105161,-3.98379469347201,6.78234731157452e-05,0.000272622250169188
"CUNH2orf68",905.299333078817,-0.313906072236869,0.0932248951820009,-3.36719147416617,0.000759379435619302,0.00234441963244371
"CUNH3orf52",333.268519905141,-1.1787945451669,0.15923255194035,-7.40297464810135,1.33167180785838e-13,2.37894811828951e-12
"CUNH3orf62",222.153295764921,-0.85849601657825,0.284932427162992,-3.01298109564469,0.00258695032031816,0.00689618987367701
"CUNH4orf33",167.161874157292,-0.906511545036699,0.306092656367656,-2.96155927356801,0.00306085571564427,0.00797787762261785
"CUNH4orf48",60.0090886288629,-1.70767249506354,0.424588074255689,-4.02195115361431,5.77180290870847e-05,0.000236921249396272
"CUNH5orf63",63.5277107151926,-0.893362058042416,0.276817093340951,-3.2272647879518,0.00124979746764623,0.00363692051690922
"CUNH6orf136",147.663689100136,-0.575542084476586,0.206032501515688,-2.7934528787574,0.00521486260832975,0.0127323730857684
"CUNH6orf141",403.732891558399,-0.674870714251555,0.282335253948108,-2.39031684784074,0.0168338429991353,0.0351784666036866
"CUNH6orf163",32.0958294617937,-0.642465211548542,0.277149471991426,-2.31811811486481,0.0204429026681106,0.0415783858137994
"CUNH7orf50",198.761566234585,-0.549173064383169,0.179233531978627,-3.06400849394998,0.0021839270933576,0.00594575245993547
"CUNH8orf58",122.188076409988,-0.648452049916514,0.238925504730837,-2.71403444620544,0.0066469254286955,0.0157094581971713
"CUNH8orf76",324.296953733938,-0.38877452015472,0.106480139504391,-3.65114585653495,0.000261072912789791,0.000909042594345986
"CUNH9orf152",90.6230103835215,-1.54917669123901,0.347549460155833,-4.4574279889383,8.29488883780095e-06,4.11480573319806e-05
"CUNH9orf78",537.53200856119,-0.42282848732174,0.109950801031859,-3.84561534207672,0.000120250281464097,0.000456237632811976
"CUNH9orf85",82.510609178683,-1.23413779853333,0.320175994130067,-3.85456068274743,0.000115937625429616,0.000440917709293841
"CUX1",960.124366883781,-2.04602763440588,0.185002027419037,-11.0594876334601,1.97220886511482e-28,1.64973869522638e-26
"CWC27",186.334508772448,-0.476692591553523,0.13445160893243,-3.54545843920017,0.000391930788080882,0.00130742362684324
"CXADR",989.256195902717,-0.542241286540368,0.19419948105547,-2.79218710365907,0.0052353073821133,0.0127752212490391
"CXCL12",1725.02840262569,-0.842626134016184,0.283741120102011,-2.96970045692793,0.00298090257273698,0.00780954882125688
"CXCL13",3.90591766193599,-5.46481729574759,1.21572909644968,-4.49509459936973,6.9539024954657e-06,3.50675368699913e-05
"CXCR4",196.68551520365,-2.3541933139676,0.359850881883901,-6.54213573589946,6.06464189454146e-11,7.61857149029586e-10
"CXXC5",572.736355651232,-0.783024670087688,0.200015837783744,-3.914813340603,9.04741733725493e-05,0.000352587582253366
"CYRIA",610.512431059522,-3.41555704874225,0.390529906055231,-8.74595516446621,2.21136913857048e-18,7.21454072010519e-17
"CYS1",102.451378282485,-1.37066339556583,0.322877352678792,-4.24515186399403,2.18445422934075e-05,9.82559050659128e-05
"CYSRT1",99.3154719127717,-1.42565089512378,0.443009496990983,-3.21810458874384,0.00129040754986183,0.00373985110920547
"CYTH2",1153.00984490899,-0.40241980789854,0.102661388374483,-3.91987498192223,8.85949146482299e-05,0.000346334494693523
"CYTIP",148.381327115424,-0.917665742353096,0.284834287632056,-3.22175307608514,0.00127408886219144,0.00369712181887263
"DACH1",191.9642371758,-1.80113460432686,0.261635016754114,-6.88414963207916,5.81337447427576e-12,8.47283728083956e-11
"DAGLA",134.878484666994,-0.729404720273349,0.242096342261663,-3.01286964296632,0.00258790055062317,0.00689768117162472
"DAP3",1335.56357269984,-0.363107393815443,0.133184784705464,-2.72634291235631,0.00640404277339052,0.0152087399018222
"DAPL1",589.717537545706,-4.55929636180882,0.618955202701327,-7.36611687228821,1.75669829029216e-13,3.09129858660584e-12
"DAXX",757.453729676105,-0.489603219470582,0.105224159324027,-4.65295444141207,3.2721256320004e-06,1.7586180695739e-05
"DBN1",1101.6320130389,-1.43367472320473,0.182418205765066,-7.85927433718506,3.86365203895251e-15,8.84480654831541e-14
"DBT",297.581448490839,-0.452161917989975,0.168728402545508,-2.67982100919863,0.00736615366368841,0.0171362346334652
"DBX2",45.0599343531275,-1.2219851860036,0.415268297323101,-2.94264020124038,0.00325426393497088,0.00840593567279907
"DCAF11",1509.51665088386,-0.454890251787212,0.115888768015349,-3.9252315783266,8.66463407273764e-05,0.000339243104223202
"DCAF17",244.813558449762,-0.527145910772337,0.168175882700536,-3.13449171371977,0.00172152115869074,0.00481306010627143
"DCAF7",1554.75185344447,-0.436864307862177,0.133823801494739,-3.26447390510986,0.00109667564505118,0.00324335206688225
"DCAKD",509.573157988654,-0.590499970122296,0.157837856379099,-3.74118087807793,0.000183157638769781,0.000662038157748645
"DCBLD1",722.230663131759,-0.886489498456981,0.161241585394189,-5.49789619278283,3.84349063993219e-08,2.93415267278561e-07
"DCHS1",497.836265169249,-0.518921396222642,0.166929566947925,-3.10862482728734,0.00187960227565072,0.00520391845729179
"DCLK1",304.74165238351,-1.86628245550506,0.312685591553651,-5.9685591722727,2.3935784071339e-09,2.24716270669752e-08
"DCN",8086.53824579734,-0.694342141936588,0.252848156907008,-2.74608346143473,0.00603114183766083,0.0144416840909936
"DCPS",307.260093736095,-1.27505511556834,0.173436690933463,-7.35170342968261,1.95696637528902e-13,3.41308858931335e-12
"DCT",352.537774359248,-2.88372988106263,0.432410902465795,-6.66895738432668,2.57627040516102e-11,3.4060803483964e-10
"DCTN1",3642.32274871504,-0.35293369465579,0.130499788625567,-2.70447713649894,0.00684119774370444,0.0161103589294708
"DCTN6",361.539632491961,-1.16791196412444,0.168035023613533,-6.95040795072905,3.64231394148011e-12,5.46192362507425e-11
"DDAH2",1121.80867455353,-1.02717722074222,0.17631956843737,-5.82565639109467,5.68885568934213e-09,5.022926609149e-08
"DDC",52.6536786277712,-4.26369571975116,1.12465430765168,-3.79111669314094,0.000149971465698557,0.000553996728668801
"DDI2",3031.09083382756,-0.408610076278562,0.129944677166,-3.14449260400699,0.00166375116826141,0.00466188412760977
"DDIT4",1739.15795647921,-1.30787757388744,0.108578305587381,-12.0454778402753,2.04885685516159e-33,2.34820282425987e-31
"DDRGK1",802.719135228664,-0.491719048815033,0.137737904448959,-3.56996173843524,0.000357033372798512,0.00120329177580556
"DDX24",1092.14540828549,-0.353217588633438,0.112950721338008,-3.12718311533775,0.00176489964340018,0.00492419834113392
"DDX49",630.917879959974,-0.24099604459853,0.102227825748799,-2.35744077342231,0.0184013904179382,0.0379421192612862
"DDX54",1181.44260234143,-0.374525896187716,0.120827966120191,-3.0996623398855,0.00193741373043011,0.00534803758869119
"DEAF1",427.866655555478,-0.396416703527256,0.16384548145068,-2.41945459842653,0.0155438009880142,0.0328049847469152
"DEDD",675.764918931307,-0.277449596718017,0.104833880065002,-2.64656422662202,0.0081314062349335,0.0187190974366214
"DEDD2",871.864142927717,-1.08722538517441,0.271924418011048,-3.99826316859208,6.38089830963961e-05,0.000258903115322159
"DEFB103A",397.149614102724,-3.6664559350913,0.291904490409622,-12.5604643147019,3.48282892119241e-36,4.84030948496426e-34
"DEGS1",3921.24563670953,-0.318985086434024,0.132021144291178,-2.41616665380879,0.0156848806388603,0.0330553006896578
"DEGS2",328.194925718837,-1.67023334940987,0.25085747348428,-6.65809683168371,2.77396006174581e-11,3.6455990387054e-10
"DELE1",410.888158387921,-1.13427345781987,0.292762776280366,-3.87437731063744,0.000106897681498076,0.000409627459496537
"DENND11",301.20007098415,-0.428216842159797,0.129850830879469,-3.29775973907537,0.000974594885557592,0.00292793186895175
"DENND4B",955.181322806125,-0.444733251117085,0.140266961644001,-3.17062012254762,0.00152113925273064,0.00431294904589491
"DEPDC1",83.4522605977535,-0.800912617642348,0.279014053795081,-2.8705099501209,0.0040981029896409,0.0103301225031651
"DEPDC1B",50.2805437556361,-1.65646432809926,0.308887362752158,-5.36268079516207,8.19958308887235e-08,5.91912644247841e-07
"DEPDC7",328.969894900771,-0.79725846069692,0.246131124996444,-3.2391614864168,0.00119881677418818,0.00350606728490828
"DEPTOR",1055.67737761503,-0.453346891239086,0.169277894841483,-2.67812221828263,0.0074036197810533,0.0172188548076941
"DERL1",1219.78084940453,-0.474981963146438,0.133789717879357,-3.55021275681849,0.000384919935610309,0.00128695526871035
"DERL2",789.704367812449,-0.394947942809214,0.110955676662184,-3.55951092084881,0.000371546083518184,0.00124791405786793
"DESI2",2467.27449361326,-0.388124189165239,0.103964309770438,-3.73324451460553,0.000189028925161532,0.000681307030651632
"DFFA",404.694657744561,-1.52264734155711,0.219255119897103,-6.94463756318068,3.794331853592e-12,5.68505579082332e-11
"DFFB",132.071108651706,-1.64565300062833,0.326782584941812,-5.03592625941604,4.75543616646476e-07,3.02899488769769e-06
"DGAT2",2024.75615070087,-3.03024813252796,0.322255616860358,-9.40324380394292,5.29063125133625e-21,2.25554689821461e-19
"DGAT2L6",24.3736719046926,-6.38525269035832,1.00614406008846,-6.34626088216127,2.20611008317874e-10,2.51211890116805e-09
"DGCR2",2143.84389590989,-0.287218948850646,0.110975119079036,-2.58813823525694,0.00964962473703216,0.0217830905018681
"DGKZ",1653.2294707319,-0.298109439723331,0.124860423827549,-2.38754146898512,0.01696148907955,0.0353781945466862
"DHCR24",3454.32879164734,-0.546007013926456,0.129461152838872,-4.21753554601835,2.46986894457682e-05,0.000109723601489506
"DHCR7",2260.61169413244,-0.426972860775632,0.132421781334716,-3.22434010834209,0.00126263343912056,0.00366959990128073
"DHDH",27.246363696821,-0.837693557567806,0.341167761874278,-2.45537137789854,0.0140739107368881,0.0301352086019744
"DHH",40.6808293600191,-0.975884201001879,0.433587910293141,-2.25071820001185,0.024403391293778,0.0483249025395694
"DHRS1",480.209686354136,-0.540756209156431,0.163317459645418,-3.31107409048903,0.000929385978571311,0.00280788471786779
"DHRS2",15.5390497537259,-1.86230409514159,0.437079594433104,-4.26078938221084,2.03706134727995e-05,9.23558509619601e-05
"DHRS3",482.119061320867,-1.46555347071843,0.2380152564309,-6.15739298688152,7.39521806807082e-10,7.63307595914912e-09
"DHTKD1",117.201205844848,-1.24153494075124,0.16068361520678,-7.7265808287518,1.10473663576879e-14,2.33796182509822e-13
"DHX9",827.225727292221,-0.349152648119277,0.0995169714024771,-3.5084734111049,0.000450686281897223,0.00148075444443149
"DIAPH3",156.978898300995,-0.660344786570395,0.241897941395938,-2.72984872363815,0.00633633941488143,0.0150661983931911
"DIO2",181.79867793305,-2.42505178966007,0.312062068445647,-7.77105593684947,7.78345146294921e-15,1.69184628474204e-13
"DIO3",69.4728878979319,-4.47896204377506,0.490031270971411,-9.14015555557549,6.23625618142089e-20,2.41381407022102e-18
"DIPK2A",1077.42828067129,-1.37605506730136,0.254588885126116,-5.40500841825715,6.48053492015231e-08,4.7705610135585e-07
"DISC1",102.015889337692,-0.724487786284662,0.284984733710946,-2.54219858323883,0.0110157567100939,0.0243744567132174
"DKK2",165.394747767874,-2.24851035567102,0.369398766952839,-6.08694602372098,1.15084746964151e-09,1.14630123245895e-08
"DLAT",652.578341971682,-0.657383273898518,0.134889774801367,-4.87348484988245,1.09646680048211e-06,6.46164909132194e-06
"DLD",1141.91180210123,-0.225579837371401,0.0962904648154066,-2.34270171822151,0.0191446818624344,0.0392454860478476
"DLG3",433.840930825117,-0.519929073467632,0.120248212370585,-4.32379877602918,1.53365193692487e-05,7.17438555174235e-05
"DLGAP5",144.290824392852,-1.73566981307096,0.171428265275616,-10.1247586579752,4.29035840925981e-24,2.48278117781756e-22
"DLX1",33.5883488235327,-3.52625394052776,0.384781703464206,-9.16429733737532,4.98708062567113e-20,1.94738878413928e-18
"DLX2",50.2466943821943,-4.82287840749141,0.511752727222468,-9.42423586810671,4.33248594831874e-21,1.86508236555673e-19
"DLX3",1424.16688199238,-5.41391681415172,0.262240788619875,-20.6448311974814,1.08641377689379e-94,1.91752031621755e-91
"DLX4",218.659649146947,-3.93913811928992,0.309769067950776,-12.7163701183872,4.79628278056891e-37,7.05453258975344e-35
"DMAC1",220.507680247459,-0.761283171080421,0.264958917782799,-2.87321210945043,0.00406321214550305,0.0102568212769063
"DMRT2",56.1265723055602,-1.70985115434541,0.506523210569686,-3.37566200060673,0.000736383247804269,0.0022782058411473
"DMRTB1",30.7680131210344,-3.90621690750181,0.492164580990885,-7.93681028333518,2.07446986381845e-15,4.86893525218026e-14
"DMWD",357.697171458668,-0.515299871004393,0.145595100845561,-3.53926655506764,0.00040124047784188,0.00133444402372512
"DMXL2",66.1056498823486,-1.54613814088608,0.36833285638233,-4.19766554651639,2.69680510257019e-05,0.000118818297704353
"DNA2",92.8335313452389,-0.803456822706828,0.197307452706738,-4.07210580079316,4.65900066444487e-05,0.000195370305838565
"DNAAF4",21.9253288121673,-1.83713016234701,0.343406706167703,-5.34972127611814,8.80897948822191e-08,6.32283399622272e-07
"DNAH10",112.673304402745,-2.43227613806263,0.370224509007257,-6.56973290229944,5.04055962145128e-11,6.39582151823258e-10
"DNAH2",164.494398361134,-0.92331728342558,0.241731419023406,-3.81959981518239,0.000133668361258387,0.000500959460606333
"DNAH5",24.249136598915,-1.75601471421594,0.518047842484718,-3.38967672521044,0.000699750891260215,0.00217746883475719
"DNAJA1",3703.67374279073,-2.64648252152579,0.359858879413235,-7.3542232050547,1.92040604132536e-13,3.35595709201907e-12
"DNAJA3",601.406658366477,-0.373666332955063,0.117139331412168,-3.1899305591926,0.00142306983082428,0.0040662429195481
"DNAJA4",1228.10614111781,-2.4831787859914,0.657453689838215,-3.77696379892925,0.000158751795171036,0.000582529976043407
"DNAJB1",12940.5183887463,-4.18002435702349,0.818015975766287,-5.10995442736653,3.22236530722065e-07,2.11351719332756e-06
"DNAJB4",1067.67364089126,-1.86588195991903,0.527163466114199,-3.53947509616462,0.00040092359657343,0.00133364143978912
"DNAJB5",56.886456375479,-1.30784860835199,0.39824001701526,-3.28407129487912,0.00102319034930772,0.00305468702051442
"DNAJB6",1704.08907284407,-0.775444747651823,0.156258612966275,-4.96257283314801,6.95654668978352e-07,4.27368775059795e-06
"DNAJC10",530.51305525283,-0.725072321396047,0.199994104653526,-3.62546847394416,0.000288438084790331,0.000991997700029101
"DNAJC12",78.1705309498279,-1.30964846052098,0.323829789683207,-4.04424948613334,5.24910004816772e-05,0.000217582470291593
"DNAJC19",441.920616317165,-0.558667509568349,0.122643681953184,-4.55520823144894,5.23337097872629e-06,2.69297369605012e-05
"DNAJC2",481.953122225473,-0.702187128560013,0.119088802484153,-5.89633209766681,3.7167057578028e-09,3.39543771352067e-08
"DNAJC5",1276.67950262248,-0.327643956550937,0.0942580689987309,-3.47603085901694,0.00050889372607706,0.00164474899565283
"DNAL1",213.72483861702,-1.41272504112496,0.275899606106825,-5.12043152601664,3.04837291180888e-07,2.01056435848114e-06
"DNASE1",130.361382175193,-0.574567185456606,0.214965430124752,-2.67283527925008,0.00752131722255062,0.0174420245668136
"DNASE1L2",1332.20349948661,-4.98450142727644,0.768371211765492,-6.48710070204675,8.75038561213767e-11,1.06586822673727e-09
"DNASE1L3",20.5939612926876,-2.78939857325514,0.46649795676649,-5.97944435296079,2.23900030273413e-09,2.11894666719878e-08
"DNLZ",163.597689603685,-0.628848192101599,0.153216893749937,-4.10430062058255,4.05539843018989e-05,0.00017251815447783
"DNM1",340.335690864132,-0.670167598766454,0.26420759430949,-2.53651906001394,0.0111960647870558,0.0247322332279769
"DNM1L",837.636648627494,-0.477599680048732,0.118692257783792,-4.02384863988957,5.72547221846534e-05,0.000235339042049169
"DNPEP",574.636283570071,-0.468776291147825,0.124683507337872,-3.75972974418754,0.000170097008691063,0.000619651641568063
"DNPH1",149.896382204049,-1.97070802529884,0.238967443943619,-8.24676362929084,1.6274187239853e-16,4.38533442417414e-15
"DOHH",354.98369332512,-1.11989052196535,0.342593591079642,-3.26886010458092,0.00107981675450425,0.0032004644361041
"DOK4",500.248958838682,-1.05674227779217,0.20714941812775,-5.10135286569076,3.3723413809651e-07,2.20484023050949e-06
"DOK5",18.7725360428939,-0.949987655265779,0.379779009872205,-2.50142222337524,0.0123695608830578,0.0269567538691159
"DOK7",52.8752958127381,-2.90747782998677,0.430039013087102,-6.76096293942029,1.37077588223402e-11,1.88281667871054e-10
"DPCD",126.616110971507,-1.17199968052706,0.293323721795614,-3.99558437808075,6.45348663897094e-05,0.000261367689715092
"DPEP1",108.392652081993,-2.91312052836302,0.355627022993391,-8.19150497575422,2.57979751007608e-16,6.77580744833969e-15
"DPF1",32.7974723774206,-3.43879439662921,0.425591295178429,-8.08003931374465,6.47458969204519e-16,1.62050239810605e-14
"DPF3",23.6936853584252,-1.94099586121959,0.337424632564628,-5.75238341808914,8.79939478141885e-09,7.49200761659636e-08
"DPH1",456.749735265863,-0.688562632228377,0.147804650387058,-4.65859924180484,3.18368314347086e-06,1.71578648800796e-05
"DPP3",1065.36739247562,-0.937419945039946,0.162816392463997,-5.75752804034908,8.53545944630006e-09,7.28133684036713e-08
"DPP4",714.32291209854,-2.36695780141319,0.194196721171517,-12.188453992087,3.58151418936045e-34,4.30025343144299e-32
"DPT",780.856031536839,-1.85892400624687,0.267104025271408,-6.9595507007354,3.41359652458327e-12,5.12329750500806e-11
"DPY30",584.901270178984,-0.498940113230362,0.111335310177964,-4.48141845056013,7.4148565770755e-06,3.71163410622186e-05
"DPYSL3",1048.58085362762,-1.72216169022268,0.271201046176236,-6.35012922886575,2.15134126302045e-10,2.45382164020338e-09
"DPYSL4",21.9896399741424,-0.815344525780411,0.352416835192919,-2.31357995520866,0.0206907742660136,0.0420002490851224
"DPYSL5",7.15125887137161,-2.86554356622057,0.760922701592658,-3.76587997732597,0.000165963508942871,0.000606094751260435
"DRAXIN",10.1009724946951,-1.78024037874759,0.62736334387996,-2.83765444078642,0.00454463547243527,0.0112864522426456
"DRC7",20.2021755277198,-1.10082852518294,0.362796928145111,-3.03428292739742,0.00241108197773955,0.00648219297899513
"DRD1",12.9097279733544,-1.41395026405159,0.457712145155485,-3.08916920605476,0.00200717087886409,0.00551557932616398
"DRG1",825.482301124841,-0.430432749535229,0.128038068361491,-3.3617560389929,0.000774485169311882,0.0023856305826099
"DSC2",4763.68274022079,-1.7157063964621,0.257189389578888,-6.67098436397914,2.54093295850792e-11,3.36945655279225e-10
"DSG4",672.079273888752,-6.30491599917832,0.55714785454683,-11.3164143911253,1.08832829766495e-29,9.85076638655713e-28
"DSN1",220.183617407016,-0.608332598178957,0.156227732813219,-3.8938835456715,9.86520231123676e-05,0.000381091750477848
"DTD2",139.991569154854,-0.568601693273228,0.183092872137017,-3.10553702411592,0.0018993384125392,0.00525361588799827
"DTL",205.529803024867,-0.8335943590412,0.257962342544239,-3.23145754849176,0.00123160616847474,0.00358828802799259
"DTWD2",31.4255564591338,-0.965028522587849,0.28985105003355,-3.32939460621636,0.00087034997124493,0.00265222323765073
"DUS1L",1574.10846164612,-0.431315146113532,0.121537991214576,-3.54880923901434,0.00038697731394343,0.00129309912743308
"DUSP10",163.55854768031,-2.15980363757921,0.212990890596932,-10.1403568552914,3.65760971106002e-24,2.15189371334031e-22
"DUSP14",607.371007408834,-0.903099116716982,0.403822551241014,-2.2363761358587,0.0253271429973818,0.0498989121243393
"DUSP15",33.3123192480356,-2.84206849970135,0.633841439487749,-4.48387928374992,7.32981386904739e-06,3.67218889550629e-05
"DUSP19",140.558166752893,-0.692567483045291,0.21422011548196,-3.23297128977421,0.00122509874199763,0.00357345774190352
"DUSP2",134.230109475858,-1.94470648457592,0.770703713274445,-2.52328677166165,0.0116263545602881,0.0255739229796964
"DUSP23",215.699286001204,-1.13675754720681,0.187700870626642,-6.05621883058786,1.39358393768262e-09,1.36496983907316e-08
"DUSP28",121.267068739483,-0.521097847614665,0.196469633169697,-2.65230732713068,0.00799437396379719,0.0184421252726468
"DUSP5",163.675233007261,-1.56538484066202,0.346205496136975,-4.52154820801193,6.13889750043523e-06,3.12072410376388e-05
"DUSP6",512.533370248572,-0.976550438435225,0.37123551372426,-2.63054153585255,0.00852489516540981,0.0195256163599122
"DUSP8",376.1469700012,-0.933893223607919,0.252105540160031,-3.70437406101867,0.000211913357610688,0.000752418177796951
"DYNC1LI2",2264.84701614616,-0.284160232235386,0.108691741702324,-2.61436819196089,0.00893926449344315,0.0203558274170135
"DYNLL1",3536.24522684116,-1.52253687372913,0.146872934719388,-10.3663542683208,3.52726101688387e-25,2.34045702812031e-23
"DYNLRB1",1730.12867453384,-0.448897141828094,0.146903364112508,-3.05573085095792,0.00224512695082771,0.00608608365567642
"DYRK1A",872.676882430179,-0.414881120884722,0.14700995838331,-2.82212936761041,0.00477059288781476,0.0117862492259141
"DYRK1B",428.291502392926,-1.30114944445873,0.22431061563398,-5.80065923666264,6.60547130415024e-09,5.74769555479684e-08
"DYRK2",912.980421704717,-0.589222152268338,0.131773866981143,-4.47146437884119,7.76858010721885e-06,3.87879600827193e-05
"DYRK3",518.820753944622,-0.843069513154815,0.234282754859348,-3.59851288952511,0.000320041991477155,0.00108922891430231
"DZIP1",456.373081426825,-0.376891391201447,0.129413211921555,-2.91230999992415,0.00358766387315376,0.00917182319831457
"E2F1",285.420076947677,-0.80972606155585,0.199449514949936,-4.05980461651712,4.91137960723223e-05,0.000205173609627571
"E2F3",298.282180518915,-1.85021693272522,0.206691920598044,-8.9515687278525,3.50465803676999e-19,1.27540648142248e-17
"E2F4",471.971417333253,-0.734807502498043,0.118655880534237,-6.19276094189046,5.91193611238764e-10,6.22959238111295e-09
"E2F5",53.3734766285314,-0.76272170044174,0.265633105553612,-2.87133525338317,0.00408741776973156,0.010306131947966
"E2F8",118.524512438127,-1.64623693609147,0.250743773115557,-6.56541502760585,5.18881359195709e-11,6.5697675680088e-10
"EAF2",13.4660884745225,-1.04103028902855,0.458989976931993,-2.26808937307751,0.0233237599499635,0.0465315206416701
