"","logFC","logCPM","F","PValue","FDR"
"LOC113252711",0.301975874558779,9.23076205283214,3.09359561688556,0.103396721731158,0.16232225779718
"LRP2BP",0.795818489250645,-0.555056606027597,3.09679797113189,0.103486101126831,0.162447302379859
"PIGP",0.213916252139748,4.66726027994094,3.08998588983858,0.103578505406425,0.162577071320791
"LOC113245563",-0.287852403659699,4.10840956085632,3.08932701588451,0.103611688438923,0.162613870793381
"LOC130543867",0.700180852428017,2.9171080449198,3.08897219686748,0.103633898111511,0.162633442774563
"SH3GLB2",0.160375552306512,5.60311895859064,3.08652492378384,0.103750984614094,0.162801887997627
"LOC113261110",-0.213010027225457,6.75388000727794,3.08533297237208,0.103810813931658,0.162876795799667
"POLD1",-0.316135527106276,5.32101490780695,3.08518636832975,0.103818229504261,0.162876795799667
"COG3",0.170734936637096,5.77434311596877,3.08420579360954,0.103867483534063,0.162938760689086
"PPEF2",0.597228325565362,0.921206221369355,3.08541835919965,0.103893850343247,0.162957832373719
"INTS13",0.215973235524981,4.52212994124703,3.08359838839475,0.103899158110245,0.162957832373719
"PATZ1",-0.350561672804882,4.8618994151274,3.08297475438782,0.103929966170147,0.162983053842791
"MRPS18C",0.278769036108319,4.6450563546324,3.08289011591244,0.103934758989872,0.162983053842791
"RAB11A",0.263899688888102,7.27070411919788,3.08045118833356,0.104056419235314,0.163158511249812
"LOC113259212",-1.08076411248097,0.127591640492396,3.08723920700361,0.104071001448035,0.163166055129164
"DCAF12",-0.176003627748165,6.38445347530784,3.07958908348604,0.104099876071977,0.16319600361678
"FUBP3",0.209916840939207,6.48997487294914,3.07894391571644,0.1041324038849,0.163231673000464
"ZNF527",0.279883366013227,2.95036641174891,3.07829623581201,0.104170119047183,0.163261271399014
"SLC43A1",-0.34876494474716,3.62058056877709,3.07823023509127,0.104170839376998,0.163261271399014
"ILF2",-0.247091449478132,7.3549938624497,3.07784863098386,0.104187648581047,0.163272292009657
"ALDH8A1",1.32719708643218,-0.408936691421036,3.0723249225467,0.104369203893075,0.163541459680066
"LZIC",0.16955270382959,5.31292832335765,3.0723544690757,0.104465406441294,0.163676845764981
"RGL2",-0.245637606693915,6.48103877102477,3.07104698741043,0.104531580035983,0.163765161367941
"ACRBP",0.485192914069034,0.810466087070457,3.07175969100174,0.104595515311729,0.163849954051647
"TMEM79",0.319515054692444,6.63348890021736,3.0660118605144,0.10478707697168,0.164134640122886
"LOC130543503",2.07908656918793,0.150889119506221,3.06190870731221,0.104867299726059,0.164244891964496
"TEX22",-0.548744103424925,1.01298059389748,3.06497366354412,0.104906079800254,0.164290221005762
"ZNF367",-0.452062144241508,3.64381246288604,3.06251935600635,0.104967092420745,0.164370355995313
"TTK",-0.381261644629166,3.13329401419533,3.06178962843262,0.105006175444433,0.164416139122981
"NDUFA1",-0.299245058275219,5.41641141683341,3.05938243153607,0.105124688122055,0.164586271043521
"RBMX2",0.291841420566756,5.37767367184121,3.05911665960435,0.10513825334109,0.164592077673466
"FOXF1",0.562830949400126,1.57579661755643,3.05929043549595,0.105159140695291,0.164609344813523
"CHST1",-0.420517325989758,2.57606682066724,3.05816664414058,0.105194001482253,0.164648479778062
"FAM110B",-0.384158848636798,2.69345184354325,3.05761011884278,0.105221406449533,0.164675938734841
"VWA2",0.48161951251323,5.62019738171548,3.05564178758317,0.105315742385934,0.164805351994229
"PLCD3",-0.23370266164667,5.17986239613204,3.05535669862079,0.105330349573784,0.164805351994229
"LOC113258863",-0.420493692292761,2.87219215257454,3.05539445129151,0.105333703924451,0.164805351994229
"RND3",0.221613153833107,6.68548269889783,3.05383252825046,0.105408275334904,0.164906575774551
"DSG2",0.301215137540808,5.77887130863259,3.05127177634699,0.105539482958224,0.165096377135305
"LOC113254085",-0.600072571238044,-0.134770254804184,3.05977516828724,0.105549887534152,0.165097187329787
"TCF15",-0.691223801143697,0.55679650075584,3.05175527547011,0.105676921010244,0.165277452100281
"TCEAL4",-0.224947269437913,5.83472352468828,3.04843714103055,0.105684929248866,0.165277452100281
"SOX9",-0.427665933017331,7.45678129923927,3.04790731362302,0.105712117931352,0.165304490807721
"RALB",0.244311152711547,6.04136668927881,3.04623421832952,0.105798128592898,0.165423497132285
"CNIH2",0.640357536773215,0.818272327634818,3.04803020418513,0.105814849044278,0.165434150752776
"NNAT",-0.877659108239616,3.86723090000671,3.04115022815787,0.106061932385007,0.165804925004421
"SNX16",0.32004607379521,2.91688450909306,3.03804219076699,0.106225661729378,0.166031170710326
"PSMA5",-0.195355684701929,6.14704331830895,3.03778811787876,0.106233544895598,0.166031170710326
"LOC130542953",-0.326328968116656,5.48505492689957,3.03773178110924,0.106236484761952,0.166031170710326
"THY1",0.19646124962703,8.29876278337967,3.03718003614861,0.106264960957211,0.166060133167178
"SUGP1",0.229844155929183,5.44437742832249,3.03681667666215,0.10628379779206,0.166074028195902
"LOC113247981",0.438540339905775,1.92763129114336,3.03102721165484,0.106601300507087,0.166554558118249
"SUPT7L",-0.251085816367146,5.02045054059178,3.02991209063673,0.106641731087549,0.166602139342407
"SLC25A26",0.314074081685011,4.26488872823013,3.02947070252228,0.106665717771583,0.166624024421672
"SNTA1",0.403590683776407,2.88244830038243,3.02915145450337,0.10668664487459,0.166641126439134
"SARAF",0.172477525261629,7.37156697081893,3.02682289015173,0.106802110467867,0.166800033516587
"DAB2",-0.333644737306694,5.67318627967801,3.02670343865457,0.106808357290428,0.166800033516587
"IQCG",0.314335515608167,3.33316043491897,3.02157286271883,0.107079234604025,0.167207418987527
"SBK1",-0.373358005018156,4.45181143243735,3.01891438403998,0.107215698212828,0.167387890660719
"CD244",-0.502501476427617,0.476789998040591,3.02208365321756,0.107221571855764,0.167387890660719
"KEAP1",-0.190587227552986,6.06717133805385,3.01871642955449,0.107224879717212,0.167387890660719
"PKP4",0.205034352622972,6.47179665193098,3.01733345573834,0.107297198844029,0.16748513025766
"NANOS1",0.720431121014893,-0.422599457325592,3.02434167862354,0.107333604700928,0.167526298242901
"LOC130544580",-0.50554722525782,0.747307444946896,3.01482163042111,0.107533186267834,0.167822119391268
"LOC113248668",0.490574327674268,1.68730894464393,3.01300534016525,0.107548716083639,0.167830670954181
"SAXO3",-0.6205449124249,1.01308468962871,3.01177749025757,0.107657519937133,0.167984762234179
"DENND4A",0.284775902518696,4.74053983139236,3.00959704375401,0.10770372594719,0.168041158515569
"MGA",0.201206251799806,6.33720595670773,3.00887379733435,0.107740938523331,0.168076295848056
"ARFRP1",-0.234435118111699,7.08216239522044,3.00877020834016,0.107746376852114,0.168076295848056
"SUPT4H1",-0.237124359954875,5.437844073189,3.00846420505152,0.10776251484675,0.168085768300567
"PRR16",0.405606311828837,1.74609963505168,3.00709943392272,0.107856590713624,0.168216793530103
"PABIR2",-0.191080116828437,5.11654434685066,3.00614536668399,0.107884596931709,0.168244759447387
"GPR63",-0.576295498918056,1.82365814485076,3.00630178458504,0.107896484416025,0.168247585513419
"FCGRT",-0.246336058542551,5.62429560611534,3.00462145905792,0.107964864124663,0.16833849355908
"ACSS1",-0.232939764524979,5.27432531048129,3.00391967029657,0.108001894585854,0.168380509540582
"SYCP2L",0.494819864991593,2.87488435935517,3.00144569923394,0.108138259888472,0.168563184096101
"KPRP",0.75632985763076,4.1092625926647,3.0013512250439,0.108139253321847,0.168563184096101
"CUNH11orf16",0.795563321007605,2.0793938080925,3.00132030192992,0.108155847114912,0.168573314445763
"NRTN",-0.465545731189231,1.84569425774596,2.99961180636927,0.108248429796265,0.16870186926438
"LOC113262096",-0.485831072792075,1.76400600053296,2.99935638387781,0.108264167831939,0.168710651234187
"CADPS2",-0.380751311259404,2.74221891335855,2.997981790477,0.108321541983196,0.168784308069179
"LOC130544269",0.891539479210571,1.52222119282668,2.99715287629524,0.108398776626795,0.168888894466397
"DUSP16",-0.206907221286129,5.22083481580307,2.99591576449881,0.108425069968372,0.168914100513279
"TBKBP1",0.309168445554577,3.43032278308734,2.99578572781016,0.108435209892515,0.168914138992081
"AURKC",-0.748100617775244,-0.197516414745261,3.00349131661168,0.108486076909294,0.168977613870749
"FASTKD5",-0.360237513236624,3.44045987671842,2.99369634857421,0.108545716576651,0.169054739891205
"SP110",0.357066963111874,3.74516566440864,2.99311943552198,0.108575332526924,0.169085095390012
"SUSD6",0.200969682367474,6.28355588426651,2.99241681202067,0.108610652055262,0.169124326619807
"DYNC1LI1",-0.275684230942415,6.05725094249185,2.99122999846598,0.108673711255407,0.169206741655388
"ZNF786",0.371262923273796,3.68869104111142,2.99012585320795,0.108734537273221,0.169285664546477
"SAMD4A",-0.352716404893615,5.10413295013254,2.98926059982007,0.108778599690187,0.169334487896826
"PAPLN",0.434737819445205,7.04046537993235,2.98911494232407,0.10878617798414,0.169334487896826
"ACAP2",0.241706223124625,5.98903349516651,2.98808557149285,0.108840990836626,0.169404017707225
"BCL7C",0.23965216519681,6.15953919024224,2.98671373420922,0.108914064181771,0.169501953193979
"APC2",-0.424296467178585,2.45697885540837,2.9849637528247,0.109015935836306,0.169644684794565
"PCBP4",0.265882367731877,5.96912331104781,2.98442996332283,0.109035861221887,0.169659881340318
"SLC38A7",0.261667956612083,4.39886879051605,2.98369055462247,0.109076509736176,0.16970731725374
"PTAR1",0.207928768696369,5.62842836019908,2.98281344042289,0.109122184315157,0.169728171568918
"NOXA1",-0.268520843851345,4.96815219399771,2.98274931020513,0.109125864574764,0.169728171568918
"SETBP1",-0.287315238597289,5.72921655590469,2.98272445036875,0.10912693277224,0.169728171568918
"LOC130543176",-0.685850658440696,0.891243751039141,2.98431747194739,0.109130569383524,0.169728171568918
"CD53",-0.551143122488074,1.56912309651224,2.98139420500269,0.109226310002265,0.169861254491322
"LOC113270085",-0.412972290400018,3.23556970842282,2.98065286002146,0.10924134157367,0.169868811149894
"DUS3L",0.320502178970159,5.64635845434065,2.97946146514845,0.109301420539039,0.169946407968473
"SERPINB12",-0.557681226701159,6.36713166980825,2.97597482312046,0.109488218724227,0.170221000323607
"LOC113259589",-0.709604836596692,0.974865262052051,2.97585865946491,0.109572136276175,0.170335608236441
"FLOT1",0.187951982954964,6.69787637517313,2.97411614117989,0.10958796580283,0.170344358274361
"SNAPC3",-0.317357736922451,4.47422619067655,2.9736123182991,0.109616196498146,0.170370763538135
"RBM17",0.172369649803981,5.87776725299843,2.97342029245216,0.109625358058402,0.170370763538135
"LOC125281391",-0.365504631280403,5.26967982717572,2.97307053236948,0.109644185898473,0.170384167161605
"ZCCHC12",0.412323381861006,1.42075021535835,2.9726678461469,0.109700858578699,0.170456372699888
"CCDC157",0.407165826033464,2.19656599112719,2.97202181556142,0.109712860423519,0.170459160421691
"LIPT1",-0.278001113317842,3.54503885412837,2.96892518736138,0.109869756944048,0.170687047279622
"PPIP5K2",0.204900695725333,5.77456159532871,2.96852926163877,0.109888503357933,0.170700290006896
"LOC125282068",0.550077283735666,1.86154816993525,2.96476473802216,0.110111738839449,0.171031153090871
"NAV3",-0.439723000000504,3.10838730000407,2.96383412628186,0.110146140889502,0.17106867621966
"LOC113268637",1.0839483327761,-0.586458975415278,2.96068899266828,0.110208380412124,0.171149422905427
"LOC130543909",1.36370889799836,0.0147971814676843,2.96751223620386,0.11023933062746,0.171172386780785
"LOC113240882",-0.717925398448765,0.214463924298371,2.96740399593348,0.110243668472803,0.171172386780785
"CASKIN2",0.210829932626277,5.95969711943935,2.96076373258458,0.110307887914078,0.171256175183822
"WWC3",0.259222892853387,6.50070540808081,2.95958291638661,0.110371820069237,0.171339502029951
"NFYC",0.189310158259096,5.8495211601402,2.95884964724433,0.110411568277332,0.171385274090275
"LOC125281989",0.814053995487253,1.13006619955821,2.95758347714931,0.110552344989701,0.171574978552018
"TMEM235",-0.59170450322998,0.772338759665963,2.95803345288228,0.110559440056496,0.171574978552018
"PDCD7",-0.266969689044388,4.43970555874721,2.95604969413233,0.11056460531758,0.171574978552018
"LOC113245226",-0.394089424735596,4.88476152221141,2.9530558944655,0.110726696374624,0.171810546623289
"CCDC153",0.763759658124369,1.93086737729691,2.95179295725227,0.110815091141114,0.171927485546705
"SLC12A9",-0.221437353362416,4.80525664192999,2.95129816745365,0.110822651321919,0.171927485546705
"AMPD2",-0.24808544083683,5.9622373375155,2.95079788956749,0.110849004877005,0.171943208463595
"RPS5",-0.279286568055993,9.16630365958327,2.95071713938345,0.11085337938314,0.171943208463595
"ZNF692",-0.340641427407793,4.01285058861633,2.95047512619783,0.110868008873804,0.171949928502243
"TACC1",0.26888098593134,6.40165849521595,2.95012552078246,0.110885619886293,0.171961271032801
"LOC130543810",0.356191965325542,3.08870314884755,2.94987531666036,0.110903383407562,0.1719643277256
"IL4I1",-0.329664713858925,1.44682464541412,2.95029216538927,0.110908186694096,0.1719643277256
"TMEM42",0.333126128747549,2.81147213780337,2.94920856655746,0.110941426553737,0.171985544769495
"LRRC8A",0.228392601761046,5.70924603246463,2.94908281559458,0.110942468905743,0.171985544769495
"TBC1D10C",0.710450537510956,0.17223742470374,2.95434701464855,0.11097910485725,0.172017484627027
"CD180",-0.59246690588194,-0.138935715017564,2.95659056655518,0.110985323592588,0.172017484627027
"IER3IP1",0.189917100779724,5.58807440538181,2.94813842771483,0.110993975498905,0.172017484627027
"MGAT2",0.188007608599996,4.93853748039654,2.9464849712479,0.111084671092609,0.172142067796537
"PLP1",0.635221935389566,3.20160813458263,2.94528881656506,0.11115349394952,0.172227434545552
"LOC113265581",0.516433343378813,0.803970391886299,2.94698942465629,0.111160386222645,0.172227434545552
"INO80D",0.249685401368766,5.74325740554421,2.94464444244491,0.111184763136469,0.172249221599025
"CDYL2",0.388594874640426,2.78047744068426,2.94383500403666,0.111235133451282,0.172304806224166
"LOC123001950",0.634910615932271,4.42496168740913,2.94363276199713,0.11124127887315,0.172304806224166
"WNT10A",-0.311138914473475,4.51236929841167,2.9425210389376,0.111302051756009,0.172382949570913
"CYSLTR2",0.615764437167197,2.41254221936815,2.93923008411631,0.11149128050868,0.172652170488854
"PLAT",-0.50789421405772,4.05103702659785,2.93897794429078,0.111496557072388,0.172652170488854
"COQ8B",-0.269050808688687,4.16499151304301,2.93567477028725,0.111677670922786,0.172916590332832
"CUNH4orf19",0.458708626352907,2.97055125388969,2.93403483026934,0.111771448811552,0.173045746681263
"LRG1",-0.880896380870328,1.06479508061991,2.9341861805429,0.111832613163155,0.173124391138549
"LOC125283580",0.935340544722373,-0.763482099955634,2.92664773708103,0.111875254088664,0.173174348167093
"SNX13",-0.229369709748891,5.64583314769933,2.93146195291237,0.111908269908575,0.173209398387552
"LOC113267819",0.310748957879166,5.83559587783528,2.92991657220886,0.111993458426419,0.173325186493305
"RAB42",-0.405770419019799,1.4131698657318,2.92956616367124,0.11204653396629,0.173391258521275
"FBXL15",0.374044769139483,2.91700837660374,2.92868292590162,0.112066878351742,0.173406671756462
"FAM120C",-0.184334123380302,5.84359719310811,2.92804384535648,0.112096806182097,0.17343690970396
"EN1",-0.483168908436679,1.29127506016026,2.92759749597308,0.112162692791832,0.173518069712242
"ELMOD1",-0.802512151629673,0.341625240291145,2.93116594554847,0.112175167223795,0.173518069712242
"TMED8",0.224144852109381,5.39025411376957,2.92653048846894,0.112180434793303,0.173518069712242
"CASP9",0.281304007438497,4.41219359994892,2.92610338737635,0.112205193980669,0.173540292144409
"VPS45",0.231787946023236,4.93951453025624,2.92551362168963,0.112237196411484,0.173573712064768
"LOC113260347",0.257851151664806,6.59263916831244,2.92373817045653,0.112334850570538,0.17370048267884
"PPP1R3F",0.328042614064511,2.37958600206489,2.92381860869071,0.112339973227826,0.17370048267884
"PGRMC1",-0.278596514283139,7.02373832985952,2.92335388345901,0.112356123524715,0.173709370126768
"LOC125283735",0.281810410290219,6.00969305729307,2.92297975976017,0.112376860629295,0.1737253467551
"MSANTD3",0.410988520897355,2.04892267166548,2.92149176665413,0.112474293648269,0.173856441596646
"PPP4R4",0.338901873032581,2.96701581508281,2.92116533299045,0.112482483682266,0.173856441596646
"TMEM138",-0.253192305066253,4.4497155412722,2.92068056566043,0.112505462339047,0.173875864470129
"PADI2",-0.760738383619647,3.89877619636016,2.91995898370596,0.112546258087543,0.173922817305561
"DDX60",-0.487164822020179,2.02662878182322,2.91980850258244,0.11256787740411,0.17394012998716
"SNAI2",0.293222741773915,6.37056310670053,2.9180264375355,0.112651620812396,0.174053424865488
"LOC130542117",0.521907912849529,1.18422752167046,2.91808190041223,0.112702359575677,0.174115709367585
"HSPA9",-0.19967930242835,7.40252611301128,2.91569688802928,0.11278112068255,0.174195706598875
"APOBR",-0.603867009098744,1.36792613569019,2.91635061582526,0.112783564889181,0.174195706598875
"EPM2AIP1",0.195131934874976,6.16482013337003,2.91559577656237,0.112786761008528,0.174195706598875
"LOC130542464",0.325210615530543,3.20331565060268,2.91549977814431,0.112795866546119,0.174195706598875
"LYSMD1",-0.363116511499473,3.00647127509043,2.91484083456529,0.112833568463756,0.174237817623105
"ALAS1",-0.196108585809798,5.50486818554343,2.91261848346382,0.112952586748945,0.174405478143378
"LOC113265035",-0.794515635607446,0.455529969326036,2.91504970306481,0.113023734498133,0.174499199554764
"AP2A1",-0.206070298385682,6.70057202411723,2.91081052700464,0.113053378981693,0.174528831988102
"CD93",-0.432993269932101,6.6837884900836,2.91019482348256,0.113087742151114,0.174565742852788
"RSPH9",0.815227035894624,0.562856717372048,2.91231505451799,0.113163798050678,0.17466699913562
"CDC45",-0.531875438838197,2.47298957310571,2.90766050650818,0.113237965383957,0.174765321991377
"MYT1L",0.581200885576041,0.0152504926905339,2.91305324292394,0.113309706211802,0.174859882083992
"ZFAT",-0.319515901812914,3.24519617197517,2.90596130579565,0.113328036534918,0.174872009064554
"MYO15B",0.526177936580435,2.76283296817592,2.90574215224321,0.113343230420208,0.174879294538211
"FIGNL2",0.530127152682793,1.65567744159984,2.90452840701678,0.113430830788322,0.174988400931386
"RXYLT1",0.340679256557398,3.78128610547105,2.90402255756729,0.113434902693709,0.174988400931386
"LOC113268059",0.348158497421588,4.10586398428977,2.90004376313266,0.113657734727064,0.175299848872609
"MICAL3",-0.191831857520729,6.38362609289872,2.90001440348112,0.113657791708709,0.175299848872609
"ANKHD1",0.18039150984096,7.11982278106914,2.8997100987584,0.113674877253852,0.175310008797753
"LOC130542620",0.665242623249283,1.38839835973972,2.89900402476595,0.113756329670737,0.17541942461646
"LOC113262221",0.187541460637206,5.30187703354618,2.8978866785559,0.113777426759258,0.175435757105526
"CUNH3orf18",0.643407462063314,0.88433420654154,2.89754677508292,0.113894299830558,0.17559975190384
"ALOX15",-0.763018678951894,0.139852046223158,2.89958487755113,0.114010976313788,0.175763413355239
"LOC113244689",0.497236412544,0.812760231846459,2.89470563171001,0.114057383768886,0.175818725335237
"RPL34",-0.312661983273018,8.15001921481609,2.89082890857819,0.114175161675034,0.175984034042034
"SYNC",0.40830907079672,1.67186294745117,2.88962210012238,0.11426811461133,0.176111051766921
"DARS1",0.17480151008557,6.77134191073877,2.88897769754653,0.114279791351421,0.176112171618802
"LOC130543096",0.74499600705144,0.803192476771812,2.89095347026772,0.114289933758486,0.176112171618802
"PERP",0.305090080981061,11.2899440483154,2.88708471065318,0.114386890086198,0.176231278082692
"LOC125281957",-0.344628349040863,4.0454049161604,2.88708451708398,0.114388336016426,0.176231278082692
"SCAND1",-0.267652303558105,5.84244194765463,2.88642603704952,0.114424215377485,0.176270292674227
"ADIPOQ",-0.952660221237815,7.47454411741813,2.88497919005365,0.114506171273986,0.176380274338556
"ZBTB8OS",-0.246200187734472,5.21331982949966,2.8837051243435,0.114578484775939,0.176469705767142
"LOC113244473",-0.198318673699075,5.49007381046668,2.88358345810107,0.114585365568784,0.176469705767142
"GALK2",-0.37285801515378,4.83198476623357,2.88145214375127,0.114707031690303,0.176640789579156
"LOC123000561",-0.535129650843657,0.592035848270906,2.88292373268322,0.114765048979956,0.176706655852971
"SH3BP1",0.229814855101423,6.59474959953752,2.88031470128422,0.114770967685569,0.176706655852971
"ETF1",-0.203175524640892,7.54770720074432,2.8763766323264,0.114995102491498,0.177035421453446
"GNA11",-0.188287647237144,6.20989110251884,2.87557409595946,0.115040860653962,0.177089540197319
"VPS35",0.153057865102808,7.00154511649916,2.87537377184906,0.115052271460677,0.177090780820523
"RHBDL3",-0.485725199494921,3.1834484196003,2.87483568792777,0.115086777245531,0.17712756619568
"LOC130543151",1.17641037205953,-0.782586092814729,2.86048658060869,0.1151236092137,0.177167408133996
"SNX10",0.601629204673691,2.65423907090233,2.87407716088147,0.115133883051089,0.177167408133996
"ZNF177",-0.631690467088901,4.90705488113906,2.87043560987339,0.115334878796909,0.177460346542852
"MADD",0.166226426469295,6.36389411166811,2.86941406929829,0.115392724917725,0.17753299367985
"LOC130543960",0.367478546007718,2.81575780972427,2.86593439725665,0.115597970820118,0.177832382747596
"LOC113252902",0.792760837218584,2.02092213243015,2.86349599550374,0.11575016554992,0.178050111875287
"ECH1",0.253235981478743,6.20179488175818,2.86041015915802,0.115909437080821,0.178278685623343
"LOC123001488",-0.717771959363409,0.0168077135538723,2.86630907086747,0.115953955179029,0.17833073287296
"RAD51B",-0.450728429590805,4.14270042737029,2.85881519392175,0.116002553459733,0.178389045052406
"BGLAP",-0.436560727063301,4.7354019066511,2.85576171298562,0.116178231185033,0.178642751616838
"AGTRAP",-0.533136111708546,4.85997344197627,2.85471043878111,0.116238602911576,0.17871912623335
"PAK1IP1",0.259339812557797,4.56998260199018,2.85426371231159,0.116264953011514,0.178743182686363
"TBC1D23",0.223589667794572,5.90077087065389,2.8535750667778,0.116303602218702,0.178786141346783
"LOC125281973",0.311607881479787,2.40282427775895,2.85197985509177,0.116405101259178,0.178925698262796
"WDPCP",-0.287051345546217,3.99809667129475,2.8511437221729,0.116445638778934,0.178971534465663
"TBC1D2B",-0.348231760875436,5.90173293221532,2.85052405696405,0.116480078059448,0.1790079903842
"LOC113252482",0.178685348785109,6.26772421726985,2.8497632037358,0.116524128213105,0.179059208339987
"GFM2",0.247276660651752,5.99782482327125,2.84884667489681,0.116577238805031,0.179107463237424
"LOC113250133",0.568888769684661,0.677484579668002,2.85108950611891,0.116582181369041,0.179107463237424
"GJA4",-0.42896539242777,3.36036771893487,2.84857419864749,0.116596556935806,0.179107463237424
"FAM234A",0.219981463248018,6.33273586257578,2.84848086992619,0.116598433011201,0.179107463237424
"LOC130544386",0.663376259737842,-0.0581150977192631,2.85531877164721,0.11661300662424,0.179107944587365
"LOC130542186",0.489303254009685,4.13022553354042,2.84802354304717,0.116626545240183,0.179107944587365
"LOC113269236",0.652608917229052,-0.101486884197229,2.85523755034867,0.116630923375232,0.179107944587365
"SLAIN2",0.211661229211744,6.59677042459992,2.84745222468524,0.11665807672388,0.179133169950535
"MUTYH",-0.237729964223738,4.57270905905901,2.84654038133896,0.116712132191901,0.179199696163346
"TRIM66",0.315081879021167,4.05067091294817,2.84588540676254,0.116750625051085,0.179242317525794
"HOXA2",-0.45986492364889,1.82708811673416,2.84519580357617,0.116808644268578,0.179314906291688
"SPRTN",-0.260080880654021,3.20638911807131,2.84433051040783,0.11684346854635,0.179351878045362
"LOC130542906",0.64786209982987,0.282372186200774,2.84688575212504,0.116965484294518,0.179522667484757
"SAMD8",-0.296563522516671,4.88226613659663,2.84167743201767,0.116994236333623,0.179550294323607
"LOC113243145",0.723902770002443,-0.287496604128268,2.84584641080618,0.117189226629836,0.17983301741331
"EPC2",0.182860752566484,5.030997937878,2.8333077567665,0.117482488627466,0.180266477771759
"ADAP1",-0.440534642935772,2.47340193977004,2.83209027703812,0.117561841488334,0.180371664003463
"DDX18",0.215720525747958,5.8515942586228,2.83088339753341,0.117624091713731,0.180450593250124
"LOC123002180",-0.528519127492927,0.49351893370581,2.83238341433985,0.117705684903132,0.180559179882178
"ERCC8",-0.238640074065977,4.18255888753957,2.82883867183008,0.117745237413473,0.180603262567061
"ACOT13",-0.280113267437908,4.43342007682316,2.82803983293224,0.117792037894514,0.18065845341665
"IPMK",0.289801366316531,3.60077664322668,2.82621439889356,0.117900560659115,0.180808289323773
"CEP83",0.256724171723262,3.83512275614096,2.82208830459134,0.118142791526121,0.181163129081239
"BCOR",-0.210100968089971,5.6939945463982,2.82102474807661,0.118203573374965,0.181239690734418
"GNG5",-0.193916229697871,5.74056283843124,2.81996140342166,0.118266283661474,0.181319194901117
"LOC125282884",-0.521687377834757,3.85339986770549,2.81598567507093,0.118503033295104,0.181665487284949
"PRDM16",0.591121399529715,0.279052237428923,2.81929100446986,0.118573878082379,0.181757406838411
"DLST",0.200488372154384,6.83932542992625,2.81426546920717,0.118602887456201,0.18178518748335
"PSMD9",-0.161869880355844,5.50035920628933,2.81202281104468,0.118735790999147,0.181944463996667
"LMX1B",-0.369673752792154,2.83052263895155,2.81210835407751,0.118736187475985,0.181944463996667
"LOC130543813",0.586690561936063,3.05459629205031,2.81203540793546,0.118739491504622,0.181944463996667
"HSD3B7",-0.18482393628624,6.36534098230238,2.8115383159185,0.1187644878175,0.181966068636061
"LOC123000606",0.835010557116525,0.531871486462542,2.81471297479688,0.118782009067237,0.181976217377412
"CAD",-0.233013842281236,6.2547116889354,2.81078588143734,0.118809122633631,0.182001058513807
"HTRA2",0.20808248290075,4.82347144255734,2.8099262543707,0.118860838292343,0.182063579035391
"SPESP1",0.597919192471753,1.3531141985413,2.8102383148183,0.118884204827161,0.182082668660806
"ZNF236",0.263653131114812,5.53790167613631,2.80931790749095,0.118896287112232,0.182084473448933
"RPS2",-0.266796023266651,10.9520485420624,2.80849038858391,0.118945398027069,0.182142980435949
"TM4SF1",0.221389704611804,7.30462395427784,2.8080733529989,0.118970183326826,0.182164229907819
"TXNRD2",0.246357078080448,4.15284751426239,2.80789579649786,0.118982030095012,0.182164926791457
"TMA16",0.217715268426424,4.39454536759349,2.80771892337802,0.118992455921984,0.182164926791457
"MMS19",0.196548306800197,6.21949045589505,2.80593649378692,0.119097275646684,0.182297615845869
"TMEM208",0.252521703863712,4.65533747843955,2.8058934989203,0.119100963463586,0.182297615845869
"TDRD12",1.06557493842091,0.142725736289576,2.81029846524264,0.119191507580563,0.18241948355676
"LOC125280891",-0.38619871277635,3.64449525775019,2.80168393608644,0.119353115187883,0.182650079776618
"PREX2",-0.228404761127511,3.9981535952401,2.79866763754507,0.119532158914592,0.182907314369538
"TTC19",0.181870165466893,5.29915513570936,2.7972912276667,0.1196131722939,0.18301451018287
"LOC130543977",-0.424562106417509,0.50853832103301,2.79934109962965,0.119649260268612,0.183024141339641
"KAT6A",-0.223728527642286,6.13878535688711,2.79667850103575,0.119649796090809,0.183024141339641
"BRD9",-0.15571622850901,5.87756797907351,2.79663600506951,0.11965234750613,0.183024141339641
"LOC130544787",0.621796061678658,0.924235372363414,2.79765685572345,0.119680847165888,0.183050967835058
"PPP4R2",-0.195762590734542,6.06028306253549,2.79545041498979,0.119723328764347,0.183099172729722
"LOC130544653",-0.700070255379139,0.172633336790884,2.79950259949409,0.119792727591402,0.183188530956851
"ACBD5",0.183114695342475,5.04044350003117,2.79402071302993,0.119809366350985,0.183197198854967
"PFAS",0.26059999067043,7.74815127253558,2.79119410374736,0.119978586607138,0.183439151964164
"WIPF2",0.18210619071706,5.92426157261741,2.78932653873104,0.12009083161146,0.183593957436581
"PSME1",0.157520047332933,5.82829960947576,2.78810091722391,0.12016455319991,0.183689845650431
"CAMTA1",-0.165218051176839,5.15613951942898,2.78676285107833,0.120245141952986,0.183796212857933
"LOC113242786",0.576492442133551,2.03552340170839,2.78476089700433,0.120381880360075,0.18398837819265
"P3H1",-0.318746135630879,5.51089726202248,2.78354504012618,0.120439085930734,0.184058963664074
"TAC3",-1.1389444127629,0.715565242859781,2.78483686359859,0.120532320122019,0.184184591299194
"RGS6",-0.650210020661414,2.06963671834955,2.7785108539042,0.120758398680557,0.184513175914231
