"","logFC","logCPM","F","PValue","FDR"
"ATP10D",-0.512813867255488,5.79158760070579,20.6754499665512,0.000627128473639664,0.002669492322536
"PPP1R11",-0.467121270313143,5.72261486259871,20.671724246451,0.000627582063631638,0.00267074232430803
"LOC113247175",-1.53917503905901,1.18742861572181,20.7291006598787,0.000627751298765869,0.00267078189505509
"TMEM97",-0.693444510257394,5.01697790337041,20.6623557967904,0.000628759504431303,0.00267438995529759
"NDUFV1",-0.474387457537543,6.63299181969331,20.6570605157406,0.000629368773624356,0.00267629975827683
"CCT5",-0.512128528068714,7.1858246082383,20.635658571003,0.000631989128787503,0.00268481491620508
"TRIM9",-1.40375808314708,3.74890295193619,20.628808422051,0.000633025905586952,0.00268842817838161
"FKBP7",-1.18828445258242,3.25329658559858,20.5776237781091,0.000639458837070394,0.00271092234583359
"LOC113256454",-1.02572675798551,4.47879119834086,20.5730061022051,0.000639807675450173,0.00271126345065079
"TTF2",-0.694232453306344,5.41691568492029,20.5470750266767,0.000642975750908261,0.00272244720762405
"KANK4",-0.999685507860603,3.50265713306606,20.5473621046251,0.000643155532311927,0.00272244720762405
"PRSS35",-1.49737612663219,2.04111084679584,20.5406231597574,0.000645458286904552,0.0027315022638163
"DUSP5",-1.56045267536497,3.34250910444695,20.5008627561756,0.000649132761421917,0.00274566058332943
"RDH12",-1.12266290606238,4.90879019506552,20.482444214058,0.000651167804080066,0.00275148055676443
"CENPA",-0.650073366112715,4.18155231139362,20.4739948184959,0.000652298127925098,0.00275220704260749
"PALM3",-1.21215738159616,1.30681152008213,20.5055713577523,0.000652409831543267,0.00275220704260749
"MAOB",-1.58707740824063,2.86832817994286,20.4765149080655,0.000652493423659086,0.00275220704260749
"PDSS1",-0.952380057263671,3.37201958821961,20.4501877006074,0.000655485803185168,0.00276177507685752
"PRPF31",-0.493434235025376,5.77291845679775,20.4470484859166,0.000655644572093063,0.00276177507685752
"EEFSEC",-0.631175405196387,3.8704578057477,20.3818827499088,0.00066418183257312,0.00279374620205001
"AREL1",-1.06228211440879,4.98823982804806,20.367182142313,0.000666009601687647,0.00280009445197658
"SMYD4",-0.840663956415983,4.48585883240586,20.3431745033149,0.00066918350245802,0.00281265927700641
"CLTCL1",-1.69728021658711,1.95430515403076,20.3547945946873,0.000669966309714297,0.00281524091744314
"LOC113267172",-1.34386038353325,0.788115890294561,20.4156285640718,0.000671678115257875,0.00282101429745756
"AAR2",-0.471416453171651,4.90741864814264,20.3186819850006,0.00067237161713014,0.00282321690582253
"PPFIA3",-0.744953951941937,5.81407028075952,20.3159164708174,0.000672698571181144,0.00282387969837957
"PSMC4",-0.520833753041427,6.43672117288347,20.3036058885394,0.000674324574352323,0.00282786189530624
"NCBP2",-0.708150558824,5.73363505925644,20.2950521176159,0.000675459643746794,0.00283119994752202
"C1QTNF9",-1.14424861165669,2.42435756555066,20.2662389951145,0.000680106266429649,0.00284853136270597
"LOC113252094",-2.33031438540189,-0.588249969894037,18.8872123667397,0.000682136350665404,0.00285612818945245
"TBX19",-1.00442253777993,1.77016519887566,20.2573820821357,0.000682262132326836,0.00285612818945245
"KLK12",-1.41459795852978,5.90647850013961,20.2290577260617,0.00068428018933143,0.00286375785789008
"CCDC90B",-0.430240128641586,5.08414275327443,20.2280809550968,0.000684427666976425,0.00286375785789008
"LOC113255870",-7.9889074820679,6.0996171116757,20.3642569402299,0.000685305885012834,0.00286671417180093
"STPG4",-1.58902540487783,-0.0589839417724092,20.3244302976903,0.000687101138995998,0.00287116431383224
"NKRF",-1.09685515124565,3.20119396735784,20.1808444632577,0.000691121778575177,0.00288453951022916
"CASQ2",-1.23526652671701,3.24081377257548,20.1567275636951,0.000694429832860934,0.00289545163019843
"LOC113255895",-0.920198823335044,3.10954633282063,20.1433851929116,0.000696243765466834,0.00290093054528274
"ZSWIM6",-0.822372513267645,3.50813415813473,20.1235245316403,0.000698888395982098,0.00290968270369111
"LOC113246795",-2.36851282055545,0.785915974326599,20.2679374443777,0.000699069183488416,0.00290970994393646
"ABCB8",-0.832620359682381,5.00214681383498,20.108617294105,0.000700763514126534,0.00291458279511806
"GALNT7",-1.02154953990982,2.65609868381311,20.1001735290003,0.000702493699739832,0.00292105136751879
"TMC6",-0.715287713890525,4.86376661169635,20.0940480778904,0.000702785015856812,0.00292153522026211
"LIG4",-0.871421956752274,3.83352776868562,20.070193640814,0.000706205002713975,0.0029321417376894
"CLHC1",-1.95272384869221,1.5044450215976,20.086203321608,0.000711173334086549,0.00294972225630225
"SPTSSA",-0.574335426578504,4.87446544684744,20.0279960860461,0.000712029875769403,0.00295188353909465
"ARF5",-0.519037322369901,5.59440747019719,20.0247439080103,0.000712449019811577,0.00295288810668492
"MMP28",-1.13375849799143,3.58874772271166,19.9970240160921,0.000716587029812802,0.0029678290701498
"SCRN3",-1.50414961381375,2.7825670552804,19.9945196706817,0.000717437754322128,0.00296987929088379
"TRIB2",-1.21149342286352,4.06539136066745,19.9684508267248,0.000720581482929052,0.00298067629017395
"MFSD6",-0.688466372334241,5.75344868127983,19.9622785598089,0.000721328955812135,0.00298229072372044
"FOXK2",-0.572544536179264,6.06348631115269,19.9542174839391,0.000722483373728297,0.00298558521600813
"SLC4A8",-0.946092021998469,1.45911482842354,19.9690058974153,0.000723211477740126,0.00298785464294467
"FAM180A",-1.30156655278199,3.91844262243545,19.9357498680346,0.000725335772039232,0.0029958897000453
"LOC113255986",-7.39788077537332,0.802942025217237,22.176453491134,0.000726339331259282,0.00299781030467097
"GLT6D1",-4.2636891890824,-0.60178382919809,16.1837440800996,0.000729327865511983,0.00300822439558391
"LOC113243338",-1.39243998091631,1.81507854205817,19.9104649719084,0.000731144144884761,0.00301466075936559
"AMDHD1",-1.33039339371417,2.00128723393515,19.9039514543454,0.000731436150223733,0.00301512028451891
"AGPAT5",-0.656399580024043,5.47455059971627,19.8675292349724,0.000735047539369868,0.00302701821453451
"MYLK",-0.596794709313696,6.44247402050464,19.8548679886543,0.000736900750840967,0.00303315396556404
"HOXC9",-0.945884957175355,3.77948853463105,19.8520526743227,0.000737482860866048,0.00303405427287562
"MRPS2",-0.550145026958629,4.92778705778837,19.848458212829,0.000737884575303833,0.00303469301486046
"RAD54L",-0.983144690206375,2.72622177230438,19.8253379319683,0.000741820392945646,0.00304889459556962
"JMJD8",-0.608084168521939,5.88460282701294,19.7886844214174,0.000746692857775412,0.00306741058597579
"PPM1D",-1.04132776194659,4.12373993349812,19.784713532259,0.000747418505860845,0.00306963640663312
"TNFRSF19",-1.05964717678411,7.28295528767062,19.7659022507487,0.000750096488665454,0.0030786788884073
"TMEM63B",-0.660001407292484,6.9563500558215,19.7653902649697,0.000750173327560292,0.0030786788884073
"CAVIN2",-0.974162432780499,3.68549341680189,19.7627078567272,0.000750784218962657,0.0030804289121517
"FBN2",-2.15554025467216,2.99665029226353,19.7638953714611,0.000751353471216588,0.00308200727483316
"CARMIL1",-0.449834078603294,5.57508973910965,19.7353456070061,0.000754695041063287,0.00309269998259347
"PROKR1",-1.77688161630202,0.738697159883503,19.8649392921708,0.000754886228459847,0.00309269998259347
"KCNE1",-2.47302325101141,0.446497348269581,19.7373848198835,0.00075667044890216,0.00309847965586373
"SIPA1L3",-0.441316934409174,5.91559712850458,19.7210609853928,0.000756853614963062,0.00309847965586373
"BAK1",-0.61323729622627,4.27161180475558,19.716291804756,0.000757666578554497,0.00310104759688273
"RNF225",-1.68053121511581,1.85819644045233,19.7048057575905,0.000762331737359416,0.00311861285697327
"CYS1",-1.36979835077449,2.67998849506207,19.676361692431,0.00076442261395074,0.00312640049727245
"PTRH1",-0.830036825653137,3.75113618805236,19.6572351717111,0.000766753401333261,0.00313363070212044
"SERPINB5",-0.791600027083438,8.24937117080088,19.6518358011448,0.000767420705247823,0.00313559049594651
"FYN",-0.734481834355647,5.41004033872345,19.634619766323,0.000770080048532662,0.00314491727328122
"KLRG1",-1.0656653432918,2.98881551959616,19.618412031052,0.000773007819983985,0.00315455952734911
"CNOT3",-0.546737828876045,5.44132900837548,19.6122493552006,0.000773545597377435,0.00315521200063649
"GAL3ST3",-1.794598251707,0.129914204914235,19.7174932743201,0.000774960950554152,0.00316021316564195
"RAD23A",-0.430512200283829,6.24475420884982,19.5869272836667,0.000777488259670389,0.00316973606446081
"CUNH21orf91",-0.546027781870181,5.49800114373664,19.5767718746673,0.000779079471507406,0.00317468230715036
"SLC13A2",-2.73739680545917,0.88505254073467,19.6784750887033,0.00077963159523517,0.0031761571136453
"DNM1L",-0.482450383892699,5.68826674314755,19.5526194824433,0.000782872537507081,0.00318702791414694
"LOC130543272",-2.84001322441869,4.33844188224861,19.5367715752122,0.000785712719955702,0.00319703136221741
"LOC113240768",-2.8393230428725,4.33783884055304,19.5292712992758,0.000786900058341785,0.00320030298934473
"GPR173",-0.869669435323335,3.742747332231,19.5211032614272,0.000788031498958097,0.00320256461452939
"RPS4X",-0.630890099968198,10.2441412337482,19.5158528341692,0.000788686687550356,0.00320444744413708
"MAP2K4",-0.530605827837107,5.55155998081721,19.5020038020492,0.000790894144452504,0.00321116008823263
"PRKD1",-0.682243387511728,3.96523855082672,19.5025883755467,0.000790939827965192,0.00321116008823263
"BACE2",-0.452886451126644,5.56876329803716,19.5006614738449,0.000791108006646449,0.00321116008823263
"ATP5PB",-0.457265340769597,7.10692542491965,19.4806457111584,0.000794304449535424,0.00321943932106603
"CLCN5",-0.87055086063648,4.18525546478701,19.4763080245719,0.000795135843633033,0.00322160010110884
"RNF122",-1.74926192267422,1.8032517748449,19.4979294711568,0.000795223403603247,0.00322160010110884
"TUBAL3",-1.73839519015246,0.391626224388188,19.6248928341715,0.000795649410832059,0.00322254414540009
"FLRT3",-1.76179651276473,6.23946100897212,19.4576349303954,0.000798003668784851,0.00322972934198697
"FIBP",-0.479889425634252,5.24697113030669,19.4536279096438,0.000798651546034253,0.00323156824987303
"BCAS4",-1.00581745020851,1.47630294272417,19.469378021678,0.00079922966833434,0.00323312408709185
"LPCAT3",-0.846473429386673,5.79366954717872,19.4226820130346,0.0008036570097514,0.00324857278114479
"APLNR",-1.16708176446015,4.88297904689845,19.4214964795606,0.000803896587544167,0.00324857278114479
"HECTD2",-0.685932055113074,3.57711253942332,19.4189414070565,0.000804472225188973,0.00324960853614675
"LOC113254046",-6.20587438400806,6.96980079871373,19.4179676744254,0.000805117277360888,0.00325022386939832
"PIK3R1",-0.506943282589156,6.85928812010337,19.4129934481375,0.000805230134319146,0.00325022386939832
"SLC6A14",-1.63877573988453,2.91723841543844,19.4162733917572,0.000805403100279672,0.00325022386939832
"RIOX1",-0.766986022579258,3.99367914208478,19.3966439943575,0.000808040578853674,0.00325771840325386
"LOC130543301",-6.82932890451916,-0.882160002132826,26.4678335952933,0.000809381874653369,0.00326009031287361
"LOC125282143",-0.694339625560269,4.43078113197699,19.3796900663117,0.000810765537763482,0.00326166924059591
"USP35",-0.882399495779004,2.31442950834958,19.3755604028473,0.000812274523990216,0.00326454206404636
"COL28A1",-2.89715848359405,2.38522748890094,19.4073988628384,0.000812604861843298,0.003265058788297
"TMEM147",-0.60752841391917,6.95404858094346,19.3578119981695,0.000814271468166837,0.00326926509165383
"MFAP4",-0.916956474448809,5.34032916342857,19.3564161490263,0.000814521944416518,0.00326926509165383
"IDH1",-0.814129345934576,6.10015297071574,19.3512340032757,0.000815358434242636,0.00327092627276894
"SMIM13",-0.585847187995504,4.75506993104496,19.3496840779007,0.000815661466827055,0.00327092627276894
"AOAH",-1.24909043548185,1.34795817115259,19.3776860740266,0.000815821781309219,0.00327092627276894
"RXRG",-1.39483988008286,2.8479424456668,19.3093090010962,0.000822960705509119,0.00329559252309275
"KARS1",-0.552474295757124,8.83176402103343,19.2777222108282,0.000827604921073442,0.00331260176821798
"GRPEL1",-0.492773811301821,5.41926245217657,19.2621215803271,0.000830235839216351,0.00332154007644318
"EFEMP2",-1.12666757917095,5.45912667018136,19.251547246339,0.000832054113935126,0.00332801716134196
"LOC113255925",-6.72071931418441,2.76017156787061,16.799469578881,0.00083422462994591,0.00333510105230231
"NUDT16",-0.674833786861301,4.01991202688154,19.2164744663595,0.000838119589536383,0.00334666643368437
"LOC113256790",-2.34575519942003,0.181863092989063,19.1164712837119,0.000838475539173421,0.0033472873604248
"BTBD3",-0.555732501835707,6.50544626848243,19.2116164983404,0.000838803562531373,0.0033477965321968
"TCF7L2",-0.536244173322611,5.42618813295636,19.1998646116493,0.00084081591461328,0.00335502627434341
"MAPRE1",-0.483857991345096,6.01416418367636,19.198044280271,0.000841125254112223,0.00335545881949833
"CRYBG1",-0.666518399419266,7.73955511435372,19.1834406954515,0.000843629147614074,0.00336303727285926
"FAM78B",-1.8464654764944,0.504854088486145,19.3196061843978,0.000845295397167231,0.00336807154313901
"TMCC1",-0.785086411242443,4.42576262653948,19.171125766692,0.000845845789436649,0.00336946060062085
"SPDEF",-1.76688348136099,1.97379810948964,19.1828535551289,0.000846689328638835,0.00337121246994275
"LOC130541973",-1.81860374002905,0.613989656255446,19.2800752676192,0.000850954517973155,0.00338496653064167
"NDUFB11",-0.489685808320169,5.54456188761704,19.1266313777135,0.000853462375426895,0.00339332576363184
"PTGIS",-1.14557288238437,4.58561993343387,19.0980528435069,0.000858512718283681,0.00341178102870519
"LOC130543380",-0.841678682875812,1.4333399818081,19.0702833879238,0.000866511181354857,0.00344029249107103
"CDC42EP2",-0.854550538481778,4.25648109258385,19.0361349219707,0.000869515026943207,0.00345139801162934
"ALDH1L1",-1.16357683161468,6.16263381064679,19.0340932728211,0.000869760421117291,0.00345155163313632
"HSPE1",-0.720322671225233,6.85994561023162,19.0245727403152,0.000871456326398138,0.00345746001295379
"MEX3B",-1.15872559609751,1.44471995649522,19.0447968830559,0.000871807560581826,0.00345803193685414
"HDAC2",-0.448183490673553,7.08185853908419,19.0206869446745,0.000872150024877967,0.00345856881155003
"UPF1",-0.471323326103551,7.08396861326447,19.017975327618,0.00087263463698302,0.0034596689940597
"ANKRD10",-0.713243245550344,5.5174278952174,19.0136521863772,0.000873411542840037,0.00346192721430947
"LOC113268544",-0.49271114756783,5.50146544897353,19.0061461066973,0.000874755794291657,0.00346643260770678
"HIGD1B",-1.35939939332168,0.399937263254622,19.0934837780978,0.00088366235030918,0.00349591982653708
"ATF6",-0.520519557824016,6.19270988026101,18.9448698071974,0.000885819931606426,0.00350084124686953
"HSP90AA1",-2.1439623571921,10.6673058592363,18.9435266825341,0.000886062839213902,0.00350084124686953
"LOC113249285",-0.925706029826189,3.62720876164333,18.934479374509,0.00088795116765847,0.00350624179444994
"CCDC102A",-0.47486319031487,5.10373932621267,18.9319498454793,0.0008881955315267,0.00350637758415233
"MRPL11",-0.544559135884506,5.15187699145123,18.8959929283925,0.000894785488385117,0.00352905594486138
"RYBP",-0.494937461827671,5.82634878484129,18.8818073649444,0.000897380753266679,0.00353845600916181
"ASCC3",-0.704702464102135,5.97613101216857,18.8703268451365,0.000899503791942617,0.00354471421274917
"PPARGC1A",-1.12278215141172,1.44105083688406,18.8911521424334,0.000899604696905863,0.00354471421274917
"NLK",-1.28322628759647,3.46845894110528,18.8538624805131,0.000902848286530786,0.00355581687188151
"WDR1",-0.549233862663193,7.7761699414142,18.843533036428,0.000904480152509508,0.00356140392991188
"PELO",-0.499241566447661,4.83463818848823,18.8400646980581,0.000905177927143682,0.00356331122238858
"NAT8",-1.56923850390585,4.30021489745294,18.8320443475559,0.000906778314871298,0.00356708859364801
"CFAP69",-1.488338929847,-0.106576233429906,18.9375307412,0.00090853746430501,0.00357232566904388
"LOC113256855",-6.62021465190363,2.40571601295294,15.9723076466087,0.000909985316672007,0.0035766209451417
"ELN",-1.67565820808765,8.20008522324762,18.8098589796978,0.000910782547962375,0.00357849851543763
"LOC130542390",-0.828553760327389,1.87772718263868,18.8181636027578,0.000910964560100926,0.00357849851543763
"MRM1",-1.25007658962432,3.70931056015215,18.8044387129246,0.000912053193055957,0.00358193233086581
"LYAR",-0.748682434611335,3.21801812429273,18.8033538148724,0.000912331497651653,0.00358206161413986
"MLLT1",-0.578001159378381,6.68124581683108,18.800652380315,0.000912515127046588,0.00358206161413986
"LOC130544379",-1.52888914187863,1.57405920104029,18.8208493857421,0.000913432751772077,0.00358397874103429
"CUNH1orf174",-0.536478458634899,4.01776441280751,18.7903853060394,0.000914604265514175,0.00358526273953064
"MRPL36",-0.73863375083218,3.66795027568703,18.7624162905471,0.000919939291914539,0.0036002030081277
"CXXC5",-0.786461592338814,5.1403235033855,18.7407784636001,0.000923921487887687,0.00360902103537695
"RANBP1",-0.55961503316588,5.9454317362049,18.7307604972141,0.000925790872248569,0.00361547749665081
"CUNH17orf80",-0.726672813323947,5.18399361809281,18.7133475323264,0.000929179620401164,0.00362586566442016
"MRPL20",-0.489752034789233,5.16003246751971,18.7124441021377,0.00092931942294259,0.00362586566442016
"GIMAP7",-1.49554788957628,-0.206169342839352,18.7827744347285,0.000930693375006535,0.00363037810540391
"HOXC6",-1.01742190242752,3.87929093728057,18.7038740324147,0.000931139662909742,0.00363063338977757
"SLC30A2",-3.29310515747723,-0.0164117074157947,17.1525259951478,0.000931193652818572,0.00363063338977757
"DMXL2",-1.54259205496833,2.05857451608538,18.6971622279542,0.000934488451573382,0.00364007992834707
"LOC130544667",-2.53556767390559,-0.167219700398605,17.9935148325745,0.000935628735805206,0.0036436717022414
"E2F1",-0.814317183758642,4.1428203747026,18.6434417206472,0.000942845945647269,0.00366593163125232
"CAMK2N1",-0.908161642154721,2.57208781763512,18.6431352121602,0.00094351513989411,0.00366754174140869
"HAUS3",-0.932977661419837,4.97926422041434,18.6323382097742,0.00094491801523667,0.0036715977337546
"HSF1",-0.641587530872184,6.18779894757908,18.6264145323647,0.000946029641177948,0.00367474970412434
"PDE5A",-0.752222304151897,4.57104304284405,18.609517489721,0.000949446956860233,0.00368373948248351
"LOC113264285",-2.35977097115277,0.792838564302418,18.7170963362511,0.000953800200717096,0.00369601251653251
"ZBTB12",-1.1678361687448,2.51748482952098,18.5911525531228,0.000953938196673759,0.00369601251653251
"BTBD19",-1.24325552756613,4.88161349420517,18.5720250348607,0.000956839238689692,0.00370467388056554
"FOSL2",-0.517099040013421,8.09138073980642,18.5544237913441,0.000960292562872499,0.00371373911704675
"NIBAN3",-0.837714908999628,2.48376656166167,18.5556678809033,0.000960871763269187,0.00371511867905352
"LOC113270477",-1.60179645898885,-0.300203053818284,18.5246690651378,0.000962153797957482,0.00371835368481648
"FAM25A",-1.8384869108826,4.08510875795891,18.5338130401067,0.000964683246071597,0.00372554244360537
"OVCA2",-0.599327700041667,3.40648167025806,18.5325342153811,0.000964986540982247,0.00372585208043065
"SLC25A34",-1.85700009678806,2.93678608029656,18.5342828718179,0.000965271614712584,0.00372609123765267
"NPM3",-0.667034869140633,5.5533888799892,18.5219724034375,0.000966808430222768,0.00373029897788586
"EFCAB12",-2.10398737935007,0.602798414195249,18.6377245055703,0.000970133884219154,0.00373964420815444
"PTGFR",-1.16398796461405,3.32518181235442,18.5055739046245,0.000970479308566637,0.00373964420815444
"KIF21A",-1.11595590396078,5.65313962937231,18.5033246732865,0.000970574166006429,0.00373964420815444
"NPAS4",-1.62797584125417,-0.324764795719223,18.4479388381711,0.000971257070703069,0.00374054931357716
"KRT84",-2.10326626744198,0.64032726757989,18.6296320766316,0.000971981892859148,0.00374247766402004
"FSIP1",-1.34973521436407,1.21666248237556,18.5308121813012,0.000972646155972599,0.00374417200520665
"NSD2",-0.703500748349312,5.86438109506824,18.4917936499492,0.000972909149446789,0.00374432124605023
"DNA2",-0.809078432088375,2.54223945104777,18.4943658997209,0.000973154864562832,0.00374440393625224
"IPO8",-0.6269416888662,5.46656029446332,18.4877260925663,0.000973736882582632,0.00374578028155894
"SLC37A3",-0.416826206660153,5.1094712382427,18.4741868077125,0.00097650299192741,0.00375469110342985
"LOC113263111",-0.600616290502214,6.67331606121425,18.4597528895094,0.000979435085530617,0.00376336550696635
"VOPP1",-1.00952080742257,2.4253200062467,18.4569062897767,0.000981002933366435,0.0037681275089108
"ST6GALNAC4",-0.948702550546994,3.96737183227798,18.4439038964667,0.000982854208232292,0.00377303044213127
"PRXL2B",-1.41222801123578,1.10364484097712,18.4747799139969,0.000986414674616643,0.00378261155250028
"TMTC1",-0.764534541546458,3.95079110579299,18.4262568978583,0.000986482622380903,0.00378261155250028
"PGGHG",-0.719368360577388,4.52190654988109,18.423260412739,0.000987028139572038,0.00378383445884148
"LOC113269572",-2.05384619821079,0.886805791943215,18.5339360069255,0.000988695528719047,0.00378860566036146
"C2",-1.41164869874979,3.60456457009293,18.4106288021691,0.000989836037201066,0.00379111742780289
"ZSWIM3",-1.8968541345437,1.21559089599561,18.4594975492894,0.000993719943053768,0.00380337596356976
"RIPPLY3",-2.10022343616527,-0.197073979728659,18.1250707344639,0.000994615870877351,0.00380551354508648
"ZNHIT1",-0.572222769972376,3.9569999429936,18.3864229672447,0.000994734213084764,0.00380551354508648
"RASSF9",-1.09278147857487,5.64388609286037,18.3843136035653,0.000995011089007755,0.00380570091052233
"UPK1A",-1.95506347747101,-0.224017027294803,18.201135244666,0.000996597643200497,0.00381089627749144
"MAD2L1BP",-0.703187353245745,4.13380782472581,18.3704006476783,0.000998062362242142,0.00381475014581861
"ATXN2L",-0.501241085821356,6.71817676859856,18.3584089484368,0.00100042093336505,0.00382084656597744
"SDHAF2",-0.525213382594494,4.49358636441214,18.358009148032,0.00100061003261937,0.00382084656597744
"LOC113267642",-0.739840731531196,6.3277602445753,18.3320520414823,0.00100596511510626,0.00383705149775225
"IER2",-1.04319100665226,6.20979441518403,18.3133729737115,0.00100991603999134,0.0038491437251552
"NECAB3",-0.634097018824722,3.33402622744036,18.3040833762918,0.00101221341328631,0.00385607525142699
"APLP1",-0.973008442198055,2.47465157933213,18.3063320209756,0.0010123380982248,0.00385607525142699
"HSD17B2",-1.34929779970627,2.84397819551863,18.3019579359078,0.00101307955245189,0.00385713986465896
"DUSP15",-2.79926534914525,1.09688017044412,18.4136143651621,0.00101408837237623,0.00385834170205302
"MVP",-0.528993095002633,5.61176402307247,18.2792553217229,0.00101717982943767,0.00386922231703408
"LOC123001170",-2.67019481165387,0.524667197227163,18.2392982200098,0.00101826889873571,0.00387248288316729
"DCAF11",-0.45898500572587,6.53643104922745,18.272789739256,0.00101856021759811,0.00387270880548062
"GASK1A",-0.798529483881587,3.92285894298813,18.2539255249388,0.00102278345556953,0.00388699611391799
"KIF5B",-0.520041786625902,7.28297522311843,18.244586142806,0.00102461847035343,0.00389131313086923
"SART3",-0.45587623210473,5.82876142820386,18.2415558744738,0.00102527428425579,0.00389291843401261
"IMMT",-0.559270242278327,5.77897907451775,18.2338935165062,0.00102692913754489,0.00389654389181145
"C1QA",-1.2477378540554,4.35107325525833,18.2217975643777,0.00102970063703452,0.00390262617744882
"CSRP1",-0.702640512499603,8.58780576615389,18.191965848561,0.00103603512732572,0.00392396248383128
"FABP7",-3.3271909013819,0.592261045181538,17.7001806694271,0.00103688140014355,0.00392627721111046
"GLIPR1",-1.1938709439754,1.77555960577289,18.1925639442065,0.00103866606482817,0.00393128352914473
"UBE3B",-0.423506333748463,6.38493288442109,18.1799033660919,0.00103867434760085,0.00393128352914473
"DNAJC12",-1.31038979453986,2.29719457677756,18.1821742117706,0.00103963016604986,0.00393162051354974
"LSMEM1",-1.71795676011252,1.15215341095251,18.2368949375606,0.00103966466915583,0.00393162051354974
"PLEKHA4",-0.935028140633985,4.42402353837663,18.1743320772627,0.00104000907339262,0.00393187944681534
"LOC113255817",-8.52864607628442,5.76455583473238,17.8885531494,0.00104186618454292,0.00393758735865037
"PANK1",-0.937230732911286,3.7450239954467,18.165791512685,0.00104199045079801,0.00393758735865037
"LRRC75B",-1.2713413958644,2.81726389887258,18.1475224232285,0.00104656113262391,0.00395307042607705
"LOC125282564",-1.54648280275209,-0.0722340569604354,18.2287977696524,0.00105085502303979,0.00396570124965909
"RAP2A",-0.66054403820567,6.03197204478721,18.117440804316,0.00105246166175048,0.00397086698815439
"LOC130542216",-1.11870896104791,2.05373960924011,18.1189313947275,0.00105391697727668,0.00397545958968676
"FIBIN",-1.31002621187185,3.62075923859496,18.0858305468868,0.00105981233793585,0.00399099062583772
"SUSD2",-1.27376056706467,5.8373544378466,18.0828711799317,0.00106018530548034,0.00399099062583772
"KIAA1549",-1.1824698015714,3.25907373229141,18.083477383914,0.0010604747906555,0.00399118064664327
"LOC125283421",-12.6791797757551,5.99346547525949,19.9741197794402,0.00106104975101245,0.00399191607739707
"LRRC61",-0.409135083566612,6.02559523565589,18.0785709755608,0.00106114830035125,0.00399191607739707
"CLSPN",-1.13904707578883,2.76793927792492,18.0720823732287,0.00106337036414035,0.00399667380391169
"XKRX",-1.09042328598822,4.39175204225718,18.0412497171658,0.00106970368865001,0.00401686123156431
"LASP1",-0.517144281998405,7.72996143653146,18.0332737648339,0.00107137530326237,0.00402088666697063
"TMEM126B",-0.72288643305625,3.79887428514185,18.0303717237416,0.0010722234981281,0.00402180148141085
"DNLZ",-0.633741054273316,3.34489394267232,18.0216044953929,0.00107436996038007,0.00402894766862493
"ITGAX",-0.866859562111333,2.61921037360424,17.9985450616561,0.00108008388874993,0.00404668706176152
"KCTD5",-0.519015131278855,5.23682561569448,17.9877243503599,0.00108178355378107,0.00405129032621443
"LOC113262360",-1.89718967658555,3.19441443438703,17.9860505063518,0.00108294408657378,0.0040547271976896
"HCN3",-2.04852373749675,-0.453876521613544,17.4497325128174,0.00108549156630542,0.00406167355729916
"ABCA7",-0.621824320510199,4.86135656268807,17.9716734356012,0.00108552901887695,0.00406167355729916
"PIGL",-0.736279791510659,3.74906288754402,17.9630138925935,0.00108766456841784,0.00406831709685808
"CILP",-2.23543397759725,3.93837309636487,17.9596722218701,0.00108866778575498,0.00407068144969153
"KTI12",-0.613129862680301,3.23311650841468,17.9465823512879,0.00109163424190268,0.00408085968335188
"MREG",-1.80486053678725,3.95104191338013,17.9440420729833,0.00109216447011225,0.00408117546688861
"RPTN",-3.72882378890443,2.48186916538559,18.0338239465507,0.0010923130890003,0.00408117546688861
"ASF1B",-0.864674098007511,3.52951245511678,17.9428596510721,0.00109245190352668,0.00408117546688861
"MED11",-0.721471225758696,4.77084825324615,17.9312803474947,0.00109489166709696,0.00408937507243393
"LRP11",-1.52906243248124,2.47637559861717,17.934848720279,0.00109542585056864,0.00408954086265275
"IMP4",-0.557740343094894,5.72494226164508,17.9154644081006,0.00109852471997119,0.00409764563778401
"TPRKB",-0.92997496804008,4.26479425805277,17.9159493256611,0.00109857832926277,0.00409764563778401
"SLC5A3",-1.25086156215775,5.64577777166133,17.9035106237683,0.00110133541692006,0.00410701208734884
"CHST12",-0.770980436289122,4.68503284539541,17.8966459878537,0.00110299481424741,0.00411228184932294
"MRPL9",-0.464894249973253,5.53540621493931,17.8918771162851,0.00110405663368902,0.00411532181383323
"KRT7",-1.51152651603177,4.6528866556073,17.8824936345596,0.00110638173266834,0.00412306818875889
"NLRP6",-2.24657887559916,-0.505608360925163,17.0358253481611,0.00110931701461492,0.00413062738748817
"FCER2",-1.81720189041599,2.06348582176919,17.8831840533707,0.00110939959475923,0.00413062738748817
"LOC125281477",-1.29536998639856,1.74449906861394,17.8715419830779,0.00111213153053357,0.00413895351646536
"LOC113252115",-1.55466773177509,4.85082455366032,17.8452732350986,0.00111514591155446,0.00414924723196255
"PCF11",-0.640900898867301,7.01248345991788,17.8216885870863,0.00112070458521843,0.00416402679810285
"SP5",-1.27846927590578,0.540621316203579,17.9214562162267,0.00112086355215715,0.00416402679810285
"CDCA7",-1.28662124423921,5.02004736749045,17.8047302012691,0.00112483316566511,0.00417617147016121
"FADS2",-1.30459978940917,5.05118355053786,17.7962676127624,0.00112686881217125,0.00418261442419374
