"","BrownBear1_S","BrownBear1_W","BrownBear2_S","BrownBear2_W","BrownBear3_S","BrownBear3_W","BrownBear4_S","BrownBear4_W","BrownBear5_S","BrownBear5_W"
"LOC113255222",1.67146547912973,1.33424264117755,0.805191290401426,0.0843012487345017,-0.0858199844084851,-0.207056161272745,2.31751356144629,1.9509276791163,-0.477948508474642,0.263522870383417
"LOC113255237",1.09929812274812,0.959277812482212,0.693624682552943,0.319412621259184,1.66394617243443,-0.411608702293581,0.620757227854301,1.50046968798352,0.157528347341547,0.954798835424218
"LOC113255238",-0.0450306351714032,1.98148016551309,0.508214161471931,1.70017511577927,0.555418504258818,1.65840503237965,1.2252059205364,2.29369802312387,0.933669390331698,2.54963746366552
"LOC113255246",4.79483885652163,4.4942553798831,4.6949629410857,4.70313775521387,4.95696582084641,4.84125224806291,4.75601818968157,4.50480651551645,4.80758851148524,4.80107778583754
"LOC113255247",4.39537992311378,3.87188450501106,4.01915348118165,4.0803552060044,4.00535525240684,4.01642096846131,3.69897240846984,3.95441558721307,3.92810960258214,3.96512814871385
"LOC113255248",5.06020279909083,5.00063083250153,5.22909414893235,5.02890650584761,4.80196003682562,4.79290194736849,4.66793507926857,4.66406974049531,4.64525252523342,4.96997493763768
"LOC113255293",1.86458754577746,3.61721500751548,1.4450085033379,2.44324429324261,1.26729544995157,1.52124032277173,1.29924278226081,3.16880861756926,1.50453928620319,1.9726820742635
"LOC113255306",2.61317039801819,3.65596968234452,3.43093419933696,3.06668453481012,2.55192083127868,2.74561328383931,3.24461141122431,4.06281700326766,2.65105679352789,3.27171098432774
"LOC113255376",7.77352856330518,7.0387814577385,7.56734951937964,6.98350615042094,7.62831693802465,6.95289054219585,7.31834406225711,7.19924056191845,7.43529653299708,7.27929974977577
"LOC113255429",1.56425666529773,2.38533792571928,1.26156411694148,2.45151670840629,1.24962855612807,2.5408280152334,0.999523418555009,2.62536725053964,0.658993640991744,0.911919769110804
"LOC113255542",3.02485851218335,2.97026000000153,2.44715369407699,1.70017511577927,2.41597472487353,2.66975063820068,3.02218915958192,2.52786649231961,2.83637967317368,2.8514299893265
"LOC113255585",6.31401367852072,-3.03584213991832,5.5054154624697,-3.03584213991833,3.21351434588272,-3.03584213991833,3.96043218441718,-3.03584213991832,1.34556375151562,-3.03584213991832
"LOC113255600",-1.65529893327343,0.12945625961388,-0.50002839757995,-0.546081939422639,-1.48880001153631,-1.76753301253826,-1.21858369164193,0.0615772520068784,-1.14216210933419,-0.795791868054672
"LOC113255603",5.04746358017607,6.03377202096627,5.40653679430424,5.96540817865542,5.4844785959019,5.58726181510458,4.83281269769047,6.14925058544921,5.19433780045865,5.78312459747215
"LOC113255605",8.47591562576394,-0.339806251060516,7.50872276569576,-1.30969847776372,5.21234528176602,-2.08038507882317,6.34541957052535,-3.03584213991832,3.39732583348512,-2.73395199370067
"LOC113255612",8.39815300280216,-2.03844277758781,7.42332528771073,-1.55276673998012,5.40789998335398,-2.08038507882317,6.53767813581571,-2.47764404555044,3.46161739512666,-3.03584213991832
"LOC113255614",1.54826944340423,0.418857554136995,0.957863223989305,0.245219367970844,1.08006336151278,-0.0279372719721564,0.731870258145983,0.532903543341102,0.747022112612111,-0.125639707648079
"LOC113255620",7.11636521337891,-3.03584213991832,6.51189993987194,-3.03584213991833,4.80123256790715,-3.03584213991833,5.52982915971554,-3.03584213991832,2.13392403831745,-3.03584213991832
"LOC113255636",1.96434576009935,2.67329674304275,0.693624682552943,2.60030022027277,0.496718881958793,1.87656872680381,0.436182209381653,3.33450039788031,1.75153918976379,2.44825052100665
"LOC113255641",7.25407445753365,-3.03584213991832,6.25272618295468,-3.03584213991833,3.55580069277842,-3.03584213991833,4.28957460329031,-3.03584213991832,1.7989903814989,-3.03584213991832
"LOC113255650",7.65355701086237,-3.03584213991832,6.88246610139373,-3.03584213991833,4.56885654057978,-3.03584213991833,5.62305137856767,-3.03584213991832,2.62681983500721,-3.03584213991832
"LOC113255657",4.99133615427007,-3.03584213991832,3.54598626517019,-3.03584213991833,1.41788969183511,-3.03584213991833,2.58682634434471,-3.03584213991832,-1.04039367949217,-3.03584213991832
"LOC113255713",1.18451122746903,1.00366205643209,0.957863223989305,0.952979146805897,0.66610474461515,-0.525900726639346,1.33488350449514,1.47079376769593,1.16431991833674,1.18832492661784
"LOC113255777",11.8822382606574,-2.45261287665326,10.2153414502914,-2.43844648819419,6.4305381823067,-2.08038507882317,6.97234376665094,-2.47764404555044,4.00153225678686,-3.03584213991832
"LOC113255782",11.6392013665646,-0.23294832824836,9.80714879742332,-1.20197472842249,5.00777198300622,0.053918890699656,5.59083713895884,-0.107186365799452,-0.945333443902422,-1.11246418371073
"LOC113255786",3.45606456632934,3.01972595084717,2.74173216504357,2.81427234384541,3.07763292218919,2.8176852680753,3.32061989182675,2.7292809518293,3.17289319979089,2.41024191675215
"LOC113255807",8.81333887079819,-1.23220385122864,5.17299824696942,-3.03584213991833,-0.0858199844084851,-1.51058116929574,1.7054042097023,-2.07617727875232,-2.40995102965447,-1.51878437711939
"LOC113255809",6.02594844330387,-1.51567325135741,2.02380959257005,-2.43844648819419,-3.03584213991832,-1.51058116929574,-1.44163423719852,-3.03584213991832,-3.03584213991833,-2.48443252769577
"LOC113255817",8.93389987321153,-1.08550652524656,5.55856744753524,-2.01723236477299,-0.623089957757249,-1.19476139037678,2.3352197134297,-0.643013343951738,-2.40995102965447,-2.08646871204089
"LOC113255870",9.05202179130951,-0.23294832824836,7.09855213440027,-2.01723236477299,2.3345194101578,-0.525900726639346,3.31768371190475,0.212650564927012,-3.03584213991833,-1.7748826654939
"LOC113255882",4.95447752345409,-3.03584213991832,3.43093419933696,-3.03584213991833,-2.06418856856203,-3.03584213991833,-1.21858369164193,-3.03584213991832,-3.03584213991833,-3.03584213991832
"LOC113255891",9.30917975470857,-2.45261287665326,6.92955726344866,-3.03584213991833,1.19529149145655,-2.48042160558288,2.81065208333245,-3.03584213991832,-1.97487657016455,-2.48443252769577
"LOC113255895",3.13600046339792,2.80453263858602,3.96912138305036,2.08752895337592,3.57989476381986,2.54790842953968,3.21622605395636,2.7292809518293,3.41310881528371,2.65740345348488
"LOC113255904",3.77275511489307,-1.8688070254803,1.35620005802532,-3.03584213991833,-2.46971523967761,-2.48042160558288,-3.03584213991833,-2.47764404555044,-2.40995102965447,-2.08646871204089
"LOC113255925",5.78974721482945,-1.71703537326479,3.4203716965862,-2.43844648819419,-2.06418856856203,-3.03584213991833,-0.758826927500794,-1.0967757714335,-3.03584213991833,-3.03584213991832
"LOC113255936",4.75607633860132,-3.03584213991832,2.55419743422829,-3.03584213991833,-3.03584213991832,-3.03584213991833,-0.549391781034443,-3.03584213991832,-3.03584213991833,-3.03584213991832
"LOC113255947",9.30710299944024,-3.03584213991832,7.06093558947634,-3.03584213991833,0.954826800102063,-3.03584213991833,2.28599507370707,-0.929157751917657,-1.37015158606893,-3.03584213991832
"LOC113255961",1.18451122746903,1.3107649959773,2.38565994654788,1.10754664309755,1.91993422434585,0.833862632222753,2.29958739943045,2.25939418885744,1.36312770250806,1.38926423108741
"LOC113255969",5.89325262157959,-3.03584213991832,4.04495493585018,-3.03584213991833,-0.498437914054888,-3.03584213991833,-0.0237196583240151,-3.03584213991832,-3.03584213991833,-3.03584213991832
"LOC113255978",7.99577665826842,-2.03844277758781,6.53157186876724,-3.03584213991833,2.40004743260723,-2.48042160558288,5.12516015771911,-2.47764404555044,2.12453260616657,-3.03584213991832
"LOC113255986",3.08149948869139,-3.03584213991832,2.30253812534163,-3.03584213991833,-1.48880001153631,-3.03584213991833,1.40362753313432,-2.47764404555044,-0.617568633294392,-3.03584213991832
"LOC113255988",2.38016188185715,2.12902175402573,3.47377897597824,1.55417469925828,2.56626456672995,0.923696697623738,3.62172222511346,3.4146187674875,2.66618886970257,1.32534440070829
"LOC113255992",-1.38589634283092,-0.133462300160947,0.572701804976397,1.04331994880488,0.718418087842835,0.341550813707413,-0.32367796299632,0.349392913203103,-0.477948508474642,1.11460451023808
"LOC113255995",3.39542780599497,3.34754811689785,4.36593328206348,3.92873696027735,2.87084460584548,2.64394648668262,4.65195203734143,4.63365959518994,4.78232519284618,4.05605724998614
"LOC113256066",4.89620929992923,4.92137722086805,4.54029174624842,4.42299226015733,5.2244925771137,4.81067192421611,4.79172378600014,4.99637345959376,4.59869004234951,4.14715043582235
"LOC113256068",-0.310575739341778,-0.742795971034872,0.333130651350167,-1.84525435112562,-0.131389344693182,-0.785858179449018,0.620757227854301,-0.643013343951738,-0.233690151172164,-1.7748826654939
"LOC113256117",2.32492934152747,0.866190133751665,1.63819017807868,0.457248881236748,0.435529249813306,-2.48042160558288,1.59215113511675,0.349392913203103,1.50453928620319,0.454904076189941
"LOC113256125",-0.0943728030706874,-0.71807731850824,0.175950538224551,-1.69161094881845,1.63701988251924,-0.935813610656282,0.369008307851182,-0.298339608662352,0.394034431412848,0.193638781489198
"LOC113256142",0.22009268675057,1.16868713860551,0.295411726295836,1.3212417215747,-0.0858199844084851,0.581259619493452,0.0638446221615105,0.746103313251072,-0.350656161180517,0.726395731671693
"LOC113256149",0.22009268675057,1.0253524108945,-0.201514220831961,0.905594779820897,0.743880190522151,-0.785858179449018,-0.216611118392986,0.64343815117075,0.718271982823711,0.229003932374204
"LOC113256169",2.08006259842718,1.60301667803409,2.16289465352773,0.319412621259184,1.71633644070056,0.240288746084039,3.03307904575614,2.29369802312387,1.53782778587603,0.911919769110804
"LOC113256189",1.83853163834881,2.3341169858858,1.05134871474137,0.952979146805897,2.72810930589336,1.78365350854996,1.75886238410447,1.69268615301676,1.88687139339914,1.9303390727392
"LOC113256242",0.0488624672407957,1.46697575758417,0.634429802498237,1.72768237455536,0.976469161464764,2.6033345165873,-0.116944035805014,1.67977413071444,0.394034431412848,1.53767347761145
"LOC113256263",2.62800178895565,4.01573714386216,2.2143328047356,4.48463127458555,2.97740401712558,4.32114721529509,1.92007015321143,3.8118030989883,2.36236483975773,3.87200061962458
"LOC113256296",1.54279317837738,1.55401478535858,-0.639186099316819,-0.249391521793895,0.602388371437178,-0.650032180130733,2.05441108980984,1.70980905065323,1.66137994605094,0.541846177510404
"LOC113256322",0.298644411178924,0.351765928069724,0.369888497742834,0.998856568968643,0.864856811066886,0.879478778009862,1.02156258063524,2.09405450310446,0.882759351585253,1.25846072494258
"LOC113256358",3.8078922036468,1.0885328959538,3.92657443733116,0.167002745959245,3.35464941912658,0.168603265550409,3.47370617401723,0.97473441955637,3.715456427721,0.726395731671693
"LOC113256369",1.18451122746903,2.61010736432429,1.69723407847759,1.9068134074307,1.59566405712988,1.60509363715941,1.69172431872024,2.50608773524846,1.32549763641652,1.57937425579238
"LOC113256381",1.1425337250584,1.63158174032551,1.47905568233658,0.670699176439225,0.954826800102063,1.20024355670152,1.8104102725634,1.05692234557097,2.36607638095012,1.98307645284676
"LOC113256454",4.30312542046815,3.82936118305969,4.76045062301314,3.31356401557568,4.91041752183881,3.66240039275255,4.84522356400029,4.32575466808807,5.45177635654451,4.0663588192472
"LOC113256489",0.835128417851924,2.11896910234753,1.26156411694148,3.19539871419937,1.09991856405404,2.87511149704434,1.54727913107245,1.70548363794331,2.31898135946859,2.34726523354511
"LOC113256496",-0.0943728030706874,1.06777865404045,0.295411726295836,0.856601098101223,0.338585135279353,1.2704111941625,-0.0237196583240151,0.931815257974783,0.982843975025627,1.0369132289552
"LOC113256535",-3.03584213991833,-3.03584213991832,-3.03584213991832,-1.00801672986515,-3.03584213991832,0.635442589053402,-3.03584213991833,-3.03584213991832,-3.03584213991833,1.07628178034868
"LOC113256539",0.575996777032792,3.24442096940928,0.750486177582699,2.50813235395151,-0.383704747489002,3.20124572720298,1.18671216137938,2.88364232873138,1.77964029434654,3.58999161762694
"LOC113256607",-0.636278093280197,-1.2846161399565,-0.293937961043205,0.792922338242245,0.234654418507094,-1.51058116929574,-0.269151548480044,-1.62794472731707,-0.945333443902422,-2.27177174117751
"LOC113256632",1.61118207157049,1.71403253960844,1.51231784839786,0.805884932551584,2.13727238134813,0.27483854315831,1.93175557326395,2.01401397582394,1.69363959799739,0.330177604471614
"LOC113256684",1.32250092535482,0.817292519702221,1.35620005802532,0.779842218445785,-2.25274989743913,-1.39745024453367,1.7719230527417,1.58600175648958,1.96236829477652,1.09557038878631
"LOC113256755",5.70478524598482,-3.03584213991832,4.72325688144967,-3.03584213991833,2.57537027674321,-3.03584213991833,3.51507386355405,-3.03584213991832,0.357212203671264,-3.03584213991832
"LOC113256763",0.22009268675057,0.866190133751665,-0.14856680089023,1.12833548552389,0.122651317427866,1.2704111941625,0.0638446221615105,1.24398064836417,-0.233690151172164,1.29229012095501
"LOC113256785",1.18451122746903,-0.133462300160947,1.86111899670559,1.3212417215747,2.05828846896609,1.00826334572849,1.26269923134115,1.40954537351225,1.69363959799739,0.623845299917725
"LOC113256790",1.00873418587742,-2.45261287665326,0.957863223989305,-0.0034308941461272,1.11950421337859,-3.03584213991833,1.06465587937785,-0.779002903812007,-0.125500061001739,-1.30136682179201
"LOC113256799",5.37542386333502,4.96108400740175,3.30770660250663,3.61179162982203,2.87072903859663,3.37453040273877,4.16402345096357,4.3360783560227,4.18738230049695,4.03423149914028
"LOC113256804",5.35833337953754,5.89265320860524,5.69428307958952,6.02343800579155,5.81014754574479,6.16612338903607,5.48675117051022,5.58902491956893,5.54169746951926,5.8349732484033
"LOC113256813",4.63750761705669,4.80603188514255,3.89224156852033,4.71634528631409,4.5015236999243,5.72012963330849,4.21631731923403,4.58490429980984,3.63698551371536,4.92485786237005
"LOC113256832",-0.790382271680196,0.281401426540915,-1.38834063497612,-0.837071393352943,-0.623089957757249,0.466378056950311,-1.21858369164193,-0.298339608662352,-1.37015158606893,0.676031517205183
"LOC113256842",7.4659962139994,7.44422132977376,7.2833154282164,7.774258753187,7.37861321296958,7.78265684880708,7.2400874634458,7.08145781718249,7.39867639581564,7.51934094410518
"LOC113256843",4.25182733279742,5.14632185290422,4.64896944898806,5.11475075665856,4.41171973135472,5.45164704328743,4.43735716189583,5.21574376857641,4.28250904894454,5.32897073588983
"LOC113256855",5.61763007525096,-2.45261287665326,1.12716903262956,-3.03584213991833,-2.06418856856203,-2.08038507882317,-0.565072128913427,-1.62794472731707,-3.03584213991833,-2.17614717665555
"LOC113256864",1.07718451743233,2.07804303598129,0.474856143996939,1.95415841564409,1.28474861392046,1.96386020563601,0.620757227854301,1.98281563039727,0.77521048428975,1.9303390727392
"LOC113256880",6.03336132124683,-3.03584213991832,4.30431423836354,-3.03584213991833,0.954826800102063,-3.03584213991833,2.94356763123734,-3.03584213991832,0.59717487912752,-3.03584213991832
"LOC113256915",3.51071204236551,1.60301667803409,3.3319422481422,1.58458075212984,3.45441592122216,0.40531407802712,3.30874953036153,1.58600175648958,3.28172850487123,0.193638781489198
"LOC113256944",5.3571867831216,4.82006122584751,5.30579622703913,4.81154939703207,5.52543099058137,4.71011186222377,5.28174098012982,5.37090407520174,5.33145195096425,5.17201266471768
"LOC113256987",1.05472667179167,1.40213515162667,0.133825986644794,1.50732920990498,0.768900695429906,2.2068884092368,0.146396944575212,1.3125028998298,0.829986869250589,1.89774577587853
"LOC113257013",-0.874081795093532,-0.0557999887107337,-0.591764344716852,0.180602322681901,0.00121545241106431,0.144143293977767,0.436182209381653,-0.665245870614569,0.487638807199632,-0.51622300814422
"LOC113257042",0.511495697486037,-0.869964603091371,1.05134871474137,-0.68425255110314,1.24962855612807,-1.19476139037678,0.977142347914141,-0.199599388508681,0.565242920645119,-0.422148786615655
"LOC113257100",-0.711273544069119,0.168968968214192,0.133825986644794,0.726302565203361,-0.559418077916775,0.524962036160416,-0.216611118392986,0.503894014813532,0.441947366379847,0.84511258181453
"LOC113257110",1.2253017825576,0.817292519702221,0.957863223989305,-1.42611957125718,1.40134373948798,-0.785858179449018,1.29924278226081,0.841945462484603,1.20633366990675,0.330177604471614
"LOC113257115",3.84762548004063,4.59922296652284,4.0162579601582,4.150630376799,3.68878750243254,3.48194078165226,3.73942806396936,3.69685677352741,3.66738459337218,3.86189799220462
"LOC113257118",-1.26797728904552,0.0888308251230659,-0.50002839757995,-0.68425255110314,-0.832930362218571,-0.255540055306643,0.261992057937444,0.282641231942661,0.429940180196638,0.424718733608399
"LOC113257125",3.75315276360245,3.29886627710746,3.53170127009497,2.86469959425806,3.33802650310187,2.95717983691808,3.67831105387996,2.77855949397819,3.69715632897414,3.12454991517418
"LOC113257145",0.137016453383388,1.45103676050038,0.216879929883479,1.20861877324546,-0.383704747489002,1.08814622197201,-0.0237196583240151,0.474289175469428,0.464973965324193,1.50918789779526
"LOC113257214",2.41584274746886,3.11889616555769,2.28339770726104,2.57022712886805,2.49307577913154,2.8176852680753,2.06506133698012,3.40680420677098,2.36607638095012,3.25465242528353
"LOC113257253",6.98305544246894,7.17691396514842,6.76163878619039,7.38049136591656,7.0603418462333,7.3156266458332,6.93799193632555,6.72162307175154,6.86566580743935,6.99878979392709
"LOC113257326",-0.145462485201964,0.12945625961388,0.295411726295836,0.0411019626330914,0.00121545241106431,-0.207056161272745,0.0207267185008764,-0.579541747572637,1.0989121357467,-0.125639707648079
"LOC113257358",11.9243943212568,9.75362333415916,10.7448976778796,9.09215909159457,10.5612952002059,9.39267708425591,10.1024063667288,9.58370712578727,9.85975383158011,9.81145867109965
"LOC113257400",-0.636278093280197,1.28114072842369,0.295411726295836,0.52152386264883,0.0428402010427452,0.987581851768874,0.561817570446148,1.24398064836417,-0.350656161180517,1.40481128428121
"LOC113257414",-1.38589634283092,1.45103676050038,-0.0481675294953258,0.389976249126327,0.435529249813306,0.581259619493452,-1.7055905216036,2.15129915687881,-0.772162907792481,1.3576582897508
"LOC113257463",12.0478131748391,10.4648091601238,10.9776337733252,10.1536462506421,10.7469932486322,10.2634017194086,10.2822140291354,10.2526603738831,10.4384978044494,10.5986734240421
"LOC113257510",-1.38589634283092,-2.45261287665326,-3.03584213991832,-2.43844648819419,-0.75953958163313,-2.48042160558288,-3.03584213991833,-0.643013343951738,0.829986869250589,1.18832492661784
"LOC113257534",2.95381667719507,2.31663109160448,3.54783216643473,1.61435917606287,3.60789813139608,2.61686459792508,2.12736274473695,2.62536725053964,2.50721290631876,2.59099874509104
"LOC113257545",4.20965735597395,4.36837350279561,4.33717081239664,4.62666436841901,3.8498861894208,4.50711846450684,4.43735716189583,4.65089786189363,4.31647452803193,4.85724909960221
"LOC113257577",9.16940040585829,-2.34183851737068,9.10935194750608,-2.57158444867598,9.79240363978161,-2.39974015340981,9.45431348577467,-2.48228037609997,9.12844141259138,-2.45719520974983
"LOC113257582",9.76286004654874,5.95450315578571,9.2692976393609,5.25786659051103,8.92840452144712,5.87643896336888,8.7932892370432,6.40753173015673,8.3633350729972,5.7131061126294
"LOC113257583",0.479480019803374,-0.436119250838474,0.0815972117323448,0.148396861949476,-0.0565139146477734,-0.104913164543333,-0.121767204767196,-0.834236764903282,0.388205666305391,-0.861227146286702
"LOC113257586",12.5189338671158,-2.02055300554186,11.7078470227663,-1.47294536466656,10.2496980435124,-2.03228489996071,10.430374495499,-1.27434798094545,9.06861393195929,-1.82913484009034
"LOC113257587",8.6906523692437,-2.03844277758781,8.87866166438473,-2.08070892278555,9.18332387976801,-2.26658205977865,8.04904073768297,-2.8268235780931,7.57229604411116,-2.87701495526259
"LOC113257588",10.6926041582114,-2.68646616162508,9.81802615873438,-2.33011284286089,6.8568336882936,-2.5130580331426,6.68940487251079,-1.99774544129746,4.11241284902197,-2.5405001446818
"LOC113257633",4.6839757551834,4.24669764587146,4.78787419900653,4.29092593189087,4.74950170538691,4.27934520911952,4.53251939269004,3.91087840022781,4.54649149540714,3.71061324065023
"LOC113257639",0.575996777032792,0.659792733440415,1.37440448083169,-0.196730199694529,0.910543035517878,-0.525900726639346,1.14716309604211,-0.107186365799452,0.882759351585253,-0.53627198246894
"LOC113257653",9.42555132953056,7.81160515286711,9.28551522007738,7.49106330471896,9.01038318906451,7.58244333452872,9.09665960415354,8.15014307960667,9.08504983914884,7.679824497131
"LOC113257654",9.45718405348568,7.58482838015889,9.32989455715751,7.75474970316599,8.9500969486059,7.96353339940959,8.59248385006964,7.87191939115939,8.64036739629538,7.89931984253134
"LOC113257657",9.52408649228473,9.01458465515212,9.53928021570835,9.02016280685364,9.50822788059326,9.13981555701323,9.53984675941783,9.06638859983395,9.94730086825086,9.2822600841656
"LOC113257689",0.137016453383388,1.0885328959538,1.83506528179515,1.78117178354443,1.88602996250052,2.04617002658907,1.7054042097023,3.20530752770616,1.47046451536384,2.22121950711039
"LOC113257710",3.05910923525486,2.98139993565267,2.78320155469526,2.95474768878164,3.15559275833654,2.61686459792508,2.22556868229302,3.03325985764654,2.69598503754888,3.36208959149407
"LOC113257737",4.76402335719702,4.56260504731125,4.40957516598915,4.21034704896258,4.37890112513997,4.21852338249379,4.50540615655223,4.85420632597252,4.42275895823559,4.83876727025725
"LOC113257773",6.60444065325874,6.21870365992186,6.50599830795222,6.30257874016082,6.56339410736088,6.86526638971027,6.65306190373798,5.76667606997637,6.85084212296509,6.32881981690365
"LOC113257804",0.478130490506715,3.61005547283581,0.778098011768447,4.10416264899419,0.997791650965365,4.76431071251829,0.677383187248004,2.27664806147085,1.3815809563143,3.97817730333266
"LOC113257855",6.67791587159102,5.89707184725661,6.36517550604501,5.99683603690394,6.19585632006628,6.15689106562791,5.92780268387853,5.23793552957355,5.59703071645533,5.62286078175265
"LOC113257856",-0.253412431120383,0.5443489382365,-0.965672987694457,0.319412621259184,-1.17071935480651,0.581259619493452,-0.565072128913427,0.349392913203103,-1.37015158606893,1.24124382904714
"LOC113257889",0.240135210016642,2.6812434405865,-2.18797366508583,-1.79115947215273,-1.92286495461291,-1.11745059058698,0.709235815181478,2.17302306582145,0.319425483297937,2.66710570240545
"LOC113257911",-0.0450306351714032,-0.0403963369514776,1.13914331550087,0.389976249126327,0.66610474461515,-0.30571015367874,-0.216611118392986,0.589229188761905,0.240746707311313,0.867727131490171
"LOC113257917",4.99092221605915,3.32752146946932,4.91276674898523,3.25095910951169,5.41469343985188,3.25631560075678,5.44557046312574,4.66105083992734,4.78783542484961,2.68313251423908
"LOC113257933",3.48574708163064,3.69032000438345,2.79676395724546,3.43951130800638,2.66952442315915,3.76318404875814,3.21622605395636,4.03266729523951,3.0475655926653,3.91443618590793
"LOC113258015",5.11278388802823,4.46677518412794,4.73953533700425,4.53621894090584,4.73370265185987,3.76925525311862,4.84522356400029,4.3216044188264,4.94731083990758,3.72616650202504
"LOC113258025",0.637737084972444,1.00366205643209,1.26156411694148,0.0843012487345017,0.00121545241106431,-0.207056161272745,1.90828931115854,0.97473441955637,1.20633366990675,0.775060887900202
"LOC113258058",3.52711853254086,2.84168333115871,3.90794877518093,2.57022712886805,3.58694672893808,3.48194078165226,3.95517439567797,3.75956069795054,3.72632609076525,3.45462737880082
"LOC113258078",-0.198428021567897,2.67905561657977,-2.85530388979627,-3.03584213991833,-3.03584213991832,-2.36954348112513,-0.667135396144446,2.0020304839185,-0.1785811743883,2.63780098858288
"LOC113258080",1.43979702266607,3.24746945978748,2.83341625272217,4.12153062696391,2.52529671145999,4.1202009524568,1.91819167120977,2.77455711663923,1.91247852207978,3.18882388607558
"LOC113258141",-0.0943728030706874,0.631786221391306,0.750486177582699,0.779842218445785,0.692498519002351,1.2704111941625,0.85971236587107,0.139090480533008,0.658993640991744,1.59301089328059
"LOC113258253",1.36875019103774,0.85799359170639,1.22832025548982,1.38032407778215,1.017133847489,0.336325896712842,1.53323400178506,1.01106288610748,1.4267071353217,1.49705417853071
"LOC113258266",4.77264945058933,7.1967636811705,4.67490621314979,6.65841364301595,5.08576329682015,6.5359913728634,4.65036163201269,6.54865499444287,5.3299799367548,6.59250808395834
"LOC113258273",0.511495697486037,0.890031177203669,1.78150237891002,1.49136981331123,1.52398892487738,1.04875760848755,1.02156258063524,0.887580029459512,0.240746707311313,-0.217866990393491
"LOC113258285",0.637737084972444,-1.45434819890606,0.133825986644794,-2.43844648819419,-3.03584213991832,-1.51058116929574,-2.02890253981131,-1.0967757714335,-0.617568633294392,0.120196416317118
"LOC113258317",3.61799802956293,3.60646233751933,3.29896500659718,3.8113867300438,3.762269802519,4.0665841283306,3.78845270947179,3.28846195106394,3.63698551371536,3.81612121907468
"LOC113258361",-1.15897236697983,1.2446215375542,-0.373120481204285,0.642072634576103,-1.26915471292331,0.131378978543924,-1.21858369164193,0.532903543341102,-0.0248603965889552,0.975769737296032
"LOC113258413",2.16638591151222,2.06762750747866,2.62494006420867,1.75467496173938,2.28334313969653,1.12648796189606,2.2814356909919,2.20635882404051,2.3093750210864,1.99339647704729
"LOC113258419",7.04120708245397,7.06601018679364,7.14030825815063,7.3957528244667,7.01976701438526,7.43905456255196,7.11188512947852,7.03811752785352,7.13324151289841,7.59833947361951
"LOC113258422",3.85952952394781,3.26853947017767,3.31394527813253,2.23455652084166,4.05405587073079,1.87836733274395,4.9579459891867,2.64702277613685,4.5425199018685,1.84561052395868
"LOC113258426",0.753815226087267,1.28114072842369,1.26156411694148,-0.546081939422639,2.17519981571914,-0.525900726639346,1.18671216137938,1.3125028998298,0.59717487912752,0.597026790060945
"LOC113258460",2.39811261965544,3.47470872410453,2.20419084787643,2.98924998209529,3.03701410405533,4.04422628993476,2.94356763123734,3.76568376598271,2.7251782531281,3.02242854422685
"LOC113258465",-0.0450306351714032,-0.23294832824836,-0.256479106645698,-0.0968455678343696,0.466448449276916,0.204891203816044,0.369008307851182,0.282641231942661,-0.233690151172164,0.120196416317118
"LOC113258470",2.94162866594193,3.94767764044215,2.44715369407699,3.81459700952466,3.51112372658616,4.05669006229171,2.50126620459743,4.28370491973117,2.52392234994619,3.90079477246157
"LOC113258476",2.15840367800826,2.43480251396821,3.21559175809358,1.98867463712283,1.96393499827676,0.879478778009862,3.16268975752438,2.67175302963761,2.68116387527363,1.84173188900407
"LOC113258537",4.8723294386489,4.46677518412794,4.76735554193893,4.21764078563951,4.81102258236952,4.22957418499422,4.96947154007491,4.5622181217936,4.91283553059171,4.22365660947012
"LOC113258542",7.39029101068921,7.34076909312956,7.39118192664986,7.47329782287857,7.51195081503523,7.35551754170529,7.41157931686414,7.25307836719239,7.47262485186918,7.42242200175789
"LOC113258560",0.912102129263755,2.22587388694839,1.20165183865899,2.08752895337592,1.46396921618133,1.80744931896413,0.758361041112326,0.669797451278615,1.07643353928562,1.64630390878243
"LOC113258562",0.137016453383388,-0.71807731850824,-0.000471972170819428,-0.837071393352943,0.160959999228365,0.635442589053402,0.185966732758355,0.176339306829784,0.59717487912752,0.513443682542211
"LOC113258591",4.46940938844089,0.766679289126923,1.8085323946474,-0.546081939422639,2.03784784548661,0.466378056950311,1.59215113511675,-0.404337526393545,5.53037151366973,2.38694662414196
"LOC113258593",1.48248775086574,-1.71703537326479,-0.373120481204285,-3.03584213991833,0.234654418507094,-2.48042160558288,0.677383187248004,-2.07617727875232,1.98668078679581,-0.795791868054672
"LOC113258594",4.91347335512109,6.21575879969482,5.56254249890644,6.5290565929622,5.79804408699269,6.64318445434433,5.68446687146182,5.53627718550538,5.73438329771817,6.0141696296725
"LOC113258595",3.46460778382171,4.38314854289051,3.77380031424933,3.84944650474796,4.04686242979753,3.83729733617993,3.57777461533432,4.06032845370555,3.40861698318541,3.73234115928243
"LOC113258602",1.05472667179167,1.3854591982396,1.13914331550087,0.805884932551584,0.371628963616959,0.738061120535002,1.18671216137938,1.09632469279113,0.882759351585253,1.11460451023808
"LOC113258608",-1.65529893327343,0.482967284047614,-0.14856680089023,0.998856568968643,-0.623089957757249,1.30425540264951,-0.855136580047392,0.695683772733227,-0.945333443902422,1.38926423108741
