"","logFC","logCPM","F","PValue","FDR"
"SLC26A9",1.93433866252606,2.93426671864877,22.2578915140942,0.000465511854947539,0.00211468511038329
"HS3ST2",-1.36764415546709,1.30764151067935,22.2855263017232,0.000466330776543663,0.00211782911000887
"ATM",0.479189604995295,5.72638973036146,22.2378580400885,0.000466573847997029,0.00211835690258357
"CFAP300",0.624915071653295,4.07772875079055,22.2308604674734,0.000467269017563006,0.0021209364839045
"ORMDL2",-0.694403910741286,4.64202482013344,22.2274212011016,0.000467521460480312,0.00212150567080455
"STX19",-1.61776337511091,1.83519274551118,22.2394164323925,0.000468467449141796,0.00212522084575356
"LOC113243118",-0.697502665616466,4.46221564825435,22.1947325129737,0.000470368150404828,0.00213326391733032
"PRSS36",1.65015026440161,0.770292610465962,22.3420482664581,0.000471037761155081,0.00213572076392308
"ANKRD12",0.936730742271263,6.65543319162208,22.1702662669111,0.000472441343740736,0.0021415032570919
"PLEKHG4B",-1.37136604593533,3.62569136898694,22.1515720090238,0.000474245012495694,0.00214843889699658
"TSPAN14",-0.512604886595737,4.82474202357677,22.145569289,0.000474638162222578,0.00214843889699658
"LOC130544784",1.34822578417727,1.13429985577566,22.2134786670457,0.000474733116633069,0.00214843889699658
"UBA3",0.544535631679219,6.36559359703826,22.1425640808402,0.000474871545560733,0.00214843889699658
"TRAPPC12",0.675752609151173,4.48114436363772,22.1429197546532,0.000474901845478998,0.00214843889699658
"TESC",-1.57294200737107,2.61278069198999,22.1492440498411,0.000474962533532798,0.00214843889699658
"PCDH12",-1.29728715867029,3.47551791726204,22.143189000145,0.000474996541085158,0.00214843889699658
"RGS16",-1.77255808158518,2.13797153710689,22.1579784847813,0.000475009222311046,0.00214843889699658
"OSBPL7",0.712429154897199,4.46760009448772,22.1403004959111,0.000475132806616634,0.00214843889699658
"PAXIP1",0.620678817939391,5.05761057328193,22.1385110264573,0.000475257996616885,0.00214843889699658
"EHBP1L1",-0.500480120728841,6.49081936709847,22.1259404083462,0.000476336614667186,0.00215267954403341
"CINP",-0.761921084402002,3.67525787723243,22.1260075956589,0.000476453895128301,0.00215267954403341
"CORO6",0.810232521639717,3.67454959765923,22.1063024255291,0.000478215757284382,0.00215955637667311
"TOX3",1.29775414783481,2.14213749125842,22.11541656211,0.000478361155149884,0.00215955637667311
"ADIPOR1",0.753082915626379,7.14590148310114,22.1028215456634,0.000478382785472295,0.00215955637667311
"ADGRB3",1.59389944817456,0.263229823694762,22.2792897534428,0.000478493238738278,0.00215955637667311
"ERP44",-0.512578353567846,5.784529729208,22.0988241915472,0.000478739033518767,0.00216008190238581
"ZYX",-0.547387173104085,7.35007806905966,22.077224939752,0.000480660464063432,0.00216772685535389
"PEX1",0.55833305478085,5.94727727059297,22.0768740032445,0.000480693008286452,0.00216772685535389
"BORCS8",-0.970924186899749,3.85829081109225,22.0736782184284,0.000481082620982709,0.00216889813385266
"MTIF3",-0.789357894323578,3.80353772022262,22.0690960725955,0.000481491430963873,0.00217015530517293
"FBXO34",0.491660987060668,5.35057445101625,22.0643410719326,0.000481814725994263,0.00217065789551316
"STX7",0.58414564715429,5.9844289055939,22.0637824139568,0.000481862915064811,0.00217065789551316
"CTNNBIP1",0.576363965208308,6.35215752017875,22.0515345449158,0.000482959930988529,0.0021750129146649
"TMEM135",0.62232178169101,5.02612015397533,22.0500312481608,0.00048312511718603,0.002175170216201
"LOC113248236",1.27195889656952,2.85682473358036,22.0383824095879,0.000484577078405944,0.00218111930789781
"EDARADD",0.745169459134132,4.22234746064582,22.0300980317806,0.000484975687573387,0.00218232525108811
"LOC130542736",1.6165826418111,0.283713410804019,22.1996157063809,0.000485493336031119,0.00218406606098697
"SLC16A13",1.63673974414667,4.43229318055197,22.0213379289286,0.000485753265081378,0.00218464685526365
"S100A2",-1.19562022261154,9.1861548820302,22.018085226118,0.000485971482559224,0.00218503979193766
"CORO2B",-0.610124264220175,3.58733971841625,22.0131830671241,0.000486550145943527,0.00218705272869743
"LOC125282587",-1.78039119346434,2.94148892082714,22.0087543117259,0.000487346176350133,0.00219004138828603
"UROC1",1.66982160691939,2.49784027531607,22.0120243127027,0.000487488669101292,0.00219009235548089
"LSM7",-0.714901443431491,3.94472229957537,21.9768573247206,0.000489814837811729,0.0021999510426622
"UCHL3",-1.04899394051395,4.86866975793659,21.9741049698316,0.000489999463036854,0.00220018850047121
"ATPAF2",-0.605245872271325,4.29238829789798,21.9457719354296,0.000492625239184673,0.00221117767045494
"EDF1",-0.676055176252826,6.90283767022479,21.9441125337119,0.000492711666073587,0.00221117767045494
"AGT",-1.71528808653385,5.4277596940452,21.9338690902026,0.000493685516859246,0.00221495283343164
"CUNH9orf152",-1.55459163960527,2.50568379135829,21.9355779687333,0.000494278346446724,0.00221701695066179
"TAF13",-1.06315849698417,4.05310287164053,21.925163784438,0.000494557282667023,0.0022176724122601
"OSMR",0.759562004054879,6.01085662027359,21.9166267942807,0.000495244742347075,0.00222015891341042
"KDR",-0.902217118247036,5.75688620180467,21.9076735523756,0.000496073419280015,0.00222327698028904
"KDM7A",-0.685114681114951,5.98882243798608,21.8964118447525,0.000497116523744856,0.00222735412664753
"SH3BP5",-0.997062723550744,4.99336411988048,21.8926998231968,0.000497492597221302,0.00222844122344381
"VLDLR",0.894628943336641,4.43131768733259,21.8914798771051,0.000497639354778961,0.00222850082742126
"PDZK1IP1",-0.739542840521647,5.64525781068589,21.8887145145568,0.00049783234656655,0.00222876738748387
"CA4",1.47462948127181,3.90676710737804,21.8881439956022,0.000498044113183917,0.00222911783598452
"PLXNA4",1.16984152180791,6.05937214921816,21.8812535750879,0.000498526005558271,0.0022306767863927
"SMC2",-0.651135448323662,4.8059549180861,21.8741910292624,0.000499215762833362,0.0022330112774194
"SLC30A3",1.18596161708215,1.14441864417415,21.9278236639968,0.000499441039309177,0.0022330112774194
"LOC113253971",-0.839069687832771,5.69256177951235,21.8713568545853,0.00049944889641065,0.0022330112774194
"ASAP1",0.625779240529926,5.69028675570272,21.8579956579803,0.000500697364148108,0.00223799391967593
"ABHD10",0.659223262922148,3.78676116379338,21.8574049124988,0.00050085965616888,0.0022381202564528
"CHUK",0.4317523622175,5.40217584816012,21.8422259362953,0.000502176475050475,0.00224340421532046
"LAP3",-1.9005337807324,7.90389236340566,21.8386656124207,0.000502508191607596,0.00224428571587463
"HLF",1.2388933560748,4.45369076075283,21.8209922134761,0.000504241783444648,0.00225142608067973
"CCS",0.84339095386157,5.66605566819077,21.8151297876781,0.000504727961184001,0.00225299444635435
"AGMO",0.814849784418724,5.08226136843474,21.7980165492147,0.000506377311362647,0.00225975273181316
"BDKRB1",0.978068387953519,2.13627139596905,21.8023487488646,0.00050686571866459,0.00226132798182741
"GOLGA4",0.662469183296306,7.15604966454734,21.7819171837096,0.000507874361762289,0.00226522274761444
"RITA1",-0.608163126621275,4.06911691039971,21.7791579286608,0.00050823007399914,0.00226620400686559
"KIAA1191",0.585927867980434,6.47204126021075,21.7716929504199,0.000508848678246268,0.00226789718553719
"SLC39A2",1.07923959508285,5.07491351889154,21.7716942955644,0.000508881415306776,0.00226789718553719
"MORC3",0.677521151743253,4.83336084048875,21.7492253196625,0.00051103003189626,0.00227686512877152
"AJAP1",3.01306485980515,-0.448601059561526,18.8036091689174,0.00051120373938353,0.00227703154013486
"USP30",0.478722022463509,5.1801118207065,21.7422879353492,0.000511681370555068,0.00227855125517309
"CISD3",-0.612626341422887,4.51117069339148,21.7375876930873,0.000512176900915626,0.00227995900353142
"BDNF",1.60217947615606,2.29532415362882,21.7479338178051,0.000512346031844413,0.00227995900353142
"LOC130543292",-1.96136556138453,0.830511338582527,21.8915053626044,0.000512407098643835,0.00227995900353142
"CCDC47",0.416778065257941,6.43855498882853,21.7308424020756,0.000512761552814369,0.00228092838850483
"NAP1L1",-0.656172117326294,7.27893194765899,21.7102796710566,0.00051474393630546,0.00228913688212114
"AKAP10",-0.523329155242642,5.17867511914506,21.7075096327268,0.000515021005314469,0.00228962284957616
"UBQLN2",-0.542720823322874,5.16257529356644,21.7064665034489,0.000515127435526536,0.00228962284957616
"ANKRD34B",-2.24640793413845,2.01134158307888,21.7329090590413,0.000516018247379238,0.00229297198323201
"LOC113265397",-1.2823781204508,2.53404581267221,21.6980904478158,0.000516564131358324,0.00229478702568573
"TOB1",-0.605059897218342,6.82027391066346,21.6783257641028,0.000517843205497699,0.00229958007849262
"RRM1",-0.819553799005609,5.83207152822886,21.6775671868638,0.000517918478664037,0.00229958007849262
"GNPAT",-0.670978436347013,4.61515766693605,21.670401103683,0.000518667789689113,0.00230229490165298
"DNHD1",0.882471840261116,5.88655255912606,21.6659796288035,0.00051904793034148,0.0023033700209334
"NOP10",-0.547211146393471,5.06091984424657,21.6624013618613,0.000519427466147866,0.00230444188554814
"PGM3",-1.07341339943003,4.36736961492996,21.6467811509718,0.000521015473041276,0.00231087314324469
"SLC38A9",0.863746020640016,4.75224487592346,21.6440004197244,0.000521232745400127,0.00231122294621262
"CXCL14",1.02387883276908,9.62257316663754,21.6368799756405,0.000521894868709682,0.0023135445746172
"OBSL1",-0.866902477963494,5.83342533332951,21.6256629390351,0.000522999796604653,0.0023178273894642
"BEX5",-0.770756440605074,3.5551824012506,21.6229088795651,0.000523447451981939,0.00231919580807811
"GOLGA5",0.577933260369655,5.4103485803,21.6099464645608,0.000524551125559283,0.00232346929594548
"FEZ2",-0.631413042586176,4.72735890893273,21.6037562784591,0.000525195433072166,0.00232570632110106
"SLC31A2",0.769383446029019,4.29351467713956,21.5828244629921,0.000527323058530763,0.00233450894867582
"ZNF473",-0.807599912878543,2.57503898376998,21.5847841678348,0.000527510745583309,0.00233462666516703
"LOC123000882",1.97430846028609,2.23646088775056,21.599276638762,0.000527629261293513,0.00233462666516703
"LOC130544839",1.92088806249899,0.615685030424746,21.7306056697966,0.000529618028772978,0.00234280568542516
"MCHR1",-2.9606754142527,0.468640416235389,21.1847547226197,0.000530218479311007,0.00234484067426231
"PHLDA2",-1.93078267624315,4.47831831476077,21.5419632688431,0.000531413924178047,0.00234950519455896
"TBC1D9B",0.610072306753064,7.41263405478123,21.5291486916303,0.000532601732470034,0.00235413349140209
"TTC39B",0.699163063165946,5.28926351918507,21.5136565617147,0.000534188521746771,0.00236052239339754
"ANGPTL4",1.52627803696228,4.55051835234366,21.5097690289285,0.000534629588990731,0.00236184643030588
"DDB2",1.10659476317689,4.57418722231391,21.5050379088924,0.000535090669594221,0.00236325815698331
"CARD14",0.771251156841984,3.33021076426781,21.4940043299854,0.000536363660617406,0.00236825403718933
"PLEKHA3",0.698401264207111,4.4972605926352,21.4903531605712,0.000536576766625418,0.00236856870892885
"DAPP1",1.01273879868907,2.51975798380577,21.4937794609459,0.000536791643989211,0.00236889103144182
"SCARB1",-0.430214088104723,7.3891963309253,21.4748915866737,0.000538090733292039,0.00237399660640522
"CARM1",-0.48098827606685,5.94261869580193,21.472657312208,0.00053831942595678,0.00237437826044698
"ZDHHC13",-0.599915294416335,4.55534069025313,21.469143165734,0.000538742320516042,0.00237561605764388
"CTDSPL2",0.558036685233082,5.36465795867056,21.4597732936043,0.000539635212292883,0.00237833403785617
"NKD2",-1.38863518803279,-0.00821153329723678,21.6499510207331,0.000539643551675971,0.00237833403785617
"URI1",0.517286541362008,5.86897349715201,21.4532779857778,0.000540297154988701,0.0023805863301204
"LOC130544718",-1.36196937527568,1.87685162929458,21.4660634256126,0.000540657977690554,0.00238154776297931
"CTSB",-0.828102210490087,8.65829424569965,21.4463003830159,0.00054100956157081,0.0023824680033415
"KEF81_p04",-0.759678696722896,11.6384085939193,21.4421081969023,0.000541439068177081,0.00238373081979675
"LOC113255807",-9.05398938451752,5.61862060717218,19.8617971622568,0.000542381743897371,0.00238725164505593
"TECPR1",0.771148973064773,5.43605963759682,21.4254237195606,0.000543161715924811,0.00238984537778638
"MFSD11",-0.498970473101406,5.12070830669149,21.42456022942,0.00054325726415217,0.00238984537778638
"ACVR1C",-2.00847079310092,2.3263826896999,21.4338282057392,0.000543893000062628,0.00239145152746611
"TOP6BL",1.02609300015448,4.98553463680103,21.4172287290253,0.00054403245666089,0.00239145152746611
"EMC6",-0.663589407077078,5.00634901807899,21.4170192961063,0.000544052000290061,0.00239145152746611
"TAF1C",0.75244370969512,5.59809799591048,21.4127061058148,0.000544465672047937,0.00239264006777066
"PAQR4",-0.849338212537334,5.30810857483523,21.4093390815443,0.000544825818405274,0.0023935928286108
"CHPF2",0.997614843498732,5.70924714054509,21.4065315758777,0.000545103171320307,0.0023939058076823
"SALL4",2.19552630950465,1.85187916243425,21.4583272292946,0.000545183770681825,0.0023939058076823
"STRAP",-0.471309957460144,6.50676357205528,21.4006598964658,0.000545708105155164,0.00239557824605312
"DCLRE1C",0.518614637221252,5.20920803791332,21.382914363789,0.00054756819545454,0.00240311203571494
"MFSD14B",0.517786067075858,6.61866241126208,21.3758124956556,0.000548285643158127,0.00240562846954744
"LOC125283404",1.73432252525101,1.21988138002182,21.4498420621062,0.000549565104531445,0.00240944112396227
"LARP4B",0.597482308436544,7.12021232728994,21.3634981081107,0.000549568062434541,0.00240944112396227
"CUL5",0.478488459998448,5.74383654853973,21.3630522797775,0.000549616270485733,0.00240944112396227
"LOC123000783",-2.39328801011979,0.804053542791911,21.5245606570718,0.000549731761320812,0.00240944112396227
"BRSK1",-1.63541645015467,2.38006287172238,21.3679154903301,0.000550162140709853,0.00241069472256989
"SERPINB6",0.817848387204329,3.045346549908,21.3428775915123,0.000552015477769352,0.00241790809007671
"ABTB3",0.783936894517964,5.30275039412088,21.3395645035167,0.000552097942838643,0.00241790809007671
"LOC130542551",2.0852584412567,-0.147557746241787,20.9052157164368,0.000552916920660828,0.00242085989987288
"LOC113247645",0.57141514016713,9.27034401329766,21.3284464861205,0.000553238053601668,0.00242163099792772
"TBC1D8B",-1.13198542654603,3.14954211843543,21.3292854917646,0.000553438662152789,0.00242187427130226
"ABHD17B",-0.819878682307631,3.30279358915274,21.3127966629046,0.000555103474789515,0.00242852316623267
"KCND3",2.00896613270452,0.465632763410468,21.4367504571421,0.000556265296954747,0.00243296862070386
"UBN1",-0.456739246413258,5.96756555276979,21.2950403740113,0.00055676404282692,0.00243451237265429
"ROPN1L",2.63056718967643,-0.433944237063787,19.3199842537213,0.000557179591858837,0.00243569162420176
"LOC113263922",-1.02029988890888,1.09431797077114,21.31632309001,0.000559114389471503,0.00244292570437661
"ATF6B",0.550186034458818,6.54855506220303,21.2727748694755,0.000559127016116378,0.00244292570437661
"CHRND",-1.63632916539664,0.433404555200677,21.4295837492155,0.000561037880505785,0.00245063342049859
"TRIM13",0.780197614521816,4.77564490124484,21.2465212554944,0.000561966470470826,0.00245378375641598
"PCBD2",-0.987042158531212,2.8286265089777,21.2491987205283,0.00056205298929823,0.00245378375641598
"SPAG16",1.17708285498794,0.993936028012139,21.3059607737423,0.000563001436729506,0.00245728201566807
"ASAH1",0.756400337162586,6.60406361006606,21.234191034078,0.000563250830350191,0.0024573913255804
"LAMC3",-1.05429688960486,5.6517695123091,21.2335599363446,0.00056332079731252,0.0024573913255804
"SLC24A5",-3.00845934276922,1.87184747451035,21.3416518566353,0.000564418580133068,0.00246153718193839
"NYAP1",-0.705498272804918,3.9570140276698,21.2225768729133,0.000564609523331507,0.00246172700525139
"RNASET2",-0.735807695761299,5.91751238526648,21.219066577282,0.000564877967825826,0.00246225455095888
"AGPAT1",-1.01434282177348,5.28215043099951,21.2171888208719,0.000565112382270196,0.00246263352597338
"LOC130543369",1.43886668701942,1.42223783399747,21.2539156192045,0.000565728111464549,0.00246467355422554
"LMOD3",5.90203022986114,-0.434386876479105,23.774795201842,0.000565884432806924,0.0024647115658432
"SIPA1L2",-0.62434917668143,5.28426436224963,21.1988466946247,0.000567062732759779,0.00246919962825438
"LOC113249537",-1.98551005152698,-0.299746340413438,20.8395012042602,0.000567735811252774,0.0024714860041997
"LOC125283544",-0.696980269969496,4.29893248373868,21.1863285107115,0.000568489294866147,0.00247412111935621
"SLC39A13",0.751773608807936,5.25744974175317,21.1794683438353,0.000569187740151464,0.00247575091326933
"BOLA1",-0.728546289654456,4.90752429478387,21.1791944580822,0.00056922566066703,0.00247575091326933
"SLC7A3",1.12980410802149,1.92256132606781,21.1920581841854,0.000569308551826709,0.00247575091326933
"CAMKV",-1.9897332411492,0.241930954339319,21.2740515256051,0.000571045439856507,0.00248265758921213
"LOC130543448",1.43511229185081,4.25747802744271,21.1583928488655,0.000571568195123323,0.00248428352169817
"ZNF785",-1.15969153603242,1.94367621765465,21.1645387079841,0.000572139549480331,0.00248592666088178
"MIEN1",-0.700762866429528,5.38118602079926,21.1512033811599,0.000572243971760559,0.00248592666088178
"LOC113247007",2.12885512143613,0.165253909035878,21.0630936417886,0.000572644069799217,0.00248701776894074
"GCSH",-0.760202036565377,4.67974436333651,21.1356531414013,0.000573982691829691,0.00249218329975663
"MUSTN1",0.742669935826038,4.72468907478475,21.1193829453626,0.000575771077349575,0.00249929847170797
"AZIN1",-0.494068820668599,6.57440231939256,21.1143514143183,0.0005762868494983,0.00250088724006552
"HELB",0.524647196886101,5.13808908946149,21.1126121099967,0.00057650653558076,0.0025011906047449
"MRPL27",-0.558419733421678,4.89592814981406,21.1100067604281,0.000576801557469886,0.00250182057355575
"RNF152",-0.749431842096346,6.73801560286774,21.09855570904,0.000578031109538854,0.00250650259625794
"LOC113268362",-1.15651193516069,2.21670559016469,21.1007075172379,0.000578739561638656,0.00250875942082197
"LOC113258537",-0.523362254682497,4.63103307948793,21.0917029521202,0.000578852029967487,0.00250875942082197
"ELL3",1.40958850081551,3.61266992777018,21.0882039565756,0.000579394095233946,0.00251044732632161
"LOC130544096",1.86949353038861,-0.346356416769382,20.6033537716006,0.00057954215479788,0.00251044732632161
"MMP19",-1.59721348758439,4.66225888495104,21.0790307164608,0.000580270847032558,0.00251295199029997
"LOC113265452",-1.42324976829916,7.29502974782225,21.0763577418016,0.000580492703589953,0.00251326099487908
"DLG3",-0.524372823406646,4.74221559030185,21.0748739274036,0.000580712952584344,0.00251356288107982
"MAP2K1",-0.514956046911616,5.86506506484915,21.0615224933652,0.000582146056806692,0.00251908442564426
"LOC113240763",-1.90252335689183,0.917941282385242,21.1910859664074,0.000582329786995478,0.00251908442564426
"SLC6A12",-1.5941872314174,1.00714728582623,21.1461848962635,0.0005824411621901,0.00251908442564426
"KICS2",0.791162816145631,3.28741586016509,21.050321240294,0.00058363234133853,0.00252358272087315
"NAV2",-0.771880672927057,5.89794470652357,21.0462085761084,0.000583857250432359,0.00252390168909396
"GIPC1",-0.580982281419116,6.36054909918428,21.0435898570695,0.000584149498916587,0.00252451151201038
"NBEA",0.830865894037932,3.96098633750975,21.0429867252967,0.000584333912535916,0.00252465511136798
"IVL",-2.16680626379748,6.31190001562677,21.0372257317354,0.000584876980388269,0.00252634782604855
"LOC130544188",1.14466752054134,1.00956053153967,21.0904578416139,0.000586090673509888,0.00253093564958408
"LOC113248684",-2.66152805267063,0.672751439996909,21.0771549709933,0.000586984203436752,0.00253377595743259
"STRADB",-1.10304656627376,2.3957585952572,21.0242800474102,0.000587051870130349,0.00253377595743259
"DPY19L4",0.578182785936371,5.06271361669369,21.0153427368038,0.000587357642296771,0.00253444063791054
"KCNA3",-1.16002547803233,0.95944089948295,21.0747045398171,0.000587535431464589,0.00253455287264975
"UBQLN4",0.482933039065038,6.25740696886095,21.0098318344822,0.000587944538232126,0.00253566266630637
"BCL6B",1.07810958387283,4.77742981317342,21.0082399685115,0.000588164451830694,0.00253595615314246
"TTC9C",-0.608638958130026,3.68045865906473,20.9995394486455,0.000589237682437743,0.00253939563703572
"RASSF7",-0.75462931558549,5.24124623291591,20.9973360243439,0.000589372024658552,0.00253939563703572
"RHNO1",-0.862372284215845,3.40564415099608,20.9987272605463,0.000589418377696297,0.00253939563703572
"LOC113244125",-1.0525747817546,4.85177341415814,20.9914049251926,0.000590066295293493,0.00254153135545681
"ZC4H2",-1.12316944157442,2.83441770358063,20.9935677087019,0.000590232484435012,0.00254159160845288
"FH",-0.677942816922744,5.88046078369932,20.9843099848755,0.0005908333964923,0.00254352330188835
"SEMA4B",0.802610520437222,6.88316670479756,20.9794837855826,0.000591380098221131,0.00254522068561718
"CEP85L",0.798323125556545,3.12654469221977,20.963168248398,0.000593516906253389,0.00255375903569321
"GPR156",-1.37080529023712,3.0621276198731,20.9614043476289,0.000593830084351379,0.0025539613227042
"FADD",-0.443222381039593,6.23612951489841,20.957626888077,0.00059386980154862,0.0025539613227042
"SMAD2",-0.579229335461844,6.17104434049643,20.9407948491437,0.000595795204649091,0.00256158190587929
"LOC130543822",0.984542966492937,2.28953373146362,20.944916451733,0.000596182646968761,0.00256258790778156
"SURF6",-0.715604387911465,5.50420491811824,20.9345244215167,0.000596516228753688,0.00256336194131699
"LOC113244793",0.659112993146633,4.44974227452272,20.911605811091,0.000599224784633802,0.00257415921810834
"PIGS",0.449333629918695,6.3627219580077,20.9092358063286,0.000599424307493818,0.00257415921810834
"LAMTOR2",-0.609201198855944,5.74878294652515,20.908666055887,0.000599491298833663,0.00257415921810834
"RBM10",-0.571214284757232,6.53983531970636,20.9044522353408,0.000599976475875514,0.00257558024952319
"CNTF",0.73077546277458,4.80484083000041,20.8982478327769,0.000600732447920606,0.00257816272110671
"BCAT1",-0.923599592570113,4.31086391132392,20.8950831613157,0.000601150098162646,0.00257889989369425
"GPER1",-0.986935675040249,2.42825146543653,20.8995853528764,0.000601213083786557,0.00257889989369425
"LOC125281830",1.2176020981301,0.904500179038336,20.9667815629373,0.00060220590876034,0.0025824952414969
"CGREF1",-1.56732780016732,2.18595218950619,20.8954493086687,0.000602391015962563,0.00258262582170959
"SAP30BP",-0.419659077697867,5.41609337185914,20.8639122160564,0.000604684104990282,0.00259179154754433
"ABCA2",0.641711310360632,7.45859203622892,20.8508143853401,0.000606210434540909,0.00259541646860402
"CARD10",0.637330840490009,4.82805790969232,20.8507489450177,0.000606256808510913,0.00259541646860402
"MAP1B",-0.914143902108628,4.82578390310404,20.8498339340346,0.00060636448549252,0.00259541646860402
"ZYG11B",0.512525671511005,5.546069521267,20.8489051329682,0.000606436419874496,0.00259541646860402
"DHCR24",-0.550046463712404,7.7294719984933,20.8488194757393,0.000606443678488717,0.00259541646860402
"SSPN",-1.03872309658095,4.46594736278235,20.848570026023,0.000606549649036063,0.00259541646860402
"PPM1N",-1.18077883967725,2.87726037068023,20.8512279480591,0.000606617790104887,0.00259541646860402
"LOC130542325",1.18157309766952,1.2789174697039,20.8799678861675,0.000607558032071311,0.0025987734573665
"EVC",-1.03713691606597,5.50034307381438,20.832667586023,0.000608346463025089,0.00260120676515899
"LTA4H",-0.689302851715594,6.55737230720766,20.8318057834869,0.000608438446895683,0.00260120676515899
"RNF149",-0.669068815264911,5.44359960803899,20.8119206628141,0.000610781537930194,0.00261055564420177
"LOC113262538",1.13884491214347,0.964622271189922,20.8619277331967,0.000612883672522069,0.00261887012473031
"KLHL15",0.705972323255441,5.45037980643628,20.7889699907756,0.000613496089377439,0.00262081637158195
"GRAMD1C",0.857318381512955,5.06482850470853,20.7855383540753,0.000613937211813308,0.00262203005116891
"ZNF668",-0.72548274722108,3.07284587478297,20.7858054307876,0.000614138181295404,0.00262221771655637
"LOC113242773",0.6737034324363,3.83619877549079,20.7682450849983,0.000616080960597088,0.00262984048083098
"OPHN1",-0.769415052701166,4.40728190166021,20.7566073244879,0.000617420981179256,0.00263445539210873
"LOC130544838",2.81914288240757,3.33607702812389,20.7654147226366,0.000617477597743192,0.00263445539210873
"GRHL3",-1.41286428056587,4.65276233585688,20.7484500696806,0.000618378177721418,0.0026376238032618
"FTSJ3",-0.564122468137281,5.59469319997589,20.7414115004054,0.000619164526302084,0.00264030347924375
"NSD3",-0.584190505179238,6.47478827440249,20.7201200803134,0.000621720561135707,0.00265052633403247
"ACOT11",0.917661581793836,3.91822615316237,20.7113954464802,0.000622898752237571,0.00265487143022338
"SLC5A6",-0.666680130994737,6.60502557033056,20.7061135213189,0.000623409885533008,0.00265637195164984
"LOC113259954",-0.961499329831317,4.10066282108417,20.702749300446,0.000623933773371037,0.00265792604120483
"LPAR5",-0.661583712428635,4.25155586572068,20.7010032988381,0.000624107550498599,0.00265798826467128
"HMGN2",-0.636124499963917,8.1931255609608,20.6911668827651,0.000625218000718325,0.00266203860122267
"ATP10D",-0.512813867255488,5.79158760070579,20.6754499665512,0.000627128473639664,0.002669492322536
"PPP1R11",-0.467121270313143,5.72261486259871,20.671724246451,0.000627582063631638,0.00267074232430803
"LOC113247175",-1.53917503905901,1.18742861572181,20.7291006598787,0.000627751298765869,0.00267078189505509
"TMEM97",-0.693444510257394,5.01697790337041,20.6623557967904,0.000628759504431303,0.00267438995529759
"NDUFV1",-0.474387457537543,6.63299181969331,20.6570605157406,0.000629368773624356,0.00267629975827683
"MINK1",0.451592826133701,7.62482845162356,20.6549540383561,0.000629625693333189,0.00267661951358961
"RAD18",0.731996898292569,4.69953646486731,20.6541623105611,0.000629764540924223,0.00267661951358961
"CCT5",-0.512128528068714,7.1858246082383,20.635658571003,0.000631989128787503,0.00268481491620508
"DCTN4",0.481570683381479,7.02105817127945,20.6354539209005,0.000632014338319791,0.00268481491620508
"TRIM9",-1.40375808314708,3.74890295193619,20.628808422051,0.000633025905586952,0.00268842817838161
"TMEM179B",0.711788816482525,5.72442323876688,20.6247969090741,0.000633326278757862,0.00268901996668638
"SLC2A4RG",0.845226989192204,6.11985000166747,20.6088568185204,0.000635290279172064,0.00269628027052992
"SPAG4",0.956145459542588,2.18006157122068,20.6166097079827,0.000635359175072473,0.00269628027052992
"C1QTNF5",1.11204406930987,5.03048527887391,20.5966111675562,0.000636843519120399,0.00270189276569907
"LOC113258964",0.961558435396948,2.68874003448801,20.5978382425993,0.00063722035479826,0.00270280485262284
"CLBA1",1.09935549014542,3.37328939148051,20.5819282027739,0.000638880789271874,0.00270915954800686
"FKBP7",-1.18828445258242,3.25329658559858,20.5776237781091,0.000639458837070394,0.00271092234583359
"LOC113256454",-1.02572675798551,4.47879119834086,20.5730061022051,0.000639807675450173,0.00271126345065079
"EIF4ENIF1",0.643155341621478,6.03985563463474,20.5719754506117,0.00063986401934336,0.00271126345065079
"LOC123001473",1.64714671538303,4.26460345066263,20.5656226654523,0.000640804393510332,0.00271455925094597
"TTF2",-0.694232453306344,5.41691568492029,20.5470750266767,0.000642975750908261,0.00272244720762405
"DNAJC8",0.424472744121854,6.25892205027735,20.545870724737,0.000643123990044899,0.00272244720762405
"KANK4",-0.999685507860603,3.50265713306606,20.5473621046251,0.000643155532311927,0.00272244720762405
"PRSS35",-1.49737612663219,2.04111084679584,20.5406231597574,0.000645458286904552,0.0027315022638163
"SUN1",0.525880655980211,8.56521195557975,20.5039978661916,0.000648393404606918,0.00274322813872078
"DUSP5",-1.56045267536497,3.34250910444695,20.5008627561756,0.000649132761421917,0.00274566058332943
"DNAAF8",0.767769278161025,2.35062616273321,20.5010322316086,0.000649525331305764,0.00274662535008229
"LOC130541918",2.51516921804266,0.37278048537778,20.3240066209436,0.000650039790914859,0.00274743118253795
"LBX2",1.73947540428862,0.309558189280367,20.6337047042818,0.000650044948931519,0.00274743118253795
"RDH12",-1.12266290606238,4.90879019506552,20.482444214058,0.000651167804080066,0.00275148055676443
"MORN3",1.30254329921341,2.08656986037221,20.4904353879074,0.000651620308266167,0.00275211399885951
"C1RL",1.18435917497863,1.86974186489079,20.4920406441502,0.000651792272241815,0.00275211399885951
"CUNH5orf46",1.32024582887406,4.33708774718915,20.4778582128691,0.000651812136384774,0.00275211399885951
"ZC3H4",0.616216608492672,6.10308009557407,20.4732944671856,0.000652291403868324,0.00275220704260749
